tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_100,13,/scratch/user_100,0.23444168599962723,1
0,share,user_17,3,/scratch/user_17,0.18707684200126096,2
0,share,user_1,14,/scratch/user_1,0.20637139499740442,3
0,share,user_13,1,/scratch/user_13,0.17914768799892045,4
0,share,user_18,6,/scratch/user_18,0.21364059500047006,5
0,share,user_19,3,/scratch/user_19,0.18877096500000334,6
0,share,user_14,16,/scratch/user_14,0.22997890300030122,7
0,share,user_11,13,/scratch/user_11,0.20814264500222635,8
0,share,user_7,16,/scratch/user_7,0.23093944500215002,8
0,share,user_10,16,/scratch/user_10,0.2294239889997698,9
0,share,user_6,8,/scratch/user_6,0.23144332099764142,10
0,share,user_9,6,/scratch/user_9,0.19791424600043683,11
0,share,user_5,13,/scratch/user_5,0.2368187290012429,12
0,share,user_8,3,/scratch/user_8,0.21711805199811351,13
0,share,user_12,14,/scratch/user_12,0.23510294199877535,14
1,share,user_4,18,/scratch/user_4,0.23584277400004794,15
1,share,user_17,17,/scratch/user_17,0.26010015700012445,15
1,share,user_89,3,/scratch/user_89,0.20323861599899828,16
1,share,user_19,2,/scratch/user_19,0.21582355500140693,16
1,share,user_14,9,/scratch/user_14,0.2689346029983426,16
1,share,user_7,20,/scratch/user_7,0.24103835399728268,16
1,share,user_10,1,/scratch/user_10,0.20825906799655058,16
1,share,user_6,16,/scratch/user_6,0.2628516959994158,16
1,share,user_9,7,/scratch/user_9,0.24985025800197036,16
1,share,user_3,11,/scratch/user_3,0.23667669499991462,17
1,share,user_65,2,/scratch/user_65,0.18705926699840347,18
1,share,user_5,13,/scratch/user_5,0.25572029300019494,18
1,share,user_20,1,/scratch/user_20,0.23281653500089305,19
1,share,user_12,14,/scratch/user_12,0.24219052199987345,19
2,share,user_4,20,/scratch/user_4,0.26963673399950494,19
2,share,user_100,15,/scratch/user_100,0.25265967499944963,19
2,share,user_89,14,/scratch/user_89,0.284382423000352,19
2,share,user_18,22,/scratch/user_18,0.24006640299921855,19
2,share,user_15,9,/scratch/user_15,0.2390649469998607,20
2,share,user_81,6,/scratch/user_81,0.19235484800083213,21
2,share,user_82,9,/scratch/user_82,0.2373472840008617,22
2,share,user_14,11,/scratch/user_14,0.2678253650010447,22
2,share,user_11,9,/scratch/user_11,0.19234601599964662,23
2,share,user_7,17,/scratch/user_7,0.29055170999708935,23
2,share,user_6,17,/scratch/user_6,0.29502170300111175,23
2,share,user_9,15,/scratch/user_9,0.24712364799779607,23
2,share,user_3,11,/scratch/user_3,0.26400483299948974,23
2,share,user_65,22,/scratch/user_65,0.24430302700056927,23
2,share,user_5,6,/scratch/user_5,0.2514444770022237,23
2,share,user_8,12,/scratch/user_8,0.21267536600134918,23
2,share,user_20,21,/scratch/user_20,0.28205130899732467,23
2,share,user_12,19,/scratch/user_12,0.29640728999947896,23
3,share,user_4,6,/scratch/user_4,0.25183581200326444,23
3,share,user_37,3,/scratch/user_37,0.21978956699967966,24
3,share,user_100,19,/scratch/user_100,0.2610050089970173,24
3,share,user_17,15,/scratch/user_17,0.22954855400166707,24
3,share,user_13,8,/scratch/user_13,0.22930880499916384,24
3,share,user_89,11,/scratch/user_89,0.26570108700252604,24
3,share,user_18,14,/scratch/user_18,0.25933247200009646,24
3,share,user_98,2,/scratch/user_98,0.20368413400137797,25
3,share,user_15,2,/scratch/user_15,0.21438732800015714,25
3,share,user_19,16,/scratch/user_19,0.28128544200080796,25
3,share,user_82,3,/scratch/user_82,0.25435773199933465,25
3,share,user_14,20,/scratch/user_14,0.3053487029974349,25
3,share,user_11,19,/scratch/user_11,0.2538892330012459,25
3,share,user_10,10,/scratch/user_10,0.24482303799959482,25
3,share,user_6,3,/scratch/user_6,0.22134248799920897,25
3,share,user_9,7,/scratch/user_9,0.22158715600016876,25
3,share,user_3,8,/scratch/user_3,0.3043554590003623,25
3,share,user_65,16,/scratch/user_65,0.281516865001322,25
3,share,user_16,10,/scratch/user_16,0.210804754999117,26
3,share,user_20,21,/scratch/user_20,0.2908740629973181,26
4,share,user_4,14,/scratch/user_4,0.31274557700089645,26
4,share,user_37,10,/scratch/user_37,0.2385537190020841,26
4,share,user_100,13,/scratch/user_100,0.252106576001097,26
4,share,user_1,17,/scratch/user_1,0.24617708600271726,26
4,share,user_89,10,/scratch/user_89,0.2757634619993041,26
4,share,user_18,13,/scratch/user_18,0.27507863199934945,26
4,share,user_15,22,/scratch/user_15,0.27980650099925697,26
4,share,user_19,16,/scratch/user_19,0.21982991400000174,26
4,share,user_81,6,/scratch/user_81,0.24495429799935664,26
4,share,user_82,13,/scratch/user_82,0.27920587800326757,26
4,share,user_14,14,/scratch/user_14,0.2659036869990814,26
4,share,user_11,6,/scratch/user_11,0.27513317600096343,26
4,share,user_7,24,/scratch/user_7,0.27054443299857667,26
4,share,user_6,7,/scratch/user_6,0.25840819899894996,26
4,share,user_9,9,/scratch/user_9,0.24970587700227043,26
4,share,user_5,8,/scratch/user_5,0.2495028369994543,26
4,share,user_20,4,/scratch/user_20,0.2352313149967813,26
4,share,user_12,18,/scratch/user_12,0.2868879149973509,26
5,share,user_4,14,/scratch/user_4,0.243634597001801,26
5,share,user_1,17,/scratch/user_1,0.3014012300009199,26
5,share,user_89,1,/scratch/user_89,0.22424503900037962,26
5,share,user_18,20,/scratch/user_18,0.32619482499649166,26
5,share,user_98,11,/scratch/user_98,0.23580648400093196,26
5,share,user_15,4,/scratch/user_15,0.21379013800105895,26
5,share,user_19,25,/scratch/user_19,0.26645907100100885,26
5,share,user_81,20,/scratch/user_81,0.25072342500061495,26
5,share,user_82,12,/scratch/user_82,0.279184136998083,26
5,share,user_14,10,/scratch/user_14,0.21564992799903848,26
5,share,user_11,6,/scratch/user_11,0.2534466720026103,26
5,share,user_7,16,/scratch/user_7,0.2552791289999732,25
5,share,user_6,9,/scratch/user_6,0.26837819700085674,25
5,share,user_9,24,/scratch/user_9,0.24100323200036655,24
5,share,user_3,17,/scratch/user_3,0.27640443600103026,24
5,share,user_65,10,/scratch/user_65,0.27350239899897133,24
5,share,user_5,12,/scratch/user_5,0.315036930001952,24
5,share,user_8,1,/scratch/user_8,0.23762440499922377,24
5,share,user_16,19,/scratch/user_16,0.2690111989977595,24
5,share,user_20,13,/scratch/user_20,0.2942673760007892,24
5,share,user_12,11,/scratch/user_12,0.30521802899966133,24
6,share,user_4,6,/scratch/user_4,0.2868012210019515,24
6,share,user_100,16,/scratch/user_100,0.23070325000298908,23
6,share,user_1,20,/scratch/user_1,0.23732886700236122,22
6,share,user_13,13,/scratch/user_13,0.2862565989998984,22
6,share,user_18,22,/scratch/user_18,0.2170348110012128,20
6,share,user_98,2,/scratch/user_98,0.2335159560025204,20
6,share,user_15,10,/scratch/user_15,0.2787529849993007,20
6,share,user_19,5,/scratch/user_19,0.23218433399961214,20
6,share,user_81,13,/scratch/user_81,0.2558554719980748,20
6,share,user_11,4,/scratch/user_11,0.23017571399759618,20
6,share,user_7,23,/scratch/user_7,0.24005786800262285,20
6,share,user_10,18,/scratch/user_10,0.29059197300011874,20
6,share,user_65,6,/scratch/user_65,0.25677414100209717,20
6,share,user_8,15,/scratch/user_8,0.27162395600316813,20
6,share,user_12,7,/scratch/user_12,0.2425562850003189,20
7,share,user_4,19,/scratch/user_4,0.2919775570007914,20
7,share,user_37,18,/scratch/user_37,0.299516508999659,20
7,share,user_100,22,/scratch/user_100,0.30603008400066756,21
7,share,user_1,8,/scratch/user_1,0.28629306799848564,21
7,share,user_98,15,/scratch/user_98,0.3224346909992164,21
7,share,user_15,14,/scratch/user_15,0.2542901079978037,21
7,share,user_19,4,/scratch/user_19,0.22158348199809552,21
7,share,user_81,9,/scratch/user_81,0.2761073750007199,22
7,share,user_14,12,/scratch/user_14,0.2656408470029419,22
7,share,user_7,24,/scratch/user_7,0.27650550000180374,23
7,share,user_92,25,/scratch/user_92,0.24176808500124025,24
7,share,user_10,5,/scratch/user_10,0.2515764070012665,24
7,share,user_6,9,/scratch/user_6,0.2873511139987386,23
7,share,user_9,13,/scratch/user_9,0.24308604399993783,23
7,share,user_32,15,/scratch/user_32,0.22107048700127052,24
7,share,user_3,14,/scratch/user_3,0.32771402599973953,24
7,share,user_65,26,/scratch/user_65,0.2589060270001937,24
7,share,user_5,1,/scratch/user_5,0.2288640620026854,24
7,share,user_8,8,/scratch/user_8,0.28216345800319687,24
7,share,user_16,17,/scratch/user_16,0.2465894590022799,24
7,share,user_20,3,/scratch/user_20,0.2800252119996003,24
7,share,user_12,10,/scratch/user_12,0.30268860299838707,24
8,share,user_37,27,/scratch/user_37,0.30423976900056005,24
8,share,user_100,26,/scratch/user_100,0.27946275700014667,24
8,share,user_17,8,/scratch/user_17,0.2581694079999579,24
8,share,user_1,15,/scratch/user_1,0.2837239619984757,25
8,share,user_63,4,/scratch/user_63,0.20627530300043873,26
8,share,user_89,27,/scratch/user_89,0.24632900599681307,27
8,share,user_15,6,/scratch/user_15,0.272109810000984,27
8,share,user_19,14,/scratch/user_19,0.2658330260019284,27
8,share,user_81,6,/scratch/user_81,0.23601393699937034,27
8,share,user_82,12,/scratch/user_82,0.2614596990024438,27
8,share,user_14,12,/scratch/user_14,0.21952020699973218,28
8,share,user_11,21,/scratch/user_11,0.2589513700004318,28
8,share,user_92,8,/scratch/user_92,0.22533091000150307,28
8,share,user_10,23,/scratch/user_10,0.3085935650015017,29
8,share,user_32,4,/scratch/user_32,0.2641048680015956,29
8,share,user_65,4,/scratch/user_65,0.22444958000050974,29
8,share,user_5,7,/scratch/user_5,0.26871715399829554,29
8,share,user_8,27,/scratch/user_8,0.259378832000948,29
8,share,user_20,14,/scratch/user_20,0.25559175400121603,29
8,share,user_12,9,/scratch/user_12,0.30727515499893343,29
9,share,user_4,14,/scratch/user_4,0.2920174239989137,29
9,share,user_37,25,/scratch/user_37,0.23245649000091362,28
9,share,user_100,18,/scratch/user_100,0.24992434600062552,29
9,share,user_1,8,/scratch/user_1,0.23024499399980414,29
9,share,user_13,9,/scratch/user_13,0.3016809149994515,29
9,share,user_18,2,/scratch/user_18,0.2207090470001276,29
9,share,user_15,25,/scratch/user_15,0.26184058600119897,29
9,share,user_19,4,/scratch/user_19,0.24923984999986715,29
9,share,user_81,2,/scratch/user_81,0.2435574409973924,29
9,share,user_82,27,/scratch/user_82,0.3506492810010968,29
9,share,user_14,25,/scratch/user_14,0.27340440999978455,29
9,share,user_7,19,/scratch/user_7,0.2712740790011594,29
9,share,user_10,1,/scratch/user_10,0.2824446109989367,28
9,share,user_32,6,/scratch/user_32,0.2848410660008085,28
9,share,user_3,11,/scratch/user_3,0.21795534800185123,28
9,share,user_65,25,/scratch/user_65,0.2535203509978601,28
9,share,user_5,16,/scratch/user_5,0.27595774600195,28
9,share,user_20,17,/scratch/user_20,0.3093713350026519,28
9,share,user_12,4,/scratch/user_12,0.23862778700276976,28
10,share,user_37,17,/scratch/user_37,0.2579696419998072,28
10,share,user_17,25,/scratch/user_17,0.27256146099898615,28
10,share,user_63,5,/scratch/user_63,0.2521743159995822,28
10,share,user_89,21,/scratch/user_89,0.2853402820001065,28
10,share,user_18,7,/scratch/user_18,0.2991530180006521,28
10,share,user_21,17,/scratch/user_21,0.22268159899977036,29
10,share,user_98,4,/scratch/user_98,0.24758882300011464,29
10,share,user_15,3,/scratch/user_15,0.21905372900073417,29
