tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_3,2,/scratch/user_3,0.24145168699942587,8
1,unshare,user_17,20,/scratch/user_17,0.19634417599991139,13
1,unshare,user_19,14,/scratch/user_19,0.23085473799983447,17
1,unshare,user_7,16,/scratch/user_7,0.20236881900018489,17
1,unshare,user_92,1,/scratch/user_92,0.2859497800000099,17
1,unshare,user_9,1,/scratch/user_9,0.2117791809996561,18
1,unshare,user_5,11,/scratch/user_5,0.2360450039996067,18
1,unshare,user_20,5,/scratch/user_20,0.27945209400058957,17
1,unshare,user_12,7,/scratch/user_12,0.2258070570005657,18
2,unshare,user_93,1,/scratch/user_93,0.24359069300044212,19
2,unshare,user_56,4,/scratch/user_56,0.2858457379988977,19
2,unshare,user_98,17,/scratch/user_98,0.20834212900081184,20
2,unshare,user_10,7,/scratch/user_10,0.2558953970001312,21
2,unshare,user_8,14,/scratch/user_8,0.2685023940011888,22
3,unshare,user_98,5,/scratch/user_98,0.21365293600138102,23
3,unshare,user_11,22,/scratch/user_11,0.15471359199909784,22
3,unshare,user_7,18,/scratch/user_7,0.322209431000374,22
3,unshare,user_12,20,/scratch/user_12,0.2136867289991642,22
4,unshare,user_17,5,/scratch/user_17,0.22348846699969727,23
4,unshare,user_18,9,/scratch/user_18,0.2698337729998457,23
4,unshare,user_95,26,/scratch/user_95,0.21303185200122243,24
4,unshare,user_23,7,/scratch/user_23,0.26738989099976607,26
4,unshare,user_5,14,/scratch/user_5,0.23427658299988252,26
5,unshare,user_4,25,/scratch/user_4,0.22704881000026944,27
5,unshare,user_13,15,/scratch/user_13,0.257175651999205,28
5,unshare,user_56,19,/scratch/user_56,0.22740727000018524,28
5,unshare,user_18,7,/scratch/user_18,0.23339870500058169,28
5,unshare,user_52,6,/scratch/user_52,0.2966452289983863,28
5,unshare,user_95,1,/scratch/user_95,0.1701546389995201,27
5,unshare,user_2,3,/scratch/user_2,0.23802246800005378,27
5,unshare,user_97,1,/scratch/user_97,0.1632702850001806,27
5,unshare,user_92,17,/scratch/user_92,0.2368761319994519,27
5,unshare,user_10,6,/scratch/user_10,0.2486679590001586,27
5,unshare,user_3,14,/scratch/user_3,0.24704507999922498,27
6,unshare,user_4,10,/scratch/user_4,0.32935578700016777,27
6,unshare,user_2,2,/scratch/user_2,0.26618722100101877,27
6,unshare,user_15,12,/scratch/user_15,0.24835416699897905,27
6,unshare,user_3,3,/scratch/user_3,0.2710242350003682,27
6,unshare,user_20,18,/scratch/user_20,0.24055168499944557,28
7,unshare,user_4,11,/scratch/user_4,0.2706622759997117,28
7,unshare,user_93,33,/scratch/user_93,0.15977348200067354,27
7,unshare,user_31,14,/scratch/user_31,0.2514123840010143,27
7,unshare,user_11,15,/scratch/user_11,0.2300221949990373,29
7,unshare,user_92,3,/scratch/user_92,0.2658336780004902,28
7,unshare,user_10,1,/scratch/user_10,0.26242620999983046,28
7,unshare,user_6,29,/scratch/user_6,0.26340129599884676,28
7,unshare,user_9,8,/scratch/user_9,0.2572838189989852,28
7,unshare,user_5,2,/scratch/user_5,0.26239375099976314,28
7,unshare,user_16,16,/scratch/user_16,0.22787035500005004,29
7,unshare,user_90,3,/scratch/user_90,0.255200353998589,30
8,unshare,user_17,18,/scratch/user_17,0.30265308100024413,28
8,unshare,user_89,29,/scratch/user_89,0.21474094100085495,30
8,unshare,user_19,25,/scratch/user_19,0.20138356700044824,30
8,unshare,user_97,19,/scratch/user_97,0.27259065699945495,30
8,unshare,user_92,4,/scratch/user_92,0.27043944300021394,31
8,unshare,user_23,13,/scratch/user_23,0.23279628700038302,31
8,unshare,user_3,20,/scratch/user_3,0.2781278820002626,31
8,unshare,user_5,16,/scratch/user_5,0.2167151970006671,31
8,unshare,user_16,8,/scratch/user_16,0.3343207189991517,31
8,unshare,user_44,17,/scratch/user_44,0.2358581709995633,31
9,unshare,user_93,21,/scratch/user_93,0.23516637799912132,31
9,unshare,user_53,10,/scratch/user_53,0.21579815199947916,33
9,unshare,user_11,4,/scratch/user_11,0.24792654100019718,33
