tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_17,12,/scratch/user_17,0.21085221900102624,1
0,share,user_56,12,/scratch/user_56,0.2056841630001145,2
0,share,user_19,17,/scratch/user_19,0.2578391950009973,3
0,share,user_11,15,/scratch/user_11,0.23430379099954735,4
0,share,user_7,2,/scratch/user_7,0.17696728400005668,5
0,share,user_10,18,/scratch/user_10,0.23476445799860812,6
0,share,user_6,4,/scratch/user_6,0.18290180199983297,7
0,share,user_3,12,/scratch/user_3,0.20788766899931943,8
0,share,user_5,15,/scratch/user_5,0.20671079000021564,9
0,share,user_8,5,/scratch/user_8,0.19393191900053353,10
0,share,user_16,3,/scratch/user_16,0.19775501399999484,11
0,share,user_20,13,/scratch/user_20,0.22249817199917743,12
0,share,user_12,2,/scratch/user_12,0.1875755239998398,13
1,share,user_17,21,/scratch/user_17,0.3201458410003397,13
1,share,user_13,16,/scratch/user_13,0.26203199900010077,14
1,share,user_56,6,/scratch/user_56,0.2373053829996934,14
1,share,user_18,9,/scratch/user_18,0.22666860000026645,15
1,share,user_98,15,/scratch/user_98,0.25302859699877445,16
1,share,user_15,21,/scratch/user_15,0.19558000700089906,17
1,share,user_19,11,/scratch/user_19,0.24568082499899901,17
1,share,user_7,17,/scratch/user_7,0.27151486100046895,17
1,share,user_92,1,/scratch/user_92,0.18746948300031363,18
1,share,user_10,17,/scratch/user_10,0.2770146279999608,17
1,share,user_6,16,/scratch/user_6,0.2653163430004497,17
1,share,user_9,7,/scratch/user_9,0.21394318700004078,18
1,share,user_3,18,/scratch/user_3,0.27291569899898604,18
1,share,user_5,1,/scratch/user_5,0.22049529099967913,18
1,share,user_8,20,/scratch/user_8,0.23607525399893348,17
1,share,user_20,14,/scratch/user_20,0.2675496829997428,17
1,share,user_58,12,/scratch/user_58,0.21483448199978739,18
1,share,user_12,7,/scratch/user_12,0.2407352260015614,18
2,share,user_17,5,/scratch/user_17,0.25809632100026647,18
2,share,user_93,5,/scratch/user_93,0.20431319999988773,19
2,share,user_56,10,/scratch/user_56,0.2583613629994943,19
2,share,user_18,16,/scratch/user_18,0.27563399900100194,19
2,share,user_2,4,/scratch/user_2,0.20168369199927838,20
2,share,user_98,12,/scratch/user_98,0.28583098799936124,20
2,share,user_19,14,/scratch/user_19,0.22668993399929604,20
2,share,user_11,17,/scratch/user_11,0.24951312799930747,20
2,share,user_7,2,/scratch/user_7,0.2274029790005443,20
2,share,user_92,23,/scratch/user_92,0.25883961399995314,21
2,share,user_10,15,/scratch/user_10,0.26669172099900607,21
2,share,user_6,10,/scratch/user_6,0.24809008200099925,21
2,share,user_9,17,/scratch/user_9,0.23179736599922762,21
2,share,user_5,22,/scratch/user_5,0.30178345300009823,21
2,share,user_8,19,/scratch/user_8,0.2647308819996397,22
2,share,user_16,15,/scratch/user_16,0.23161790800077142,22
2,share,user_20,19,/scratch/user_20,0.27974163600083557,22
2,share,user_58,8,/scratch/user_58,0.23570517000007385,22
2,share,user_12,19,/scratch/user_12,0.28808286899948143,22
3,share,user_17,4,/scratch/user_17,0.25303638900004444,22
3,share,user_13,24,/scratch/user_13,0.2821084770002926,22
3,share,user_18,7,/scratch/user_18,0.2967954790001386,22
3,share,user_95,3,/scratch/user_95,0.212313849999191,23
3,share,user_2,8,/scratch/user_2,0.2140155209999648,23
3,share,user_98,3,/scratch/user_98,0.23188420000042242,23
3,share,user_15,5,/scratch/user_15,0.2781605899999704,23
3,share,user_19,3,/scratch/user_19,0.2146194809993176,23
3,share,user_11,18,/scratch/user_11,0.27251607200014405,23
3,share,user_7,21,/scratch/user_7,0.2354400030017132,22
3,share,user_92,15,/scratch/user_92,0.2913972130008915,22
3,share,user_5,7,/scratch/user_5,0.26272937700014154,22
3,share,user_20,14,/scratch/user_20,0.2478504980008438,22
3,share,user_58,1,/scratch/user_58,0.3510545600001933,22
3,share,user_12,11,/scratch/user_12,0.3898174690002634,22
4,share,user_4,26,/scratch/user_4,0.2996079460008332,23
4,share,user_17,5,/scratch/user_17,0.22881369100105076,23
4,share,user_93,9,/scratch/user_93,0.22403971800122235,23
4,share,user_56,10,/scratch/user_56,0.3060846330008644,23
4,share,user_18,23,/scratch/user_18,0.27277665699875797,23
4,share,user_52,24,/scratch/user_52,0.2319400329997734,24
4,share,user_95,27,/scratch/user_95,0.28182564200142224,24
4,share,user_15,11,/scratch/user_15,0.26458675699905143,24
4,share,user_11,4,/scratch/user_11,0.21755682399998477,25
4,share,user_7,27,/scratch/user_7,0.23834317799992277,25
4,share,user_92,13,/scratch/user_92,0.24205043900110468,25
4,share,user_10,8,/scratch/user_10,0.254256517999238,25
4,share,user_23,16,/scratch/user_23,0.21194497299984505,26
4,share,user_3,3,/scratch/user_3,0.21111359499991522,26
4,share,user_5,6,/scratch/user_5,0.23144353200041223,26
4,share,user_8,1,/scratch/user_8,0.21641186099986953,26
4,share,user_16,6,/scratch/user_16,0.25231622000137577,26
4,share,user_20,13,/scratch/user_20,0.24187031399924308,26
4,share,user_58,22,/scratch/user_58,0.288966789999904,26
4,share,user_86,14,/scratch/user_86,0.2128595590002078,27
5,share,user_4,18,/scratch/user_4,0.2880002029996831,27
5,share,user_17,21,/scratch/user_17,0.24503428200114286,27
5,share,user_93,21,/scratch/user_93,0.2872294499993586,27
5,share,user_31,7,/scratch/user_31,0.21295456000007107,28
5,share,user_13,27,/scratch/user_13,0.29129179700066743,28
5,share,user_56,27,/scratch/user_56,0.2874806189993251,28
5,share,user_18,1,/scratch/user_18,0.21294693499839923,28
5,share,user_2,3,/scratch/user_2,0.247177997000108,27
5,share,user_98,1,/scratch/user_98,0.24772312300046906,27
5,share,user_15,15,/scratch/user_15,0.25885778100018797,27
5,share,user_97,1,/scratch/user_97,0.19300941599976795,28
5,share,user_11,12,/scratch/user_11,0.2934480109997821,27
5,share,user_7,17,/scratch/user_7,0.20407090799926664,27
5,share,user_92,9,/scratch/user_92,0.2225234220004495,27
5,share,user_9,6,/scratch/user_9,0.29544293400067545,27
5,share,user_23,22,/scratch/user_23,0.24694666200048232,27
5,share,user_5,4,/scratch/user_5,0.22895352499836008,27
5,share,user_79,29,/scratch/user_79,0.20295332100067753,28
5,share,user_8,9,/scratch/user_8,0.25718486000005214,28
5,share,user_16,17,/scratch/user_16,0.2805125559989392,28
5,share,user_20,17,/scratch/user_20,0.2794328019990644,28
5,share,user_58,26,/scratch/user_58,0.2180603249998967,27
5,share,user_12,5,/scratch/user_12,0.21600206900075136,27
5,share,user_86,26,/scratch/user_86,0.2658010530012689,27
6,share,user_4,26,/scratch/user_4,0.2916593810004997,27
6,share,user_17,7,/scratch/user_17,0.25953415900039545,27
6,share,user_93,13,/scratch/user_93,0.3057116319996567,27
6,share,user_13,24,/scratch/user_13,0.262278417001653,27
6,share,user_2,23,/scratch/user_2,0.293610720000288,27
6,share,user_98,19,/scratch/user_98,0.2530327650001709,27
6,share,user_15,12,/scratch/user_15,0.26834718600002816,27
6,share,user_19,25,/scratch/user_19,0.2791342179989442,27
6,share,user_11,14,/scratch/user_11,0.23332291299993813,27
6,share,user_7,10,/scratch/user_7,0.28146768400074507,27
6,share,user_92,31,/scratch/user_92,0.2969326880011067,27
6,share,user_10,16,/scratch/user_10,0.2519503439998516,27
6,share,user_6,10,/scratch/user_6,0.29841898499944364,27
6,share,user_23,3,/scratch/user_23,0.2516355929983547,27
6,share,user_3,29,/scratch/user_3,0.23886109699924418,26
6,share,user_5,10,/scratch/user_5,0.2974587740009156,27
6,share,user_8,8,/scratch/user_8,0.2601242029995774,27
6,share,user_16,6,/scratch/user_16,0.3072431359996699,27
6,share,user_44,29,/scratch/user_44,0.28491252700041514,28
6,share,user_20,18,/scratch/user_20,0.26818168600038916,28
6,share,user_58,10,/scratch/user_58,0.22048862399969948,28
6,share,user_12,18,/scratch/user_12,0.24262427400026354,28
7,share,user_93,30,/scratch/user_93,0.28862724699865794,28
7,share,user_31,18,/scratch/user_31,0.2649419259996648,27
7,share,user_56,28,/scratch/user_56,0.28001251299974683,27
7,share,user_18,27,/scratch/user_18,0.3082117649992142,27
7,share,user_95,7,/scratch/user_95,0.21905778700056544,28
7,share,user_98,30,/scratch/user_98,0.2251480970007833,28
7,share,user_19,20,/scratch/user_19,0.331564542999331,28
7,share,user_97,15,/scratch/user_97,0.24037164299988945,29
7,share,user_11,9,/scratch/user_11,0.26624734600045485,29
7,share,user_7,11,/scratch/user_7,0.27612287599913543,28
7,share,user_92,6,/scratch/user_92,0.2915280059987708,28
7,share,user_10,6,/scratch/user_10,0.2643310900002689,28
7,share,user_6,29,/scratch/user_6,0.3102489369994146,28
7,share,user_23,11,/scratch/user_23,0.25818261399945186,28
7,share,user_5,11,/scratch/user_5,0.2699268579999625,28
7,share,user_79,20,/scratch/user_79,0.26586596999914036,29
7,share,user_8,18,/scratch/user_8,0.30257728899960057,29
7,share,user_44,3,/scratch/user_44,0.3183662119990913,29
7,share,user_90,13,/scratch/user_90,0.20425540900032502,30
7,share,user_58,4,/scratch/user_58,0.23139757399985683,30
7,share,user_86,14,/scratch/user_86,0.26584680399901117,30
8,share,user_4,29,/scratch/user_4,0.3966623239994078,28
8,share,user_17,14,/scratch/user_17,0.41637384299974656,28
8,share,user_93,7,/scratch/user_93,0.1983898499984207,29
8,share,user_31,5,/scratch/user_31,0.2309766149992356,29
8,share,user_89,31,/scratch/user_89,0.2440374880006857,30
8,share,user_56,9,/scratch/user_56,0.2961004779990617,30
8,share,user_18,31,/scratch/user_18,0.31463990899828786,30
8,share,user_52,28,/scratch/user_52,0.26884706300006656,30
8,share,user_95,16,/scratch/user_95,0.30779447200075083,30
8,share,user_98,27,/scratch/user_98,0.25039363199903164,30
8,share,user_19,2,/scratch/user_19,0.23015402899909532,30
8,share,user_97,26,/scratch/user_97,0.2407943529997283,30
8,share,user_53,8,/scratch/user_53,0.23145678299988504,31
8,share,user_11,6,/scratch/user_11,0.29375430500113,31
8,share,user_92,28,/scratch/user_92,0.2655319280002004,31
8,share,user_9,1,/scratch/user_9,0.2510677590016712,31
8,share,user_3,23,/scratch/user_3,0.30881397600023774,31
8,share,user_79,24,/scratch/user_79,0.2507807590009179,31
8,share,user_16,32,/scratch/user_16,0.2118878080000286,30
8,share,user_44,18,/scratch/user_44,0.3366763510002784,31
8,share,user_20,13,/scratch/user_20,0.25507814699994924,31
8,share,user_90,15,/scratch/user_90,0.2631725880000886,31
9,share,user_17,14,/scratch/user_17,0.265783469998496,31
9,share,user_93,20,/scratch/user_93,0.2600068690007902,31
9,share,user_31,23,/scratch/user_31,0.2830438140008482,31
9,share,user_89,22,/scratch/user_89,0.24826924999979383,31
9,share,user_56,32,/scratch/user_56,0.3058085909997317,31
9,share,user_18,18,/scratch/user_18,0.2446839900003397,31
9,share,user_52,10,/scratch/user_52,0.297538357999656,31
9,share,user_95,18,/scratch/user_95,0.24991246399986267,31
9,share,user_98,21,/scratch/user_98,0.30950418599968543,32
9,share,user_34,8,/scratch/user_34,0.2143070229994919,33
9,share,user_97,15,/scratch/user_97,0.24789737399987644,33
9,share,user_53,4,/scratch/user_53,0.22729406200051017,33
9,share,user_11,3,/scratch/user_11,0.23224645200025407,33
9,share,user_92,1,/scratch/user_92,0.2278586060001544,33
9,share,user_6,32,/scratch/user_6,0.3256199019997439,32
9,share,user_23,5,/scratch/user_23,0.23726875899956212,32
9,share,user_3,19,/scratch/user_3,0.24764249899999413,32
9,share,user_5,3,/scratch/user_5,0.2572769859998516,32
9,share,user_79,26,/scratch/user_79,0.30185920400072064,32
9,share,user_8,2,/scratch/user_8,0.3134785729998839,31
9,share,user_16,7,/scratch/user_16,0.3017469539990998,31
9,share,user_90,32,/scratch/user_90,0.3191972149998037,31
9,share,user_58,12,/scratch/user_58,0.27291236700148147,31
9,share,user_12,2,/scratch/user_12,0.2546869779998815,31
9,share,user_86,26,/scratch/user_86,0.24836025100012193,30
10,share,user_4,12,/scratch/user_4,0.30013957399933133,31
10,share,user_17,14,/scratch/user_17,0.35355452799922205,31
10,share,user_93,20,/scratch/user_93,0.24191585599874088,31
10,share,user_1,10,/scratch/user_1,0.20276773900150147,32
10,share,user_31,16,/scratch/user_31,0.2625817520001874,32
10,share,user_89,1,/scratch/user_89,0.22791210600007616,32
10,share,user_66,34,/scratch/user_66,0.28680495099979453,33
10,share,user_56,31,/scratch/user_56,0.3192263400014781,33
10,share,user_95,4,/scratch/user_95,0.27184686299915484,33
10,share,user_98,25,/scratch/user_98,0.28483877799953916,33
10,share,user_15,20,/scratch/user_15,0.32633186200109776,33
10,share,user_34,19,/scratch/user_34,0.336132392001673,33
10,share,user_38,15,/scratch/user_38,0.25490377099959005,34
10,share,user_97,36,/scratch/user_97,0.3168713340000977,34
10,share,user_53,26,/scratch/user_53,0.2398170590004156,34
10,share,user_11,23,/scratch/user_11,0.2994502799992915,34
10,share,user_7,30,/scratch/user_7,0.2513757609995082,33
10,share,user_92,36,/scratch/user_92,0.286636950000684,35
10,share,user_6,10,/scratch/user_6,0.2388466390002577,35
10,share,user_9,24,/scratch/user_9,0.2900980449994677,35
10,share,user_23,15,/scratch/user_23,0.32418052300090494,35
10,share,user_32,26,/scratch/user_32,0.30657142700147233,36
10,share,user_3,13,/scratch/user_3,0.23670071600099618,36
10,share,user_5,36,/scratch/user_5,0.31832104599925515,36
10,share,user_79,18,/scratch/user_79,0.2789013020010316,37
10,share,user_16,2,/scratch/user_16,0.26442184200095653,37
10,share,user_44,20,/scratch/user_44,0.28084464200037473,37
10,share,user_20,28,/scratch/user_20,0.2821138119998068,37
10,share,user_90,34,/scratch/user_90,0.25982278599985875,36
10,share,user_12,24,/scratch/user_12,0.29212563399960345,36
11,share,user_4,8,/scratch/user_4,0.3163094990013633,36
