,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_7,10,/scratch/user_7,0.16106632299852208,11
1,share,user_80,4,/scratch/user_80,0.12773525800002972,11
2,share,user_2,10,/scratch/user_2,0.14639803600221057,11
3,share,user_4,3,/scratch/user_4,0.13419206000253325,11
4,share,user_1,7,/scratch/user_1,0.12934577000123682,11
5,share,user_8,1,/scratch/user_8,0.13880668099955074,11
6,share,user_5,3,/scratch/user_5,0.1326439639997261,11
7,share,user_9,10,/scratch/user_9,0.1377601309977763,11
8,share,user_10,7,/scratch/user_10,0.12521094499970786,11
9,share,user_3,2,/scratch/user_3,0.1376602130003448,11
10,share,user_80,5,/scratch/user_80,0.13512756699856254,11
11,share,user_2,7,/scratch/user_2,0.13176474799911375,11
12,share,user_1,11,/scratch/user_1,0.1305154039982881,11
13,share,user_6,1,/scratch/user_6,0.12730175300021074,12
14,share,user_8,5,/scratch/user_8,0.14564552700176137,12
15,share,user_5,10,/scratch/user_5,0.13972935399942799,12
16,share,user_9,6,/scratch/user_9,0.1308511980023468,12
17,share,user_10,4,/scratch/user_10,0.1322401679972245,12
18,share,user_46,2,/scratch/user_46,0.1309531570004765,12
19,share,user_3,10,/scratch/user_3,0.13403726600154187,12
20,share,user_7,6,/scratch/user_7,0.1289931829996931,12
21,share,user_80,1,/scratch/user_80,0.13304354800129659,12
22,share,user_2,9,/scratch/user_2,0.13221787499787752,11
23,share,user_4,2,/scratch/user_4,0.14485368700115941,11
24,share,user_1,1,/scratch/user_1,0.15032106500075315,11
25,share,user_6,7,/scratch/user_6,0.13692299699687283,11
26,share,user_8,9,/scratch/user_8,0.13627336699937587,10
27,share,user_85,4,/scratch/user_85,0.14454901800127118,10
28,share,user_5,3,/scratch/user_5,0.13163841200002935,9
29,share,user_9,5,/scratch/user_9,0.12460643699887441,9
30,share,user_10,1,/scratch/user_10,0.13160161899941158,10
31,share,user_46,5,/scratch/user_46,0.15918280400001095,11
32,share,user_3,7,/scratch/user_3,0.1436492590000853,11
33,share,user_7,7,/scratch/user_7,0.13894380400233786,11
34,share,user_80,7,/scratch/user_80,0.1434802160001709,11
35,share,user_2,13,/scratch/user_2,0.1544576389969734,12
36,share,user_96,10,/scratch/user_96,0.11548144500193303,13
37,share,user_4,7,/scratch/user_4,0.133045464001043,13
38,share,user_1,5,/scratch/user_1,0.14206703799936804,13
39,share,user_6,9,/scratch/user_6,0.14117948800048907,13
40,share,user_8,3,/scratch/user_8,0.14173341000059736,13
41,share,user_85,7,/scratch/user_85,0.13677320200076792,13
42,share,user_5,7,/scratch/user_5,0.1285715930025617,13
43,share,user_9,3,/scratch/user_9,0.13854829999763751,13
44,share,user_46,3,/scratch/user_46,0.13427163999949698,12
45,share,user_3,9,/scratch/user_3,0.15393279999989318,13
46,share,user_7,4,/scratch/user_7,0.16140631999951438,13
47,share,user_80,3,/scratch/user_80,0.135382357002527,13
48,share,user_34,10,/scratch/user_34,0.13798983600281645,14
49,share,user_2,4,/scratch/user_2,0.13437118100046064,14
50,share,user_96,4,/scratch/user_96,0.1451085199987574,14
51,share,user_4,14,/scratch/user_4,0.14161632399918744,15
52,share,user_1,8,/scratch/user_1,0.15671957200174802,15
53,share,user_6,2,/scratch/user_6,0.13850692299820366,15
54,share,user_8,5,/scratch/user_8,0.12285479500133079,15
55,share,user_85,11,/scratch/user_85,0.1303771479979332,16
56,share,user_5,11,/scratch/user_5,0.12721741499990458,16
57,share,user_9,12,/scratch/user_9,0.1617499459971441,16
58,share,user_10,12,/scratch/user_10,0.1492545519977284,16
59,share,user_3,10,/scratch/user_3,0.13047927300067386,16
60,share,user_7,4,/scratch/user_7,0.12198803700084682,16
61,share,user_80,1,/scratch/user_80,0.13478205899809836,16
62,share,user_34,8,/scratch/user_34,0.16776941100033582,16
63,share,user_96,5,/scratch/user_96,0.14773045499896398,16
64,share,user_4,6,/scratch/user_4,0.14113181900029304,16
65,share,user_1,1,/scratch/user_1,0.13718766099918867,16
66,share,user_6,13,/scratch/user_6,0.1568592389994592,16
67,share,user_8,13,/scratch/user_8,0.1446024290016794,15
68,share,user_85,4,/scratch/user_85,0.14897338100126944,15
69,share,user_5,3,/scratch/user_5,0.1342056360008428,15
70,share,user_9,11,/scratch/user_9,0.16650473199842963,15
71,share,user_10,12,/scratch/user_10,0.13198111800011247,14
72,share,user_3,5,/scratch/user_3,0.13353933799953666,14
73,share,user_7,14,/scratch/user_7,0.15226032500140718,14
74,share,user_80,8,/scratch/user_80,0.15845374999844353,15
75,share,user_34,7,/scratch/user_34,0.14192694799930905,15
76,share,user_2,12,/scratch/user_2,0.1435932540007343,15
77,share,user_96,12,/scratch/user_96,0.12987914200130035,15
78,share,user_4,7,/scratch/user_4,0.15873904399995808,15
79,share,user_1,1,/scratch/user_1,0.1454603929996665,15
80,share,user_8,7,/scratch/user_8,0.12892304999695625,15
81,share,user_94,14,/scratch/user_94,0.1230328349993215,16
82,share,user_85,14,/scratch/user_85,0.1461745240012533,16
83,share,user_5,12,/scratch/user_5,0.14540293399841175,17
84,share,user_9,1,/scratch/user_9,0.1335833379998803,17
85,share,user_10,5,/scratch/user_10,0.12990618299954804,16
86,share,user_46,15,/scratch/user_46,0.14901075399757246,15
87,share,user_3,3,/scratch/user_3,0.13008472499859636,15
88,share,user_7,4,/scratch/user_7,0.14457080200008932,15
89,share,user_80,7,/scratch/user_80,0.12322275299811736,14
90,share,user_34,6,/scratch/user_34,0.11873280000145314,14
91,share,user_2,14,/scratch/user_2,0.15384012600043206,14
92,share,user_96,1,/scratch/user_96,0.12499222499900497,14
93,share,user_4,8,/scratch/user_4,0.1454879329976393,14
94,share,user_1,13,/scratch/user_1,0.1561630200012587,14
95,share,user_6,7,/scratch/user_6,0.13528905799830682,14
96,share,user_8,11,/scratch/user_8,0.13257249500020407,14
97,share,user_94,3,/scratch/user_94,0.14542668200010667,14
98,share,user_85,8,/scratch/user_85,0.13803895599994576,13
99,share,user_5,8,/scratch/user_5,0.14546189000247978,13
100,share,user_9,8,/scratch/user_9,0.15699652599869296,13
101,share,user_10,15,/scratch/user_10,0.12744495199876837,13
102,share,user_46,5,/scratch/user_46,0.12743174400020507,13
103,share,user_3,4,/scratch/user_3,0.13806024700170383,13
104,share,user_7,14,/scratch/user_7,0.1587968739986536,13
105,share,user_80,3,/scratch/user_80,0.1323662000031618,13
106,share,user_34,7,/scratch/user_34,0.12627394199807895,12
107,share,user_2,3,/scratch/user_2,0.1394824660019367,12
108,share,user_96,4,/scratch/user_96,0.14376479299971834,12
109,share,user_1,3,/scratch/user_1,0.13719536400094512,12
110,share,user_8,6,/scratch/user_8,0.12593006400129525,12
111,share,user_94,9,/scratch/user_94,0.13999680299821193,13
112,share,user_85,14,/scratch/user_85,0.1333856659985031,13
113,share,user_5,7,/scratch/user_5,0.1407409759995062,13
114,share,user_9,3,/scratch/user_9,0.13332320700283162,13
115,share,user_10,6,/scratch/user_10,0.13137648299743887,13
116,share,user_3,9,/scratch/user_3,0.15039838699885877,13
117,share,user_7,9,/scratch/user_7,0.14155698199829203,12
118,share,user_80,10,/scratch/user_80,0.1387124169996241,12
119,share,user_34,15,/scratch/user_34,0.15204252500188886,12
120,share,user_2,4,/scratch/user_2,0.14218244499716093,12
121,share,user_96,11,/scratch/user_96,0.1372774470000877,12
122,share,user_4,15,/scratch/user_4,0.14005005299986806,11
123,share,user_1,12,/scratch/user_1,0.1368764850012667,10
124,share,user_6,4,/scratch/user_6,0.14751219599929755,10
125,share,user_8,11,/scratch/user_8,0.14965383799790288,10
126,share,user_94,8,/scratch/user_94,0.13270344999909867,10
127,share,user_85,9,/scratch/user_85,0.14130927000223892,10
128,share,user_5,4,/scratch/user_5,0.11933209199924022,10
129,share,user_46,8,/scratch/user_46,0.1435960389972024,10
130,share,user_3,10,/scratch/user_3,0.17063521599993692,10
131,share,user_7,8,/scratch/user_7,0.13933958699999494,11
132,share,user_80,13,/scratch/user_80,0.13815445199725218,11
133,share,user_34,16,/scratch/user_34,0.13186398499965435,12
134,share,user_2,15,/scratch/user_2,0.14682598099898314,12
135,share,user_96,12,/scratch/user_96,0.15392574699944817,12
136,share,user_4,16,/scratch/user_4,0.13235532200269517,12
137,share,user_1,4,/scratch/user_1,0.11907867300033104,12
138,share,user_6,3,/scratch/user_6,0.13200990200130036,12
139,share,user_94,14,/scratch/user_94,0.1474230269996042,11
140,share,user_5,9,/scratch/user_5,0.15088159600054496,12
141,share,user_9,13,/scratch/user_9,0.14541526099856128,11
142,share,user_10,12,/scratch/user_10,0.1297077579984034,11
143,share,user_46,3,/scratch/user_46,0.14010750799934613,11
144,share,user_3,3,/scratch/user_3,0.13290370100003202,10
145,share,user_7,15,/scratch/user_7,0.13850716199885937,10
146,share,user_80,15,/scratch/user_80,0.135703514002671,10
147,share,user_34,10,/scratch/user_34,0.1405603869970946,10
148,share,user_2,13,/scratch/user_2,0.12738044599973364,10
149,share,user_96,5,/scratch/user_96,0.11388404600074864,10
150,share,user_4,10,/scratch/user_4,0.13056530600078986,10
151,share,user_1,16,/scratch/user_1,0.12967179900078918,10
152,share,user_6,7,/scratch/user_6,0.13550526200197055,10
153,share,user_8,10,/scratch/user_8,0.11853879200134543,9
154,share,user_35,11,/scratch/user_35,0.14152864399875398,9
155,share,user_94,2,/scratch/user_94,0.13299269900016952,9
156,share,user_85,2,/scratch/user_85,0.11485597000137204,10
157,share,user_5,13,/scratch/user_5,0.14897799599930295,10
158,share,user_9,14,/scratch/user_9,0.15369661700242432,10
159,share,user_10,4,/scratch/user_10,0.1358644310021191,10
160,share,user_46,7,/scratch/user_46,0.15826361199651728,11
161,share,user_3,11,/scratch/user_3,0.16804027300167945,12
162,share,user_34,7,/scratch/user_34,0.1684419440025522,12
163,share,user_2,3,/scratch/user_2,0.14369174400053453,12
164,share,user_96,7,/scratch/user_96,0.12996321600076044,12
165,share,user_4,10,/scratch/user_4,0.13048951200107695,12
166,share,user_1,12,/scratch/user_1,0.1377694459988561,12
167,share,user_6,4,/scratch/user_6,0.1450850459987123,12
168,share,user_8,15,/scratch/user_8,0.1303143020013522,12
169,share,user_68,1,/scratch/user_68,0.10698882100041374,13
170,share,user_35,15,/scratch/user_35,0.1666693449988088,13
171,share,user_94,8,/scratch/user_94,0.14583517699793447,13
172,share,user_85,1,/scratch/user_85,0.14553759100090247,13
173,share,user_5,3,/scratch/user_5,0.1312774760008324,13
174,share,user_9,7,/scratch/user_9,0.1391763310020906,13
175,share,user_10,10,/scratch/user_10,0.13660147599875927,13
176,share,user_46,16,/scratch/user_46,0.1368178539996734,13
177,share,user_3,6,/scratch/user_3,0.14501108700278564,13
178,share,user_7,17,/scratch/user_7,0.12484404899805668,12
179,share,user_80,10,/scratch/user_80,0.13861545100007788,12
180,share,user_2,6,/scratch/user_2,0.15706726600183174,12
181,share,user_96,17,/scratch/user_96,0.1255334289999155,11
182,share,user_4,2,/scratch/user_4,0.13112001499757753,11
183,share,user_1,2,/scratch/user_1,0.14050942399990163,11
184,share,user_6,12,/scratch/user_6,0.15588017299887724,11
185,share,user_8,8,/scratch/user_8,0.15574967200154788,11
186,share,user_68,13,/scratch/user_68,0.15439095200053998,12
187,share,user_94,17,/scratch/user_94,0.13969895800255472,11
188,share,user_85,17,/scratch/user_85,0.13252835999810486,10
189,share,user_5,13,/scratch/user_5,0.2071385020026355,9
190,share,user_9,7,/scratch/user_9,0.148039609000989,9
191,share,user_3,6,/scratch/user_3,0.14547317200049292,10
192,share,user_7,2,/scratch/user_7,0.1284824930007744,10
193,share,user_80,11,/scratch/user_80,0.12253982000038377,10
194,share,user_34,4,/scratch/user_34,0.13673176700103795,10
195,share,user_2,8,/scratch/user_2,0.13417558100263705,9
196,share,user_96,4,/scratch/user_96,0.13479337699754979,9
197,share,user_4,17,/scratch/user_4,0.14900465800019447,9
198,share,user_1,12,/scratch/user_1,0.1436763650017383,8
199,share,user_6,4,/scratch/user_6,0.12531304900039686,9
200,share,user_8,11,/scratch/user_8,0.14187135000247508,9
201,share,user_35,6,/scratch/user_35,0.14608121700075571,9
202,share,user_94,11,/scratch/user_94,0.13662926599863567,9
203,share,user_85,9,/scratch/user_85,0.13116330500270124,9
204,share,user_5,13,/scratch/user_5,0.16580070800046087,9
205,share,user_9,7,/scratch/user_9,0.19310730299912393,9
206,share,user_10,8,/scratch/user_10,0.1704784129979089,9
207,share,user_46,1,/scratch/user_46,0.13071509200017317,9
208,share,user_7,13,/scratch/user_7,0.13887561699812068,9
209,share,user_80,10,/scratch/user_80,0.1357133409983362,9
210,share,user_34,7,/scratch/user_34,0.1417346810012532,9
211,share,user_2,7,/scratch/user_2,0.14008891800040146,9
212,share,user_96,14,/scratch/user_96,0.1404845459983335,9
213,share,user_4,12,/scratch/user_4,0.13866969700029586,9
214,share,user_1,2,/scratch/user_1,0.1540901970001869,9
215,share,user_6,1,/scratch/user_6,0.14085017400066135,8
216,share,user_68,8,/scratch/user_68,0.15969603200210258,8
217,share,user_35,11,/scratch/user_35,0.155582957999286,8
218,share,user_94,13,/scratch/user_94,0.1380812329989567,8
219,share,user_85,3,/scratch/user_85,0.1277254009983153,8
220,share,user_5,10,/scratch/user_5,0.12876149200019427,8
221,share,user_9,6,/scratch/user_9,0.13405616000090959,8
222,share,user_46,1,/scratch/user_46,0.15186917500250274,8
223,share,user_7,15,/scratch/user_7,0.1472741789984866,9
224,share,user_96,10,/scratch/user_96,0.14550583199888933,10
225,share,user_4,5,/scratch/user_4,0.13784210300218547,10
226,share,user_1,3,/scratch/user_1,0.1330088140020962,10
227,share,user_6,5,/scratch/user_6,0.1375444770019385,10
228,share,user_8,2,/scratch/user_8,0.13567850199979148,10
229,share,user_68,5,/scratch/user_68,0.15457827800128143,10
230,share,user_94,8,/scratch/user_94,0.1318797630010522,10
231,share,user_85,11,/scratch/user_85,0.14827889400112326,11
232,share,user_5,9,/scratch/user_5,0.14197501099988585,11
233,share,user_9,12,/scratch/user_9,0.1614909579984669,12
234,share,user_10,12,/scratch/user_10,0.13612517100045807,12
235,share,user_7,17,/scratch/user_7,0.15585387100145454,12
236,share,user_94,4,/scratch/user_94,0.1505410789977759,12
237,share,user_3,7,/scratch/user_3,0.15297664000172517,12
238,share,user_4,10,/scratch/user_4,0.16803238399734255,13
239,share,user_9,14,/scratch/user_9,0.12891515500086825,13
240,share,user_46,6,/scratch/user_46,0.1404734979987552,13
241,share,user_34,11,/scratch/user_34,0.14027599600012763,13
242,share,user_6,12,/scratch/user_6,0.13479257799917832,13
243,share,user_1,17,/scratch/user_1,0.1331701900016924,12
244,share,user_35,13,/scratch/user_35,0.1527604290022282,12
245,share,user_18,3,/scratch/user_18,0.11561863099996117,13
246,share,user_80,13,/scratch/user_80,0.13971669999955338,13
247,share,user_96,3,/scratch/user_96,0.13578729299842962,13
248,share,user_68,7,/scratch/user_68,0.16570207299810136,13
249,share,user_5,4,/scratch/user_5,0.1599023609996948,13
250,share,user_7,13,/scratch/user_7,0.17696420399806811,14
251,share,user_94,2,/scratch/user_94,0.14993673899880378,14
252,share,user_3,15,/scratch/user_3,0.1715426609989663,14
253,share,user_93,10,/scratch/user_93,0.1267337610006507,15
254,share,user_4,9,/scratch/user_4,0.14783763800005545,16
255,share,user_8,16,/scratch/user_8,0.1588615180007764,16
256,share,user_9,3,/scratch/user_9,0.12702122100017732,16
257,share,user_10,13,/scratch/user_10,0.14562245300112409,16
258,share,user_46,7,/scratch/user_46,0.15871730799699435,16
259,share,user_34,7,/scratch/user_34,0.14120679299958283,16
260,share,user_6,2,/scratch/user_6,0.14597503899858566,17
261,share,user_1,18,/scratch/user_1,0.14444027699937578,17
262,share,user_35,1,/scratch/user_35,0.13349848099824158,17
263,share,user_85,16,/scratch/user_85,0.1382822279992979,16
264,share,user_80,7,/scratch/user_80,0.13290622600106872,15
265,share,user_96,6,/scratch/user_96,0.12869073399997433,15
266,share,user_5,12,/scratch/user_5,0.15589536699917517,15
267,share,user_7,5,/scratch/user_7,0.13777451499845483,15
268,share,user_94,13,/scratch/user_94,0.14260617799664033,14
269,share,user_3,15,/scratch/user_3,0.15558253099879948,14
270,share,user_93,8,/scratch/user_93,0.15435981299742707,14
271,share,user_4,8,/scratch/user_4,0.12479803600217565,14
272,share,user_9,11,/scratch/user_9,0.12829889700151398,14
273,share,user_10,15,/scratch/user_10,0.12169492799876025,14
274,share,user_46,10,/scratch/user_46,0.14905814600206213,14
275,share,user_34,16,/scratch/user_34,0.1545911060020444,14
276,share,user_6,15,/scratch/user_6,0.12751772399860783,14
277,share,user_18,10,/scratch/user_18,0.15034165500037489,15
278,share,user_85,8,/scratch/user_85,0.12342123300186358,15
279,share,user_96,18,/scratch/user_96,0.12666984199677245,14
280,share,user_68,8,/scratch/user_68,0.12721234600030584,13
281,share,user_5,15,/scratch/user_5,0.13355960500121,12
282,share,user_94,8,/scratch/user_94,0.12821822900150437,13
283,share,user_3,10,/scratch/user_3,0.13757705300304224,12
284,share,user_93,1,/scratch/user_93,0.13375577199985855,12
285,share,user_4,15,/scratch/user_4,0.14750150799955009,12
286,share,user_8,16,/scratch/user_8,0.13920006600164925,11
287,share,user_9,1,/scratch/user_9,0.12991011700069066,12
288,share,user_10,13,/scratch/user_10,0.1311337929982983,12
289,share,user_46,8,/scratch/user_46,0.12950507200002903,12
290,share,user_34,11,/scratch/user_34,0.1423865910001041,11
291,share,user_6,5,/scratch/user_6,0.1449353610005346,11
292,share,user_1,4,/scratch/user_1,0.14917306099960115,11
293,share,user_35,16,/scratch/user_35,0.15362134699898888,11
294,share,user_18,18,/scratch/user_18,0.13616141500097,10
295,share,user_80,18,/scratch/user_80,0.13210792500103707,10
296,share,user_96,15,/scratch/user_96,0.13901081299991347,10
297,share,user_68,7,/scratch/user_68,0.16805879399908008,10
298,share,user_5,2,/scratch/user_5,0.13630291700246744,10
299,share,user_7,7,/scratch/user_7,0.12990361499760184,10
300,share,user_3,17,/scratch/user_3,0.14359351600069203,10
301,share,user_93,7,/scratch/user_93,0.1687864650011761,10
302,share,user_4,2,/scratch/user_4,0.13432235900108935,10
303,share,user_8,1,/scratch/user_8,0.13600162199873012,11
304,share,user_9,1,/scratch/user_9,0.13966181700016023,11
305,share,user_46,6,/scratch/user_46,0.1587696770002367,11
306,share,user_34,18,/scratch/user_34,0.13896693700007745,11
307,share,user_6,13,/scratch/user_6,0.12792880699998932,11
308,share,user_1,4,/scratch/user_1,0.14389747599852853,11
309,share,user_35,2,/scratch/user_35,0.12465194800097379,11
310,share,user_18,14,/scratch/user_18,0.13723225599824218,11
311,share,user_85,4,/scratch/user_85,0.13110920699909911,12
312,share,user_80,12,/scratch/user_80,0.13973869199980982,12
313,share,user_96,4,/scratch/user_96,0.11957649000032688,12
314,share,user_68,2,/scratch/user_68,0.12745342799826176,12
315,share,user_5,11,/scratch/user_5,0.14934464399993885,12
316,share,user_7,4,/scratch/user_7,0.13305993099857005,12
317,share,user_3,3,/scratch/user_3,0.13661662500089733,12
318,share,user_93,11,/scratch/user_93,0.1481242170011683,13
319,share,user_4,12,/scratch/user_4,0.15516902200033655,13
320,share,user_9,16,/scratch/user_9,0.13792580199879012,13
321,share,user_10,4,/scratch/user_10,0.12375818999862531,14
322,share,user_46,14,/scratch/user_46,0.1426213810009358,14
323,share,user_34,11,/scratch/user_34,0.12266368100245018,14
324,share,user_6,18,/scratch/user_6,0.13960493999911705,14
325,share,user_1,9,/scratch/user_1,0.15258520899806172,14
326,share,user_35,5,/scratch/user_35,0.17573935099790106,14
327,share,user_18,15,/scratch/user_18,0.1340980210006819,13
