,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_1,5,/scratch/user_1,0.12448654499996792,8
1,unshare,user_4,2,/scratch/user_4,0.14291438600002948,8
2,unshare,user_4,2,/scratch/user_4,0.134697363999976,9
3,unshare,user_9,2,/scratch/user_9,0.13519583200002216,9
4,unshare,user_3,8,/scratch/user_3,0.15014543800009506,6
5,unshare,user_88,6,/scratch/user_88,0.14193935499997679,8
6,unshare,user_7,10,/scratch/user_7,0.13399810299995352,6
7,unshare,user_9,11,/scratch/user_9,0.10063422300004277,4
8,unshare,user_3,2,/scratch/user_3,0.12871612100002494,5
9,unshare,user_88,2,/scratch/user_88,0.12385150500006148,7
10,unshare,user_3,5,/scratch/user_3,0.13979360799999085,7
11,unshare,user_88,2,/scratch/user_88,0.15789783299999272,6
12,unshare,user_2,6,/scratch/user_2,0.15023394599995754,6
13,unshare,user_2,9,/scratch/user_2,0.100720774000024,3
14,unshare,user_99,7,/scratch/user_99,0.1421103510000421,3
15,unshare,user_3,14,/scratch/user_3,0.10247144499999195,6
16,unshare,user_99,2,/scratch/user_99,0.1395475260000012,8
17,unshare,user_78,13,/scratch/user_78,0.13346699700002773,7
18,unshare,user_5,16,/scratch/user_5,0.13088436399993952,11
19,unshare,user_3,2,/scratch/user_3,0.1426372739999806,12
20,unshare,user_68,11,/scratch/user_68,0.13746218200003568,12
21,unshare,user_84,7,/scratch/user_84,0.14829540900007032,14
22,unshare,user_83,1,/scratch/user_83,0.14166239500002575,14
23,unshare,user_4,13,/scratch/user_4,0.15183452700000544,15
24,unshare,user_2,10,/scratch/user_2,0.1475868929999251,15
25,unshare,user_88,12,/scratch/user_88,0.14805627399994137,15
26,unshare,user_9,7,/scratch/user_9,0.1583714719999989,16
27,unshare,user_84,7,/scratch/user_84,0.20781018600007428,16
28,unshare,user_35,1,/scratch/user_35,0.15469763400005831,12
29,unshare,user_9,10,/scratch/user_9,0.1523005029999922,13
30,unshare,user_78,11,/scratch/user_78,0.14517955999997412,14
31,unshare,user_22,2,/scratch/user_22,0.1408279180000136,14
32,unshare,user_1,6,/scratch/user_1,0.15125025099996492,13
33,unshare,user_4,4,/scratch/user_4,0.1498795100000052,12
34,unshare,user_9,6,/scratch/user_9,0.14795560100003513,12
35,unshare,user_22,19,/scratch/user_22,0.1649146089999931,12
36,unshare,user_84,15,/scratch/user_84,0.1649558020000086,12
37,unshare,user_8,11,/scratch/user_8,0.16299155299998347,12
38,unshare,user_11,7,/scratch/user_11,0.17242496000005758,12
39,unshare,user_85,3,/scratch/user_85,0.17176560300003985,13
40,unshare,user_7,2,/scratch/user_7,0.1490630969999529,13
41,unshare,user_84,22,/scratch/user_84,0.1257979270000078,13
42,unshare,user_99,12,/scratch/user_99,0.16978844899995238,13
43,unshare,user_85,4,/scratch/user_85,0.16190096700006507,13
44,unshare,user_7,4,/scratch/user_7,0.14133988000003228,12
45,unshare,user_10,16,/scratch/user_10,0.18341179200001534,12
46,unshare,user_83,20,/scratch/user_83,0.1610156750000442,12
47,unshare,user_17,4,/scratch/user_17,0.1714800480000349,12
48,unshare,user_28,11,/scratch/user_28,0.11838677900004768,12
49,unshare,user_3,10,/scratch/user_3,0.1680323269999917,13
50,unshare,user_99,10,/scratch/user_99,0.162433710000073,13
51,unshare,user_50,7,/scratch/user_50,0.15043890499998724,11
52,unshare,user_1,17,/scratch/user_1,0.15164532400001463,10
53,unshare,user_88,8,/scratch/user_88,0.15732966999996734,10
54,unshare,user_85,5,/scratch/user_85,0.15237069099998735,7
55,unshare,user_41,21,/scratch/user_41,0.1529044359999716,8
56,unshare,user_5,21,/scratch/user_5,0.16414675800001532,9
57,unshare,user_88,2,/scratch/user_88,0.16760972800000218,9
58,unshare,user_30,16,/scratch/user_30,0.15862338800002362,10
59,unshare,user_11,15,/scratch/user_11,0.1488084869999966,10
60,unshare,user_68,23,/scratch/user_68,0.12383931800002301,9
61,unshare,user_11,14,/scratch/user_11,0.16943644800005586,9
62,unshare,user_41,2,/scratch/user_41,0.14283926200005226,11
63,unshare,user_11,8,/scratch/user_11,0.10971883500008062,8
64,unshare,user_68,13,/scratch/user_68,0.1778581870000835,8
65,unshare,user_78,5,/scratch/user_78,0.16181718299992554,9
66,unshare,user_2,12,/scratch/user_2,0.16944416100000126,10
67,unshare,user_1,3,/scratch/user_1,0.1815748620000477,13
68,unshare,user_41,15,/scratch/user_41,0.18965270299997883,13
69,unshare,user_8,15,/scratch/user_8,0.1716035560000364,11
70,unshare,user_68,14,/scratch/user_68,0.15828484600001502,11
71,unshare,user_4,7,/scratch/user_4,0.16573290600001656,12
72,unshare,user_5,16,/scratch/user_5,0.17634191500008,14
73,unshare,user_10,14,/scratch/user_10,0.17765712400000666,15
74,unshare,user_20,2,/scratch/user_20,0.13646941699994386,14
75,unshare,user_43,22,/scratch/user_43,0.1835279230000424,16
76,unshare,user_88,23,/scratch/user_88,0.20609664200003408,16
77,unshare,user_17,27,/scratch/user_17,0.18014733200004684,16
78,unshare,user_11,18,/scratch/user_11,0.25779859900001156,16
79,unshare,user_85,2,/scratch/user_85,0.17120025100007297,15
80,unshare,user_10,11,/scratch/user_10,0.213587858999972,15
81,unshare,user_69,9,/scratch/user_69,0.20559599299997444,15
82,unshare,user_35,2,/scratch/user_35,0.19890608500008966,16
83,unshare,user_78,11,/scratch/user_78,0.24159634899990579,17
84,unshare,user_30,7,/scratch/user_30,0.21148476300004404,17
85,unshare,user_5,24,/scratch/user_5,0.2039648520000128,18
86,unshare,user_43,20,/scratch/user_43,0.27884597899992514,19
87,unshare,user_1,22,/scratch/user_1,0.21937623600001643,20
88,unshare,user_11,28,/scratch/user_11,0.22561589099996127,20
89,unshare,user_30,24,/scratch/user_30,0.15963221699996666,18
90,unshare,user_85,11,/scratch/user_85,0.2243569459999435,17
91,unshare,user_78,26,/scratch/user_78,0.16866246500001125,17
92,unshare,user_69,2,/scratch/user_69,0.18608199300001615,17
93,unshare,user_31,4,/scratch/user_31,0.18039318900002854,17
94,unshare,user_84,4,/scratch/user_84,0.19199604900006761,15
95,unshare,user_69,8,/scratch/user_69,0.21127683700001398,14
96,unshare,user_99,26,/scratch/user_99,0.19417283799998586,13
97,unshare,user_5,15,/scratch/user_5,0.1356061440000076,13
98,unshare,user_88,22,/scratch/user_88,0.2606854530000646,13
99,unshare,user_99,5,/scratch/user_99,0.09226055400006317,13
100,unshare,user_84,13,/scratch/user_84,0.09734378400003152,13
101,unshare,user_60,20,/scratch/user_60,0.20106522399998994,14
102,unshare,user_28,17,/scratch/user_28,0.1983261999999968,15
103,unshare,user_11,12,/scratch/user_11,0.09207053799991627,15
104,unshare,user_6,17,/scratch/user_6,0.1213433289999557,14
105,unshare,user_31,16,/scratch/user_31,0.10864742199999,14
106,unshare,user_4,22,/scratch/user_4,0.12491872199996124,14
107,unshare,user_17,29,/scratch/user_17,0.16501731999994718,14
108,unshare,user_88,16,/scratch/user_88,0.12241856200000711,17
109,unshare,user_22,8,/scratch/user_22,0.16915643800007274,19
110,unshare,user_17,10,/scratch/user_17,0.1911695950000194,19
111,unshare,user_78,27,/scratch/user_78,0.13483960700000353,19
112,unshare,user_10,9,/scratch/user_10,0.10903354699996726,19
113,unshare,user_1,6,/scratch/user_1,0.07638865899991742,21
114,unshare,user_37,16,/scratch/user_37,0.104927062999991,21
115,unshare,user_50,29,/scratch/user_50,0.18049337299999024,26
116,unshare,user_10,12,/scratch/user_10,0.23783179300005486,27
117,unshare,user_8,30,/scratch/user_8,0.1555703919999587,28
118,unshare,user_40,23,/scratch/user_40,0.1483282290000716,27
119,unshare,user_88,27,/scratch/user_88,0.1390091250000296,26
120,unshare,user_3,20,/scratch/user_3,0.187858973999937,24
121,unshare,user_20,6,/scratch/user_20,0.24941460600007304,25
122,unshare,user_23,26,/scratch/user_23,0.16182791799997176,25
123,unshare,user_7,9,/scratch/user_7,0.09883093999997072,25
124,unshare,user_57,3,/scratch/user_57,0.16216278499996406,26
125,unshare,user_41,7,/scratch/user_41,0.19695430999991004,26
126,unshare,user_68,11,/scratch/user_68,0.2128686529999868,28
127,unshare,user_50,2,/scratch/user_50,0.06614776300000358,28
128,unshare,user_3,14,/scratch/user_3,0.10356072100000802,28
129,unshare,user_85,27,/scratch/user_85,0.16092289000005167,28
130,unshare,user_78,33,/scratch/user_78,0.2094943099999682,28
131,unshare,user_57,7,/scratch/user_57,0.09629538800004411,28
132,unshare,user_17,34,/scratch/user_17,0.22224818799998047,28
133,unshare,user_41,18,/scratch/user_41,0.23906966499998816,28
134,unshare,user_78,21,/scratch/user_78,0.15584324100007052,28
135,unshare,user_22,24,/scratch/user_22,0.15602428299996518,28
136,unshare,user_69,15,/scratch/user_69,0.1496018320000303,28
137,unshare,user_23,20,/scratch/user_23,0.1324460870000621,27
138,unshare,user_17,25,/scratch/user_17,0.17617775399992297,27
139,unshare,user_43,14,/scratch/user_43,0.13070881099997678,27
140,unshare,user_28,19,/scratch/user_28,0.16242047500008994,27
141,unshare,user_78,14,/scratch/user_78,0.12506190499993863,27
142,unshare,user_11,29,/scratch/user_11,0.24023271199996543,27
143,unshare,user_100,36,/scratch/user_100,0.21136001400009263,27
144,unshare,user_31,6,/scratch/user_31,0.2017629310000757,27
145,unshare,user_68,15,/scratch/user_68,0.1307496199999605,27
146,unshare,user_4,28,/scratch/user_4,0.19982675700009622,27
147,unshare,user_42,16,/scratch/user_42,0.14301528800001506,27
148,unshare,user_88,33,/scratch/user_88,0.2009133720000591,27
149,unshare,user_43,11,/scratch/user_43,0.11091665300000386,27
150,unshare,user_83,36,/scratch/user_83,0.21803929299994707,27
151,unshare,user_69,21,/scratch/user_69,0.163316884999972,27
152,unshare,user_76,8,/scratch/user_76,0.11193677999995089,27
153,unshare,user_10,20,/scratch/user_10,0.14714752300005784,27
154,unshare,user_84,29,/scratch/user_84,0.19441856499997812,27
155,unshare,user_1,4,/scratch/user_1,0.08469925700001113,27
156,unshare,user_40,10,/scratch/user_40,0.11355114899993168,27
157,unshare,user_6,4,/scratch/user_6,0.2200723509999989,27
158,unshare,user_4,1,/scratch/user_4,0.20011607300000378,27
159,unshare,user_81,37,/scratch/user_81,0.24018741600002613,27
160,unshare,user_69,9,/scratch/user_69,0.09852508300002683,27
161,unshare,user_37,1,/scratch/user_37,0.06008295200001612,27
162,unshare,user_99,3,/scratch/user_99,0.08888017300000683,26
163,unshare,user_31,26,/scratch/user_31,0.16931110899997748,26
164,unshare,user_81,11,/scratch/user_81,0.11719868099999076,26
165,unshare,user_22,8,/scratch/user_22,0.21516658799998822,26
166,unshare,user_57,2,/scratch/user_57,0.06811022600004435,26
167,unshare,user_99,8,/scratch/user_99,0.20942868700001327,26
168,unshare,user_23,12,/scratch/user_23,0.124403447000077,26
169,unshare,user_7,21,/scratch/user_7,0.14539584900001046,26
170,unshare,user_50,17,/scratch/user_50,0.12728149700001268,26
171,unshare,user_73,8,/scratch/user_73,0.09116641899993283,26
172,unshare,user_17,39,/scratch/user_17,0.24651400000004742,26
173,unshare,user_85,3,/scratch/user_85,0.07191264599998703,25
174,unshare,user_68,38,/scratch/user_68,0.22819201900006192,25
175,unshare,user_5,9,/scratch/user_5,0.1027094500000203,25
176,unshare,user_81,30,/scratch/user_81,0.18082519900008265,25
177,unshare,user_54,8,/scratch/user_54,0.10226690699994379,25
178,unshare,user_10,7,/scratch/user_10,0.08868107099999634,25
179,unshare,user_83,32,/scratch/user_83,0.1876699249999092,25
180,unshare,user_60,17,/scratch/user_60,0.12886953000008816,25
181,unshare,user_76,35,/scratch/user_76,0.23488907000000836,25
182,unshare,user_88,17,/scratch/user_88,0.11947104099999706,25
183,unshare,user_46,25,/scratch/user_46,0.13608125500002188,25
184,unshare,user_10,28,/scratch/user_10,0.1896878340000967,25
185,unshare,user_100,25,/scratch/user_100,0.16697592399998484,25
186,unshare,user_40,6,/scratch/user_40,0.2004618160000291,25
187,unshare,user_85,5,/scratch/user_85,0.19558563499992943,25
188,unshare,user_41,36,/scratch/user_41,0.21891866099997515,25
189,unshare,user_17,5,/scratch/user_17,0.09444211499999255,25
190,unshare,user_3,10,/scratch/user_3,0.10427410300007978,25
191,unshare,user_6,26,/scratch/user_6,0.16050985199990464,25
192,unshare,user_81,32,/scratch/user_81,0.19328686199992262,25
193,unshare,user_88,11,/scratch/user_88,0.1250813650000282,25
194,unshare,user_59,18,/scratch/user_59,0.12436219500000334,25
195,unshare,user_40,1,/scratch/user_40,0.06117571999993743,25
196,unshare,user_31,36,/scratch/user_31,0.19782698999995318,25
197,unshare,user_43,26,/scratch/user_43,0.18364419399995313,25
198,unshare,user_36,19,/scratch/user_36,0.1372614340000382,25
199,unshare,user_17,6,/scratch/user_17,0.08736883199992462,25
200,unshare,user_24,15,/scratch/user_24,0.13556476099995507,25
201,unshare,user_44,16,/scratch/user_44,0.14809604200002013,25
202,unshare,user_54,37,/scratch/user_54,0.24823928099999648,25
203,unshare,user_59,16,/scratch/user_59,0.12232096299999284,25
204,unshare,user_40,39,/scratch/user_40,0.2382929940000622,25
205,unshare,user_78,43,/scratch/user_78,0.27049319999991894,25
206,unshare,user_81,40,/scratch/user_81,0.23938323899994884,25
207,unshare,user_24,22,/scratch/user_24,0.16941196000004766,25
208,unshare,user_40,2,/scratch/user_40,0.07096785800001726,25
209,unshare,user_4,23,/scratch/user_4,0.1776825630000758,25
210,unshare,user_78,12,/scratch/user_78,0.10957392000000254,25
211,unshare,user_2,16,/scratch/user_2,0.12771021700007168,25
212,unshare,user_76,23,/scratch/user_76,0.16560552600003575,25
213,unshare,user_10,20,/scratch/user_10,0.14985414299997046,25
214,unshare,user_73,9,/scratch/user_73,0.1037735209999937,25
215,unshare,user_28,36,/scratch/user_28,0.2662871099998938,25
216,unshare,user_3,16,/scratch/user_3,0.13447947400004523,25
217,unshare,user_23,5,/scratch/user_23,0.09386278400006631,25
218,unshare,user_78,9,/scratch/user_78,0.11444791900009932,25
219,unshare,user_42,24,/scratch/user_42,0.17279819199995927,25
220,unshare,user_83,37,/scratch/user_83,0.28070963400000437,25
221,unshare,user_76,19,/scratch/user_76,0.1506380910000189,25
222,unshare,user_88,34,/scratch/user_88,0.22797832899993864,25
223,unshare,user_85,32,/scratch/user_85,0.19432807200007574,25
224,unshare,user_46,18,/scratch/user_46,0.13011724400007552,25
225,unshare,user_44,15,/scratch/user_44,0.1283429459999752,25
226,unshare,user_10,32,/scratch/user_10,0.21826287700002922,25
227,unshare,user_88,10,/scratch/user_88,0.10807493499999055,25
228,unshare,user_35,20,/scratch/user_35,0.2133056510000415,25
229,unshare,user_99,30,/scratch/user_99,0.18503791400007685,25
230,unshare,user_41,1,/scratch/user_41,0.06366828099999111,25
231,unshare,user_97,44,/scratch/user_97,0.19827915099995153,25
232,unshare,user_50,11,/scratch/user_50,0.12354126000002452,25
233,unshare,user_10,13,/scratch/user_10,0.11091856100006225,25
234,unshare,user_41,1,/scratch/user_41,0.19285846200000378,25
235,unshare,user_42,21,/scratch/user_42,0.15983379700003297,25
236,unshare,user_88,31,/scratch/user_88,0.20109414299997752,25
237,unshare,user_78,44,/scratch/user_78,0.24447369699998944,25
238,unshare,user_22,2,/scratch/user_22,0.06819678299996212,25
239,unshare,user_90,1,/scratch/user_90,0.05674550600008388,25
240,unshare,user_40,7,/scratch/user_40,0.08752174400001422,25
241,unshare,user_90,21,/scratch/user_90,0.1378781879999451,25
242,unshare,user_40,45,/scratch/user_40,0.2220026700000517,25
243,unshare,user_46,44,/scratch/user_46,0.1918059339999445,25
244,unshare,user_77,5,/scratch/user_77,0.07410208400006013,25
245,unshare,user_81,2,/scratch/user_81,0.0701254919999883,25
246,unshare,user_54,34,/scratch/user_54,0.22181849800006148,25
247,unshare,user_43,24,/scratch/user_43,0.16157352899995203,25
248,unshare,user_100,6,/scratch/user_100,0.08434060399997634,25
249,unshare,user_23,5,/scratch/user_23,0.08788790200003405,25
250,unshare,user_37,32,/scratch/user_37,0.19409142500001053,25
251,unshare,user_20,32,/scratch/user_20,0.18676719999996294,25
252,unshare,user_11,24,/scratch/user_11,0.1603424330000962,25
