,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_8,8,/scratch/user_8,0.13429846799999723,1
1,share,user_1,8,/scratch/user_1,0.10727116299995032,2
2,share,user_4,2,/scratch/user_4,0.10724024600006032,3
3,share,user_6,7,/scratch/user_6,0.12226744800000233,4
4,share,user_10,4,/scratch/user_10,0.12225890599995637,5
5,share,user_9,9,/scratch/user_9,0.11920670599999994,6
6,share,user_3,4,/scratch/user_3,0.11552142800007914,7
7,share,user_7,3,/scratch/user_7,0.11545855199995003,8
8,share,user_5,6,/scratch/user_5,0.1211075339999752,9
9,share,user_2,8,/scratch/user_2,0.1175067990000116,9
10,share,user_8,8,/scratch/user_8,0.1442520110000487,10
11,share,user_1,8,/scratch/user_1,0.12294990200007305,9
12,share,user_4,9,/scratch/user_4,0.1394794960000354,9
13,share,user_88,8,/scratch/user_88,0.12205107599993426,10
14,share,user_6,7,/scratch/user_6,0.1251255920000176,9
15,share,user_10,10,/scratch/user_10,0.11423672199998691,8
16,share,user_9,9,/scratch/user_9,0.12345143499999267,7
17,share,user_3,2,/scratch/user_3,0.13180454999996982,7
18,share,user_7,2,/scratch/user_7,0.14037858599999709,7
19,share,user_5,2,/scratch/user_5,0.12568122799996218,7
20,share,user_2,8,/scratch/user_2,0.13398682900003678,7
21,share,user_88,4,/scratch/user_88,0.14482637899993733,8
22,share,user_10,4,/scratch/user_10,0.1215183240000215,8
23,share,user_85,9,/scratch/user_85,0.12394835199995669,9
24,share,user_9,3,/scratch/user_9,0.1357506930000909,9
25,share,user_7,3,/scratch/user_7,0.140272901000003,9
26,share,user_5,1,/scratch/user_5,0.12191573200004768,9
27,share,user_2,7,/scratch/user_2,0.14190122299999075,9
28,share,user_8,3,/scratch/user_8,0.11976040100000773,9
29,share,user_1,1,/scratch/user_1,0.1305581810000831,9
30,share,user_4,9,/scratch/user_4,0.12806471299995792,8
31,share,user_88,8,/scratch/user_88,0.117021292000004,8
32,share,user_10,4,/scratch/user_10,0.14735167700007423,8
33,share,user_85,6,/scratch/user_85,0.1293981009999925,8
34,share,user_9,6,/scratch/user_9,0.11284017500008758,8
35,share,user_3,5,/scratch/user_3,0.1354943359999652,9
36,share,user_7,7,/scratch/user_7,0.14108042500004103,9
37,share,user_5,8,/scratch/user_5,0.16281301900005474,9
38,share,user_2,8,/scratch/user_2,0.13594299299995782,9
39,share,user_8,3,/scratch/user_8,0.13286739600005149,9
40,share,user_1,3,/scratch/user_1,0.1453883719999567,9
41,share,user_4,7,/scratch/user_4,0.12815389399997912,8
42,share,user_88,6,/scratch/user_88,0.12565297399999054,8
43,share,user_10,10,/scratch/user_10,0.13056222099999104,7
44,share,user_85,4,/scratch/user_85,0.13045675099999698,6
45,share,user_9,8,/scratch/user_9,0.13704811900004188,6
46,share,user_3,5,/scratch/user_3,0.13942995399997926,6
47,share,user_7,6,/scratch/user_7,0.13994037899999512,6
48,share,user_2,8,/scratch/user_2,0.12965965399996549,6
49,share,user_1,5,/scratch/user_1,0.14599080700008926,6
50,share,user_4,1,/scratch/user_4,0.1263579110000137,6
51,share,user_35,10,/scratch/user_35,0.12001134000001912,7
52,share,user_88,5,/scratch/user_88,0.14237007099995935,8
53,share,user_10,7,/scratch/user_10,0.12745159700000386,8
54,share,user_85,10,/scratch/user_85,0.11571401399999104,9
55,share,user_9,6,/scratch/user_9,0.11458732799997051,9
56,share,user_3,5,/scratch/user_3,0.12496712100005425,9
57,share,user_7,7,/scratch/user_7,0.12372222300007252,8
58,share,user_5,7,/scratch/user_5,0.15479714599996441,8
59,share,user_2,4,/scratch/user_2,0.14077244099996733,8
60,share,user_8,1,/scratch/user_8,0.1233306739999307,8
61,share,user_4,5,/scratch/user_4,0.11327287300002808,8
62,share,user_35,2,/scratch/user_35,0.12687836199995672,8
63,share,user_88,8,/scratch/user_88,0.1506431899999825,8
64,share,user_10,4,/scratch/user_10,0.12596745499990902,8
65,share,user_85,11,/scratch/user_85,0.11789860500005034,8
66,share,user_9,8,/scratch/user_9,0.11385140899994894,8
67,share,user_3,11,/scratch/user_3,0.12752644099998633,7
68,share,user_7,8,/scratch/user_7,0.10919541200007643,7
69,share,user_5,11,/scratch/user_5,0.1216596719999643,6
70,share,user_2,6,/scratch/user_2,0.124171214999933,6
71,share,user_8,7,/scratch/user_8,0.10993400600000314,6
72,share,user_1,1,/scratch/user_1,0.11544929800004411,6
73,share,user_4,1,/scratch/user_4,0.11734983000008015,6
74,share,user_35,7,/scratch/user_35,0.12902915799998027,6
75,share,user_88,4,/scratch/user_88,0.12540984600002503,5
76,share,user_10,11,/scratch/user_10,0.1210922700000765,5
77,share,user_85,11,/scratch/user_85,0.12014542099996106,5
78,share,user_9,1,/scratch/user_9,0.14101390899998023,5
79,share,user_3,5,/scratch/user_3,0.12232875000006516,5
80,share,user_7,4,/scratch/user_7,0.12753799200004323,5
81,share,user_5,8,/scratch/user_5,0.13601584500008812,6
82,share,user_2,6,/scratch/user_2,0.13803213099993172,6
83,share,user_8,4,/scratch/user_8,0.13174848000005568,6
84,share,user_1,2,/scratch/user_1,0.11352629099997102,6
85,share,user_4,4,/scratch/user_4,0.1293678979999413,6
86,share,user_35,6,/scratch/user_35,0.12798307599996406,5
87,share,user_88,5,/scratch/user_88,0.13533927500009213,5
88,share,user_85,4,/scratch/user_85,0.1493922659999498,5
89,share,user_9,4,/scratch/user_9,0.1169747940000434,4
