,timestamp,share_count,unshare_count,total_latency
63,64,34,4,5.488786067999968
64,65,32,4,3.9819770329999074
65,66,36,5,4.696508486999733
66,67,35,2,3.707689503000438
67,68,36,4,3.507746477000296
68,69,37,4,4.027422312999988
69,70,38,6,4.444941510999911
70,71,39,9,4.94779400699997
71,72,39,5,4.283359873999984
72,73,42,4,4.0601595300003055
73,74,43,5,4.047643389999962
74,75,40,4,4.476558226999714
75,76,39,4,4.390850107000119
76,77,41,4,4.2444348460002175
77,78,43,4,4.237141235000195
78,79,42,4,4.532678959999771
79,80,47,7,5.059171928000183
80,81,45,6,4.945563578000019
81,82,47,4,4.415395132999947
82,83,44,3,4.436406577000071
83,84,45,4,4.342259976999799
84,85,41,2,3.52581017899945
85,86,49,6,4.654310011999996
86,87,44,5,4.221917430000644
87,88,40,4,3.619894115999955
88,89,39,3,4.01367666300041
89,90,39,4,3.4832262769999716
90,91,44,3,3.6603563499999154
91,92,40,2,3.3217154640001354
92,93,44,4,4.169276294000383
93,94,42,6,4.1368249500004595
94,95,42,6,4.664883720999683
95,96,44,6,4.184464420000268
96,97,42,4,4.066819725000073
97,98,42,3,3.921404274000224
98,99,44,4,4.293965729999854
99,100,8,38,5.911653855999248
100,101,5,34,3.953870933999724
101,102,15,29,4.41094622300011
102,103,9,32,3.815281498000104
103,104,11,29,4.1162906750003
104,105,8,27,3.376482086000351
105,106,9,23,3.233902658000261
106,107,9,19,2.6459237540002505
107,108,11,22,3.4615670079999745
108,109,8,24,3.2361887580000257
109,110,6,17,2.313377540000147
110,111,10,25,3.0404081790002238
111,112,9,24,3.0700364589999936
112,113,10,18,2.4669999830007328
113,114,3,16,1.6082839760001661
114,115,5,16,2.5166965429998527
115,116,5,16,1.5821916229997441
116,117,5,14,1.38791966300073
117,118,6,15,2.050908359000914
118,119,4,14,1.6930444380000154
119,120,8,11,1.7641072819999408
120,121,8,18,2.381354650000503
121,122,8,17,1.8468410979999135
122,123,6,14,1.4209737959995437
123,124,10,16,2.128704709999738
124,125,6,14,1.5798079540004437
125,126,7,16,1.809837846000164
126,127,5,14,1.6306557810000868
127,128,3,11,1.2694122330001392
128,129,10,16,1.8620083959999647
129,130,5,12,1.5916696620001858
130,131,7,11,1.9371903050002857
131,132,2,12,1.4979260819991396
132,133,3,10,1.029749398000149
133,134,3,8,0.779980347000901
134,135,5,8,1.2442641330003426
135,136,5,7,0.8876316139997016
136,137,5,10,1.1066793970001072
137,138,2,8,0.8403308820002167
138,139,2,8,0.9201326590002736
139,140,3,9,1.0265295199997126
140,141,2,8,1.0656553170003917
141,142,2,8,0.9407891969999582
142,143,4,6,0.8821429470001476
143,144,1,3,0.31564880799987804
144,145,5,6,0.9624243669995849
145,146,2,5,0.7195208040002399
146,147,2,4,0.4498920330004239
147,148,1,5,0.4688075970000227
148,149,4,5,0.6136862659998314
149,150,1,4,0.3484731309997642
150,151,0,2,0.23439668900005017
151,152,3,3,0.5074618490002649
152,153,4,5,0.840941170999713
153,154,3,4,0.6932720699996935
154,155,1,5,0.4806386649997876
155,156,3,5,0.7311854249996941
156,157,3,6,0.9664463949995934
157,158,3,5,0.9640894050000952
158,159,1,4,0.4912998799995876
159,160,1,2,0.21631845299975794
160,161,0,1,0.06925453999997444
161,162,1,3,0.5851350490002005
162,163,2,3,0.42422664299988355
163,164,1,1,0.13518527799988078
164,165,4,7,0.9617248380000092
165,166,2,4,0.587065358000018
166,167,1,3,0.362138178999885
167,168,2,2,0.30921149799974046
168,169,2,3,0.3614336140001342
169,170,1,3,0.40331187299989324
170,171,1,3,0.3759705939999094
171,172,2,2,0.47248521900019114
172,173,3,4,0.8505536460002077
173,174,2,3,0.5265428290001637
174,175,0,2,0.1330578390000028
175,176,0,3,0.2348889469999449
176,177,3,3,0.4316360880002321
177,178,1,3,0.3540454089998093
178,179,1,0,0.07882190300006187
179,180,1,2,0.29302862800000185
180,181,3,2,0.6291914719995475
181,182,2,3,0.6244172229999094
182,183,0,2,0.23687614599998597
183,184,4,6,1.0455554329998904
184,185,4,6,0.8660632279995752
185,186,5,4,1.1549667439996938
186,187,2,6,0.8612315480002053
187,188,2,6,0.6432833090000258
188,189,1,6,0.8363550300000497
189,190,1,3,0.44683264899981623
190,191,1,2,0.3726699159999498
191,192,3,2,0.5666120300004422
192,193,4,3,0.6829151550000461
193,194,2,6,0.5781911550004679
194,195,1,4,0.5624422690002575
195,196,1,3,0.4369532899997921
196,197,1,1,0.2019825040001706
197,198,2,4,0.6923028799999429
198,199,3,4,0.8945748139997249
199,200,3,5,0.9481945119996453
