timestamp,share_count,unshare_count,total_latency
76,32,2,5.532533428999159
77,32,1,5.159016479992715
78,36,3,5.949687595006253
79,35,4,5.894209851008782
80,35,3,5.8018602520023705
81,34,6,6.28364040298402
82,35,2,5.855211807003798
83,34,4,5.973138866000227
84,33,4,5.87448432900419
85,36,5,8.319935011004418
86,36,3,6.280255106998084
87,33,5,6.501602501990419
88,33,1,6.914774548997229
89,37,5,9.042086365003343
90,39,2,7.816973277007492
91,38,3,7.2798874949912715
92,33,3,6.129605852005625
93,38,4,7.415255145991978
94,39,5,7.543591140998615
95,36,3,6.7780349899949215
96,35,4,7.099386309993861
97,36,3,6.792187839997496
98,37,6,7.722413539002446
99,35,5,7.368379175008158
100,8,34,8.339454566001223
101,14,35,9.121721267012617
102,10,35,7.761822211992694
103,3,23,4.004680983009166
104,5,20,4.103683817014826
105,6,23,4.2451615190148
106,7,18,3.89233809801226
107,8,16,3.838940163001098
108,8,17,4.076563746006286
109,9,14,3.7434537120134337
110,7,20,4.014303535997897
111,7,9,2.8307773699998506
112,6,15,3.392818377000367
113,4,13,2.5417970129929017
114,2,13,2.247048100001848
115,6,11,2.6448910330000217
116,6,9,2.3107954769984644
117,5,9,2.0244455260071845
118,9,14,3.6364349069990567
119,5,12,2.4317854100008844
120,9,13,3.3230252639987157
121,5,16,2.9313026079980773
122,6,15,3.069779050005309
123,7,13,3.158055375002732
124,6,12,2.7704936119916965
125,3,13,2.5130780070030596
126,3,11,1.7857159720042546
127,7,7,2.1336827849991096
128,5,7,1.8254783209958987
129,5,9,1.9235502379997342
130,3,7,1.4622055099971476
131,5,12,2.6062154640130757
132,4,10,1.9488688450037444
133,3,9,1.7398451030021533
134,7,8,2.216069358990353
135,5,10,2.116827881996869
136,4,9,1.6515628890047083
137,2,9,1.43274310299239
138,2,3,0.6657914369970968
139,2,6,1.0769372530012333
140,5,5,1.4033465429965872
141,4,8,1.820682220004528
142,6,8,2.095377512006962
143,4,8,1.605159864997404
144,3,7,1.3404785320017254
145,3,6,1.2018984610076586
146,4,5,1.2087203249975573
147,4,4,1.007363249998889
148,2,5,0.8493625039991457
149,4,5,1.1978938540050876
150,2,5,0.9253395260020625
151,2,6,1.034772998002154
152,3,6,1.1760820820018125
153,2,5,0.8480608680074511
154,3,3,0.7871355380011664
155,3,4,0.917961611001374
156,1,2,0.3924838879975141
157,2,3,0.6500405589940783
158,2,4,0.7683233259958797
159,0,2,0.18582333200174617
160,5,4,1.1699725889993715
161,4,5,1.2742584549960156
162,2,4,0.8314369120016636
163,3,5,0.9694713940043584
164,2,5,1.0606995289999759
165,0,4,0.49061747300220304
166,2,3,0.6664916349982377
167,1,2,0.3545972089996212
168,2,2,0.5834597439970821
169,2,4,0.6696881899988512
170,5,5,1.3569351279984403
171,1,5,0.7648924279965286
172,5,4,1.2021961099999317
173,3,4,0.8551329350011656
174,3,5,1.0462720410032489
175,2,4,0.768159650000598
176,1,3,0.4696092069934821
177,3,4,0.8280351819921634
178,3,3,0.8300555650021124
179,2,3,0.6288196200002858
180,2,3,0.6786542689951602
181,4,4,1.17273692299932
182,1,3,0.6151924709993182
183,1,3,0.48244676499962225
184,2,4,0.7864110249975056
185,1,3,0.4989312580000842
186,5,5,1.3769440870019025
187,1,4,0.5649104839940264
188,1,4,0.5857086649994017
189,1,2,0.36862747999839485
190,2,2,0.5414430819982954
191,2,3,0.6356797749976977
192,3,4,0.8861166150054487
193,2,5,0.9438139279991447
194,0,1,0.11273769499894115
195,2,2,0.5881821329967352
196,3,2,0.6527876430009201
197,2,3,0.6525329370015243
198,3,6,1.3131694069961668
199,4,7,1.4431419310058118
200,2,5,0.8127170580046368
