operation,from_user,to_users_count,resource,latency,num_contexts
share,user_5,7,/scratch/user_5,0.14198439000028884,7
share,user_2,7,/scratch/user_2,0.1347307650030416,7
share,user_8,5,/scratch/user_8,0.1381902019966219,8
share,user_6,15,/scratch/user_6,0.1273065149980539,8
share,user_19,15,/scratch/user_19,0.14006162799705635,8
share,user_3,16,/scratch/user_3,0.13219104100062395,7
share,user_4,15,/scratch/user_4,0.12864510400322615,7
share,user_88,15,/scratch/user_88,0.1193183430004865,7
share,user_27,10,/scratch/user_27,0.13042778100134456,7
share,user_7,10,/scratch/user_7,0.11960284499946283,6
share,user_1,15,/scratch/user_1,0.11381097900084569,5
share,user_9,12,/scratch/user_9,0.12063564200070687,5
share,user_25,16,/scratch/user_25,0.12031105600181036,5
share,user_63,2,/scratch/user_63,0.13258479299838655,5
share,user_10,5,/scratch/user_10,0.12742118099777144,5
share,user_36,1,/scratch/user_36,0.11751641599767026,6
share,user_61,1,/scratch/user_61,0.12668459199994686,5
share,user_5,9,/scratch/user_5,0.12465608099955716,5
share,user_2,15,/scratch/user_2,0.13582264499927987,5
share,user_6,11,/scratch/user_6,0.1269342189989402,5
share,user_27,8,/scratch/user_27,0.15476262499942095,7
share,user_4,12,/scratch/user_4,0.15656259399838746,8
share,user_41,4,/scratch/user_41,0.11734620599963819,8
share,user_9,10,/scratch/user_9,0.13412930000049528,8
share,user_39,12,/scratch/user_39,0.11751808099870686,9
share,user_63,9,/scratch/user_63,0.13816861500163213,9
share,user_61,15,/scratch/user_61,0.13023744499878376,9
share,user_10,12,/scratch/user_10,0.1921934619967942,9
share,user_6,2,/scratch/user_6,0.15065414300261182,9
share,user_88,4,/scratch/user_88,0.13136170100187883,9
share,user_5,8,/scratch/user_5,0.12296294599946123,9
share,user_2,15,/scratch/user_2,0.12225998200301547,8
share,user_19,12,/scratch/user_19,0.12557021000247914,8
share,user_25,1,/scratch/user_25,0.11647878299845615,8
share,user_3,2,/scratch/user_3,0.12977314999807277,8
share,user_1,5,/scratch/user_1,0.12021530399943003,8
share,user_36,10,/scratch/user_36,0.12483412199799204,9
share,user_27,16,/scratch/user_27,0.12806434899903252,9
share,user_4,11,/scratch/user_4,0.13237170599677484,9
share,user_9,8,/scratch/user_9,0.11535902700052247,9
share,user_63,16,/scratch/user_63,0.1294093979995523,8
share,user_61,12,/scratch/user_61,0.13370713100084686,8
share,user_10,9,/scratch/user_10,0.13098957399779465,8
share,user_6,15,/scratch/user_6,0.12230335700223804,7
share,user_88,6,/scratch/user_88,0.1433235180011252,7
share,user_5,4,/scratch/user_5,0.11599565500000608,7
share,user_2,15,/scratch/user_2,0.1197580520019983,7
share,user_19,3,/scratch/user_19,0.17302689400094096,7
share,user_25,4,/scratch/user_25,0.17705341699911514,7
share,user_3,11,/scratch/user_3,0.12671834000138915,7
share,user_1,7,/scratch/user_1,0.13022194299992407,7
share,user_36,2,/scratch/user_36,0.13498217799860868,7
share,user_27,13,/scratch/user_27,0.12373828199997661,7
share,user_4,15,/scratch/user_4,0.13116390700088232,7
share,user_41,7,/scratch/user_41,0.11672186699797749,6
share,user_39,1,/scratch/user_39,0.12070134800160304,6
share,user_63,14,/scratch/user_63,0.11930100599784055,6
share,user_10,6,/scratch/user_10,0.1416549660025339,7
share,user_88,7,/scratch/user_88,0.13148745100261294,7
share,user_5,14,/scratch/user_5,0.113567933000013,7
share,user_2,3,/scratch/user_2,0.12555145899750642,7
share,user_19,12,/scratch/user_19,0.1296254400003818,7
share,user_3,16,/scratch/user_3,0.14001424799789675,8
share,user_1,13,/scratch/user_1,0.1231974030015408,8
share,user_36,12,/scratch/user_36,0.14408968800125876,8
share,user_27,5,/scratch/user_27,0.1363169360010943,8
share,user_4,14,/scratch/user_4,0.15148102199964342,10
share,user_41,4,/scratch/user_41,0.12288694299786584,10
share,user_9,4,/scratch/user_9,0.13652702000035788,10
share,user_39,3,/scratch/user_39,0.14972596899679047,10
share,user_63,16,/scratch/user_63,0.1553780430003826,10
share,user_10,17,/scratch/user_10,0.13409529799901065,10
share,user_6,10,/scratch/user_6,0.13197728600061964,11
share,user_46,1,/scratch/user_46,0.12394448999839369,12
share,user_88,3,/scratch/user_88,0.1270875080008409,12
share,user_5,17,/scratch/user_5,0.1590696469975228,12
share,user_2,2,/scratch/user_2,0.13593034999939846,12
share,user_19,5,/scratch/user_19,0.14790350000112085,12
share,user_25,14,/scratch/user_25,0.13715727299859282,12
share,user_3,3,/scratch/user_3,0.11736466200090945,12
share,user_36,14,/scratch/user_36,0.13311554199754028,11
share,user_27,1,/scratch/user_27,0.11922542200045427,11
share,user_4,10,/scratch/user_4,0.14488627500031726,11
share,user_41,4,/scratch/user_41,0.14606536400242476,11
share,user_9,16,/scratch/user_9,0.16585976799979107,12
share,user_39,13,/scratch/user_39,0.13705810499959625,11
share,user_63,9,/scratch/user_63,0.11526606600091327,11
share,user_61,13,/scratch/user_61,0.15416836800068268,11
share,user_10,2,/scratch/user_10,0.15950268999949913,11
share,user_6,2,/scratch/user_6,0.1787184230015555,11
share,user_46,12,/scratch/user_46,0.18847960300263367,11
share,user_5,10,/scratch/user_5,0.14187304900042363,11
share,user_2,3,/scratch/user_2,0.12641358700057026,11
share,user_19,3,/scratch/user_19,0.12147901800199179,11
share,user_25,13,/scratch/user_25,0.14185375699889846,10
share,user_84,15,/scratch/user_84,0.12727763300063089,11
share,user_3,12,/scratch/user_3,0.12595333399804076,11
share,user_1,8,/scratch/user_1,0.1564280470010999,11
share,user_36,1,/scratch/user_36,0.13419938099832507,11
share,user_27,18,/scratch/user_27,0.1489273389997834,11
share,user_4,13,/scratch/user_4,0.11101762500038603,11
share,user_41,13,/scratch/user_41,0.14947900799961644,12
share,user_9,7,/scratch/user_9,0.11609990299984929,12
share,user_39,18,/scratch/user_39,0.12771626000176184,12
share,user_63,15,/scratch/user_63,0.1684548229968641,12
share,user_61,13,/scratch/user_61,0.12110114000097383,11
share,user_10,2,/scratch/user_10,0.14518777500052238,11
share,user_6,8,/scratch/user_6,0.13312024799961364,11
share,user_46,11,/scratch/user_46,0.13689693600099417,11
share,user_88,10,/scratch/user_88,0.1318223250018491,11
share,user_5,12,/scratch/user_5,0.1223121879993414,11
share,user_2,6,/scratch/user_2,0.12216085399995791,11
share,user_19,8,/scratch/user_19,0.15413257500040345,12
share,user_25,13,/scratch/user_25,0.13210470099875238,12
share,user_84,15,/scratch/user_84,0.14256426000065403,12
share,user_3,18,/scratch/user_3,0.13010293999832356,12
share,user_44,3,/scratch/user_44,0.10922053100148332,13
share,user_1,19,/scratch/user_1,0.12222018800093792,12
share,user_36,7,/scratch/user_36,0.1460698209994007,13
share,user_27,18,/scratch/user_27,0.17053416699855006,14
share,user_41,6,/scratch/user_41,0.12803780299873324,13
share,user_9,2,/scratch/user_9,0.12770042599731823,13
share,user_39,11,/scratch/user_39,0.12748013300006278,14
share,user_63,15,/scratch/user_63,0.1336352510006691,15
share,user_61,1,/scratch/user_61,0.1211133049982891,15
share,user_10,1,/scratch/user_10,0.11834987300244393,15
share,user_6,18,/scratch/user_6,0.12841763799951877,15
share,user_20,13,/scratch/user_20,0.1202127169999585,17
share,user_88,2,/scratch/user_88,0.12336152599891648,17
share,user_2,1,/scratch/user_2,0.1253527459994075,17
share,user_25,5,/scratch/user_25,0.11134991699873353,17
share,user_84,12,/scratch/user_84,0.1404537470007199,18
share,user_3,19,/scratch/user_3,0.12292652399992221,17
share,user_44,9,/scratch/user_44,0.13478971499716863,17
share,user_1,1,/scratch/user_1,0.12201126899890369,17
share,user_36,14,/scratch/user_36,0.15043313600108377,17
share,user_27,13,/scratch/user_27,0.13131494600020233,17
share,user_4,4,/scratch/user_4,0.12256427100146539,17
share,user_41,11,/scratch/user_41,0.13123269499919843,16
share,user_39,7,/scratch/user_39,0.14365034799993737,16
share,user_63,4,/scratch/user_63,0.13810573400041903,16
share,user_61,19,/scratch/user_61,0.12492465899777017,16
share,user_10,10,/scratch/user_10,0.14436193499932415,16
share,user_6,4,/scratch/user_6,0.17398006000075839,16
share,user_46,10,/scratch/user_46,0.16092523699990124,16
share,user_88,17,/scratch/user_88,0.14045195399739896,16
share,user_2,11,/scratch/user_2,0.19970120399739244,17
share,user_19,16,/scratch/user_19,0.12858684599996195,16
share,user_25,6,/scratch/user_25,0.15345052799966652,16
share,user_84,1,/scratch/user_84,0.13478838100127177,16
share,user_3,10,/scratch/user_3,0.15235985500112292,16
share,user_44,19,/scratch/user_44,0.15635012699931394,17
share,user_1,9,/scratch/user_1,0.15122759799851337,17
share,user_36,2,/scratch/user_36,0.13064548300098977,17
share,user_27,5,/scratch/user_27,0.14447430899963365,17
share,user_4,7,/scratch/user_4,0.15706504700210644,16
share,user_41,3,/scratch/user_41,0.1635731249989476,17
share,user_9,11,/scratch/user_9,0.15070996999929775,17
share,user_39,13,/scratch/user_39,0.13029539700073656,16
share,user_63,8,/scratch/user_63,0.15197047699984978,16
share,user_61,6,/scratch/user_61,0.1371553099997982,16
share,user_10,4,/scratch/user_10,0.16351024899995537,16
share,user_6,7,/scratch/user_6,0.16574088700144785,16
share,user_20,5,/scratch/user_20,0.15551124600096955,16
share,user_46,16,/scratch/user_46,0.15760538399990764,15
share,user_5,19,/scratch/user_5,0.14884525099841994,14
share,user_2,2,/scratch/user_2,0.16039769000053639,14
share,user_19,15,/scratch/user_19,0.16826885900081834,14
share,user_51,21,/scratch/user_51,0.1261188310018042,14
share,user_25,17,/scratch/user_25,0.146705863000534,14
share,user_84,21,/scratch/user_84,0.27825276700241375,13
share,user_3,16,/scratch/user_3,0.17250942399914493,13
share,user_1,2,/scratch/user_1,0.13720847700096783,13
share,user_36,12,/scratch/user_36,0.15275985600237618,13
share,user_27,11,/scratch/user_27,0.1461301099989214,13
share,user_4,3,/scratch/user_4,0.14992429700214416,13
share,user_41,12,/scratch/user_41,0.13534813300066162,13
share,user_9,1,/scratch/user_9,0.14295071699962136,13
share,user_63,5,/scratch/user_63,0.14770495199991274,13
share,user_61,20,/scratch/user_61,0.1393317800029763,13
share,user_10,5,/scratch/user_10,0.14624919299967587,13
share,user_6,9,/scratch/user_6,0.14344471900039935,13
share,user_20,21,/scratch/user_20,0.137551103001897,12
share,user_46,6,/scratch/user_46,0.125051158000133,12
share,user_5,21,/scratch/user_5,0.1418252939984086,12
share,user_2,10,/scratch/user_2,0.15316048199747456,12
share,user_19,8,/scratch/user_19,0.19245686800059048,12
share,user_25,17,/scratch/user_25,0.14848291399903246,11
share,user_84,6,/scratch/user_84,0.1397988240023551,11
share,user_3,1,/scratch/user_3,0.12348052399829612,11
share,user_44,11,/scratch/user_44,0.15314039800068713,11
share,user_1,10,/scratch/user_1,0.14132045700171147,11
share,user_36,7,/scratch/user_36,0.14247333799721673,11
share,user_27,17,/scratch/user_27,0.14948241900128778,11
share,user_4,16,/scratch/user_4,0.1555698289994325,12
share,user_39,12,/scratch/user_39,0.2052663560025394,12
share,user_63,16,/scratch/user_63,0.1654752170034044,13
share,user_61,15,/scratch/user_61,0.12716775199805852,13
share,user_10,13,/scratch/user_10,0.13776402000075905,12
share,user_6,5,/scratch/user_6,0.149878879001335,12
share,user_20,2,/scratch/user_20,0.1537594010005705,12
share,user_46,10,/scratch/user_46,0.15079001000049175,12
share,user_5,2,/scratch/user_5,0.13185882000107085,12
share,user_2,16,/scratch/user_2,0.16549988300175755,12
share,user_19,13,/scratch/user_19,0.13168261099781375,12
share,user_51,21,/scratch/user_51,0.14476760100296815,12
share,user_25,11,/scratch/user_25,0.13223928099978366,12
share,user_84,21,/scratch/user_84,0.14345921800122596,12
share,user_80,14,/scratch/user_80,0.13815160499871126,13
share,user_3,7,/scratch/user_3,0.2170072959997924,13
share,user_44,19,/scratch/user_44,0.16157640299934428,13
share,user_1,12,/scratch/user_1,0.15171088900024188,13
share,user_27,20,/scratch/user_27,0.15201155500108143,12
share,user_4,10,/scratch/user_4,0.12848550700073247,11
share,user_41,12,/scratch/user_41,0.16675530400243588,12
share,user_9,10,/scratch/user_9,0.1566470810030296,12
share,user_39,18,/scratch/user_39,0.12767058700046618,11
share,user_63,22,/scratch/user_63,0.1396209029990132,11
share,user_61,22,/scratch/user_61,0.14275829599864664,11
share,user_10,18,/scratch/user_10,0.13710138899841695,12
share,user_6,15,/scratch/user_6,0.1578190869986429,12
share,user_20,5,/scratch/user_20,0.12008933499964769,12
share,user_46,5,/scratch/user_46,0.14127841200024704,12
share,user_5,2,/scratch/user_5,0.13226748600209248,12
share,user_2,14,/scratch/user_2,0.1438679269995191,12
share,user_19,11,/scratch/user_19,0.14467367999895941,13
share,user_25,13,/scratch/user_25,0.13186156699885032,13
share,user_84,17,/scratch/user_84,0.12669008000011672,13
share,user_80,11,/scratch/user_80,0.1390155240005697,13
share,user_3,10,/scratch/user_3,0.132783405999362,12
share,user_44,2,/scratch/user_44,0.12381839700174169,12
share,user_36,5,/scratch/user_36,0.15052121299959254,12
share,user_4,5,/scratch/user_4,0.1590322189986182,12
share,user_41,2,/scratch/user_41,0.13506833499923232,12
share,user_39,8,/scratch/user_39,0.12960830500014708,12
share,user_63,7,/scratch/user_63,0.1371521799992479,12
share,user_61,10,/scratch/user_61,0.16712380500030122,12
share,user_6,11,/scratch/user_6,0.1354150449988083,11
share,user_20,2,/scratch/user_20,0.12860984100188944,11
share,user_46,15,/scratch/user_46,0.11730973600060679,11
share,user_88,7,/scratch/user_88,0.1297064300015336,11
share,user_5,9,/scratch/user_5,0.1443722619987966,11
share,user_2,4,/scratch/user_2,0.1236133130005328,11
share,user_19,18,/scratch/user_19,0.12046629500036943,9
share,user_51,13,/scratch/user_51,0.14214124900172465,10
share,user_25,5,/scratch/user_25,0.17849049200231093,9
share,user_84,18,/scratch/user_84,0.12828162999721826,9
share,user_80,17,/scratch/user_80,0.15522011299981386,9
share,user_3,16,/scratch/user_3,0.14778428000136046,9
share,user_44,12,/scratch/user_44,0.15512252900225576,9
share,user_36,10,/scratch/user_36,0.15422764899994945,9
share,user_27,7,/scratch/user_27,0.1625439039999037,9
share,user_4,21,/scratch/user_4,0.1536748959988472,10
share,user_41,17,/scratch/user_41,0.13239902799978154,10
share,user_9,2,/scratch/user_9,0.13486420800109045,10
share,user_39,10,/scratch/user_39,0.13304857200273545,10
share,user_63,5,/scratch/user_63,0.11994304199834005,10
share,user_61,8,/scratch/user_61,0.16688105299908784,10
share,user_89,8,/scratch/user_89,0.13487362500018207,11
share,user_10,7,/scratch/user_10,0.12930267699994147,11
share,user_6,19,/scratch/user_6,0.1357187960020383,11
share,user_20,21,/scratch/user_20,0.13948798300043563,11
share,user_46,14,/scratch/user_46,0.12108475600325619,11
share,user_88,22,/scratch/user_88,0.1616757730007521,11
share,user_5,4,/scratch/user_5,0.13027180700009922,11
share,user_19,8,/scratch/user_19,0.1474881939975603,11
share,user_51,13,/scratch/user_51,0.14687964900076622,11
share,user_25,18,/scratch/user_25,0.1496464970005036,11
share,user_84,15,/scratch/user_84,0.12528319600096438,11
share,user_80,23,/scratch/user_80,0.14601776899871766,10
share,user_3,19,/scratch/user_3,0.13478841499818373,11
share,user_44,18,/scratch/user_44,0.12782087700179545,10
share,user_36,16,/scratch/user_36,0.15893196600154624,10
share,user_27,22,/scratch/user_27,0.1706919479984208,11
share,user_4,5,/scratch/user_4,0.13348540800143383,11
share,user_41,15,/scratch/user_41,0.1337020759965526,11
share,user_49,20,/scratch/user_49,0.14429909200043767,12
share,user_9,11,/scratch/user_9,0.15277026499825297,12
share,user_39,7,/scratch/user_39,0.15326314299818478,12
share,user_63,6,/scratch/user_63,0.14841194900145638,12
share,user_61,20,/scratch/user_61,0.1373479289977695,11
share,user_89,7,/scratch/user_89,0.14733735900153988,11
share,user_10,15,/scratch/user_10,0.15085829500094405,12
share,user_6,7,/scratch/user_6,0.1393548979976913,12
share,user_20,20,/scratch/user_20,0.13998886000263155,12
share,user_46,8,/scratch/user_46,0.13803414100038935,12
share,user_88,8,/scratch/user_88,0.13379832600185182,12
share,user_5,11,/scratch/user_5,0.1340486189983494,11
share,user_2,15,/scratch/user_2,0.1274529149995942,12
share,user_19,1,/scratch/user_19,0.12252101299964124,12
share,user_25,13,/scratch/user_25,0.1393215220014099,12
share,user_84,2,/scratch/user_84,0.13993319300061557,12
share,user_50,10,/scratch/user_50,0.11925316099950578,14
share,user_80,12,/scratch/user_80,0.13535241699719336,14
share,user_3,10,/scratch/user_3,0.11481530300079612,14
share,user_44,18,/scratch/user_44,0.11827932199958013,14
share,user_36,8,/scratch/user_36,0.1463558940013172,15
share,user_27,19,/scratch/user_27,0.17050540299896966,16
share,user_4,6,/scratch/user_4,0.16327232199910213,17
share,user_41,16,/scratch/user_41,0.12636086700149463,17
share,user_49,18,/scratch/user_49,0.15257263699822943,17
share,user_9,22,/scratch/user_9,0.1709487389998685,17
share,user_39,5,/scratch/user_39,0.1163683110025886,16
share,user_63,15,/scratch/user_63,0.1605473469971912,17
share,user_61,2,/scratch/user_61,0.1373882619991491,17
share,user_10,5,/scratch/user_10,0.12740249799753656,17
share,user_6,12,/scratch/user_6,0.13967189899994992,17
share,user_20,12,/scratch/user_20,0.1418304109974997,19
share,user_46,25,/scratch/user_46,0.12661270100215916,19
share,user_88,13,/scratch/user_88,0.15085779400033061,19
share,user_5,12,/scratch/user_5,0.13167647899899748,19
share,user_2,11,/scratch/user_2,0.16236743999979808,19
share,user_51,1,/scratch/user_51,0.12710320400219643,19
share,user_25,25,/scratch/user_25,0.12817187600012403,19
share,user_55,22,/scratch/user_55,0.14140774100087583,20
share,user_50,19,/scratch/user_50,0.15271551200203248,20
share,user_80,22,/scratch/user_80,0.15595569699871703,20
share,user_3,19,/scratch/user_3,0.16104043300219928,20
share,user_27,10,/scratch/user_27,0.1413268659998721,20
share,user_4,18,/scratch/user_4,0.15330455699950107,20
share,user_41,22,/scratch/user_41,0.14290129099754267,20
share,user_49,12,/scratch/user_49,0.1605947220014059,20
share,user_9,22,/scratch/user_9,0.14950891099942965,19
share,user_39,7,/scratch/user_39,0.12577144600072643,19
share,user_63,6,/scratch/user_63,0.1559840299996722,18
share,user_61,6,/scratch/user_61,0.13509491399963736,19
share,user_89,19,/scratch/user_89,0.15888866999739548,19
share,user_10,18,/scratch/user_10,0.1499484960004338,18
share,user_6,19,/scratch/user_6,0.17746335699848714,18
share,user_20,10,/scratch/user_20,0.14999058000103105,18
share,user_46,9,/scratch/user_46,0.1301295530029165,18
share,user_88,1,/scratch/user_88,0.13366636499995366,19
share,user_5,7,/scratch/user_5,0.1435217099970032,19
share,user_2,9,/scratch/user_2,0.1553269010000804,19
share,user_19,10,/scratch/user_19,0.14764552500128048,19
share,user_51,11,/scratch/user_51,0.13190243799908785,18
share,user_25,17,/scratch/user_25,0.14034773399907863,18
