operation,from_user,to_users_count,resource,latency,num_contexts
unshare,user_39,3,/scratch/user_39,0.15827851400172221,15
unshare,user_6,10,/scratch/user_6,0.13597709700115956,16
unshare,user_25,4,/scratch/user_25,0.12438199000098393,18
unshare,user_36,16,/scratch/user_36,0.14760724599909736,17
unshare,user_88,19,/scratch/user_88,0.14941271299903747,17
unshare,user_84,3,/scratch/user_84,0.16297208099786076,16
unshare,user_3,13,/scratch/user_3,0.17083895800169557,17
unshare,user_44,15,/scratch/user_44,0.14147866799976327,17
unshare,user_1,17,/scratch/user_1,0.16066856600082247,13
unshare,user_2,4,/scratch/user_2,0.15608053999676486,12
unshare,user_6,5,/scratch/user_6,0.14633060900087003,12
unshare,user_36,7,/scratch/user_36,0.1447503500021412,13
unshare,user_9,13,/scratch/user_9,0.1509897579999233,12
unshare,user_61,6,/scratch/user_61,0.1440925110000535,12
unshare,user_80,17,/scratch/user_80,0.1428152120024606,13
unshare,user_2,20,/scratch/user_2,0.10341170000174316,10
unshare,user_19,11,/scratch/user_19,0.16022564200102352,10
unshare,user_36,14,/scratch/user_36,0.12807758700000704,9
unshare,user_9,1,/scratch/user_9,0.13756030600052327,10
unshare,user_80,4,/scratch/user_80,0.16087526800038177,11
unshare,user_36,11,/scratch/user_36,0.16628375700020115,10
unshare,user_2,11,/scratch/user_2,0.14112794999891776,12
unshare,user_84,10,/scratch/user_84,0.16488937300164253,13
unshare,user_80,16,/scratch/user_80,0.1535537679992558,14
unshare,user_44,16,/scratch/user_44,0.14542934800192597,15
unshare,user_27,23,/scratch/user_27,0.14911645100073656,16
unshare,user_4,23,/scratch/user_4,0.15143604699915159,17
unshare,user_6,5,/scratch/user_6,0.15491773299800116,18
unshare,user_63,17,/scratch/user_63,0.16210423099983018,19
unshare,user_46,12,/scratch/user_46,0.16959727200082853,19
unshare,user_25,4,/scratch/user_25,0.14872294700035127,19
unshare,user_36,3,/scratch/user_36,0.16871559799983515,19
unshare,user_6,20,/scratch/user_6,0.16992273000141722,20
unshare,user_36,19,/scratch/user_36,0.16557212100087781,17
unshare,user_49,1,/scratch/user_49,0.14724489500076743,16
unshare,user_87,8,/scratch/user_87,0.16251331199964625,17
unshare,user_25,7,/scratch/user_25,0.16202310000153375,13
unshare,user_50,16,/scratch/user_50,0.17274086700126645,13
unshare,user_3,18,/scratch/user_3,0.1963319969981967,14
unshare,user_88,19,/scratch/user_88,0.152323083999363,8
unshare,user_36,14,/scratch/user_36,0.15190737200100557,8
unshare,user_80,25,/scratch/user_80,0.17522570800065296,6
unshare,user_6,21,/scratch/user_6,0.13912984100170434,6
unshare,user_46,19,/scratch/user_46,0.1583221959990624,9
unshare,user_2,22,/scratch/user_2,0.1420627740008058,10
unshare,user_55,19,/scratch/user_55,0.13403356300113956,10
unshare,user_80,8,/scratch/user_80,0.13506802600022638,9
unshare,user_20,1,/scratch/user_20,0.14705729900015285,10
unshare,user_25,12,/scratch/user_25,0.15370121000159997,11
unshare,user_25,5,/scratch/user_25,0.1434874460028368,14
unshare,user_9,4,/scratch/user_9,0.15192532500077505,15
unshare,user_10,2,/scratch/user_10,0.16211779600052978,16
unshare,user_5,1,/scratch/user_5,0.15105806900101015,16
unshare,user_39,19,/scratch/user_39,0.1650898519983457,16
unshare,user_6,11,/scratch/user_6,0.15492871300011757,18
unshare,user_2,11,/scratch/user_2,0.1552767989996937,18
unshare,user_25,13,/scratch/user_25,0.1515793609978573,14
unshare,user_3,20,/scratch/user_3,0.172950143001799,15
unshare,user_28,17,/scratch/user_28,0.1600621149991639,15
unshare,user_9,15,/scratch/user_9,0.16509580799902324,15
unshare,user_89,15,/scratch/user_89,0.15974794599969755,16
unshare,user_20,7,/scratch/user_20,0.16462551400036318,17
unshare,user_39,25,/scratch/user_39,0.17846450400247704,15
unshare,user_87,11,/scratch/user_87,0.15481179199923645,16
unshare,user_61,9,/scratch/user_61,0.1601379870007804,14
unshare,user_25,9,/scratch/user_25,0.16506347199901938,13
unshare,user_49,5,/scratch/user_49,0.16776494400255615,14
unshare,user_46,12,/scratch/user_46,0.18073192900192225,15
unshare,user_49,10,/scratch/user_49,0.16418279800200253,14
unshare,user_9,10,/scratch/user_9,0.17293063699980848,14
unshare,user_24,25,/scratch/user_24,0.20190133299911395,13
unshare,user_87,12,/scratch/user_87,0.18634774900056073,12
unshare,user_89,11,/scratch/user_89,0.1522369800004526,13
unshare,user_49,1,/scratch/user_49,0.15804921800008742,7
unshare,user_63,18,/scratch/user_63,0.1569838380019064,8
unshare,user_25,23,/scratch/user_25,0.15076434500224423,8
unshare,user_80,21,/scratch/user_80,0.1654173399983847,9
unshare,user_28,5,/scratch/user_28,0.15464390700071817,10
unshare,user_83,7,/scratch/user_83,0.1335282099971664,12
unshare,user_9,23,/scratch/user_9,0.15642799799752538,13
unshare,user_28,10,/scratch/user_28,0.15013513099984266,12
unshare,user_27,18,/scratch/user_27,0.15829192400269676,13
unshare,user_39,12,/scratch/user_39,0.14992383700155187,15
unshare,user_5,27,/scratch/user_5,0.1478215770002862,15
unshare,user_23,7,/scratch/user_23,0.14882287300133612,16
unshare,user_6,17,/scratch/user_6,0.16301411400127108,18
unshare,user_23,7,/scratch/user_23,0.16648079800143023,20
unshare,user_63,19,/scratch/user_63,0.14782444900265546,19
unshare,user_24,1,/scratch/user_24,0.16618654700141633,19
unshare,user_4,14,/scratch/user_4,0.17087069500121288,18
unshare,user_88,3,/scratch/user_88,0.1690487679989019,19
unshare,user_25,30,/scratch/user_25,0.12231568800052628,18
unshare,user_96,24,/scratch/user_96,0.1860703160018602,18
unshare,user_27,16,/scratch/user_27,0.20013147400095477,17
unshare,user_49,14,/scratch/user_49,0.19421114999931888,17
unshare,user_49,10,/scratch/user_49,0.15705103600339498,12
unshare,user_10,16,/scratch/user_10,0.17751626900280826,13
unshare,user_55,19,/scratch/user_55,0.19354939400000148,12
unshare,user_44,23,/scratch/user_44,0.18518318299902603,13
unshare,user_37,8,/scratch/user_37,0.16156326600321336,14
unshare,user_25,8,/scratch/user_25,0.1711711079988163,14
unshare,user_20,3,/scratch/user_20,0.1594825869979104,15
unshare,user_27,25,/scratch/user_27,0.18917182400036836,14
unshare,user_49,22,/scratch/user_49,0.17673663399909856,13
unshare,user_39,7,/scratch/user_39,0.17267269600051804,13
unshare,user_89,20,/scratch/user_89,0.18112149000080535,14
unshare,user_24,4,/scratch/user_24,0.17693767699893215,13
unshare,user_10,7,/scratch/user_10,0.17406303600000683,12
unshare,user_80,17,/scratch/user_80,0.18692268499944475,12
unshare,user_5,9,/scratch/user_5,0.17179406300056144,10
unshare,user_55,11,/scratch/user_55,0.17596462599976803,11
unshare,user_24,4,/scratch/user_24,0.1499702380024246,11
unshare,user_5,23,/scratch/user_5,0.14575721599976532,11
unshare,user_12,2,/scratch/user_12,0.16361956000037026,11
unshare,user_37,15,/scratch/user_37,0.15242616699833889,11
unshare,user_44,6,/scratch/user_44,0.16150354799901834,11
unshare,user_12,13,/scratch/user_12,0.14776618399992003,11
unshare,user_55,12,/scratch/user_55,0.16094487700320315,11
unshare,user_6,4,/scratch/user_6,0.15495892800026922,14
unshare,user_46,31,/scratch/user_46,0.12316259599901969,14
unshare,user_88,11,/scratch/user_88,0.17021788200145238,15
unshare,user_24,10,/scratch/user_24,0.15843169599975226,15
unshare,user_63,26,/scratch/user_63,0.18559179399744608,15
unshare,user_20,26,/scratch/user_20,0.1859203379972314,17
unshare,user_84,3,/scratch/user_84,0.16478930999801378,19
unshare,user_39,16,/scratch/user_39,0.18941714500033413,20
unshare,user_25,33,/scratch/user_25,0.16651198399995337,21
unshare,user_87,28,/scratch/user_87,0.2030399649993342,22
unshare,user_44,21,/scratch/user_44,0.19921681999767316,23
unshare,user_27,22,/scratch/user_27,0.21575536399905104,23
unshare,user_89,31,/scratch/user_89,0.20858978400065098,22
unshare,user_31,9,/scratch/user_31,0.18360561399822473,22
unshare,user_28,7,/scratch/user_28,0.17026054400048451,20
unshare,user_9,14,/scratch/user_9,0.20343504799893708,21
unshare,user_88,26,/scratch/user_88,0.2013269950002723,21
unshare,user_2,6,/scratch/user_2,0.1759670309984358,22
unshare,user_30,12,/scratch/user_30,0.19866323000314878,24
unshare,user_87,29,/scratch/user_87,0.2410844049991283,23
unshare,user_3,2,/scratch/user_3,0.18567924599847174,23
unshare,user_87,11,/scratch/user_87,0.20545984500131453,22
unshare,user_31,29,/scratch/user_31,0.15250694900169037,20
unshare,user_20,17,/scratch/user_20,0.19297986399760703,19
unshare,user_96,7,/scratch/user_96,0.18550499200136983,19
unshare,user_64,27,/scratch/user_64,0.21876657900065766,19
unshare,user_24,36,/scratch/user_24,0.18146476200126926,19
unshare,user_12,19,/scratch/user_12,0.22137467399807065,19
unshare,user_46,20,/scratch/user_46,0.12513309699716046,19
unshare,user_27,35,/scratch/user_27,0.13289905200144858,19
unshare,user_4,10,/scratch/user_4,0.17182433199923253,20
unshare,user_55,14,/scratch/user_55,0.08651719000044977,17
unshare,user_46,15,/scratch/user_46,0.18310226399989915,16
unshare,user_88,8,/scratch/user_88,0.08129987099891878,16
unshare,user_5,16,/scratch/user_5,0.21087348800210748,16
unshare,user_28,16,/scratch/user_28,0.1714806199997838,15
unshare,user_4,2,/scratch/user_4,0.1711048689976451,15
unshare,user_31,3,/scratch/user_31,0.16801126899736119,14
unshare,user_25,14,/scratch/user_25,0.18152100299994345,14
unshare,user_63,16,/scratch/user_63,0.17724473099951865,14
unshare,user_46,6,/scratch/user_46,0.14792525000302703,14
unshare,user_88,34,/scratch/user_88,0.14464598199992906,14
unshare,user_37,4,/scratch/user_37,0.20293677700101398,16
unshare,user_87,15,/scratch/user_87,0.1778009839981678,17
unshare,user_44,3,/scratch/user_44,0.17602009899928817,17
unshare,user_88,6,/scratch/user_88,0.17452813199997763,15
unshare,user_51,8,/scratch/user_51,0.1810851649970573,15
unshare,user_88,9,/scratch/user_88,0.1770495579985436,13
unshare,user_62,1,/scratch/user_62,0.17311141299796873,13
unshare,user_37,16,/scratch/user_37,0.1854591419978533,13
unshare,user_38,5,/scratch/user_38,0.17359466500056442,13
unshare,user_9,30,/scratch/user_9,0.20381431699934183,15
unshare,user_39,4,/scratch/user_39,0.18243058400184964,16
unshare,user_96,27,/scratch/user_96,0.18881686599706882,19
unshare,user_59,24,/scratch/user_59,0.1822575410005811,18
unshare,user_27,7,/scratch/user_27,0.18685160600216477,19
unshare,user_82,32,/scratch/user_82,0.2216573209989292,22
unshare,user_6,17,/scratch/user_6,0.1915504200005671,24
unshare,user_65,3,/scratch/user_65,1.8758416640012001,24
unshare,user_26,18,/scratch/user_26,0.21742888199878507,24
unshare,user_27,2,/scratch/user_27,0.1801720680014114,24
unshare,user_83,28,/scratch/user_83,0.1998654160015576,25
unshare,user_28,28,/scratch/user_28,0.19820853199780686,24
unshare,user_4,6,/scratch/user_4,0.19358396799725597,25
unshare,user_9,37,/scratch/user_9,0.16555149399937363,23
unshare,user_89,28,/scratch/user_89,0.18265445399811142,24
unshare,user_26,5,/scratch/user_26,0.2289228510016983,20
unshare,user_28,17,/scratch/user_28,0.2925028760000714,20
unshare,user_54,28,/scratch/user_54,0.2501074130013876,19
unshare,user_39,35,/scratch/user_39,0.25566385600177455,17
unshare,user_89,11,/scratch/user_89,0.16328777099988656,15
unshare,user_54,13,/scratch/user_54,0.2655964050027251,14
unshare,user_80,28,/scratch/user_80,0.29883344500194653,14
unshare,user_52,19,/scratch/user_52,0.2075263240003551,13
unshare,user_9,1,/scratch/user_9,0.21358260299894027,12
unshare,user_65,12,/scratch/user_65,0.2179297900001984,13
unshare,user_27,17,/scratch/user_27,0.20885769899905426,14
unshare,user_61,32,/scratch/user_61,0.21108945900050458,15
unshare,user_3,1,/scratch/user_3,0.1739194839974516,14
unshare,user_82,26,/scratch/user_82,0.21767140699739684,15
unshare,user_12,37,/scratch/user_12,0.19644855200021993,15
unshare,user_59,36,/scratch/user_59,0.16303176200017333,14
unshare,user_9,1,/scratch/user_9,0.17413831600060803,15
unshare,user_62,36,/scratch/user_62,0.25027552399842534,12
unshare,user_37,14,/scratch/user_37,0.23352306699962355,13
unshare,user_52,2,/scratch/user_52,0.19229002999782097,11
unshare,user_63,39,/scratch/user_63,0.18941305699991062,11
unshare,user_46,16,/scratch/user_46,0.22581581900158199,12
unshare,user_5,22,/scratch/user_5,0.19834205900042434,13
unshare,user_2,5,/scratch/user_2,0.1976728469999216,14
unshare,user_96,2,/scratch/user_96,0.1844110730016837,13
unshare,user_31,5,/scratch/user_31,0.17862875200080452,16
unshare,user_12,12,/scratch/user_12,0.21129074599957676,16
unshare,user_80,34,/scratch/user_80,0.23950409200188005,15
unshare,user_9,18,/scratch/user_9,0.2040790430000925,17
unshare,user_61,36,/scratch/user_61,0.25624771599905216,17
unshare,user_6,10,/scratch/user_6,0.19880814199859742,18
unshare,user_65,21,/scratch/user_65,0.24518111799989128,20
unshare,user_2,16,/scratch/user_2,0.18949830099882092,20
unshare,user_51,29,/scratch/user_51,0.1910027660014748,20
unshare,user_72,32,/scratch/user_72,0.20227611199879902,22
unshare,user_4,26,/scratch/user_4,0.21547021799779031,23
unshare,user_83,12,/scratch/user_83,0.19859951100079343,24
unshare,user_63,22,/scratch/user_63,0.24235076599870808,25
unshare,user_88,13,/scratch/user_88,0.20901035300266813,26
unshare,user_84,17,/scratch/user_84,0.23697798799912562,28
unshare,user_3,6,/scratch/user_3,0.20796584699928644,29
unshare,user_27,19,/scratch/user_27,0.2309970419992169,28
unshare,user_83,16,/scratch/user_83,0.21867631500208518,29
unshare,user_39,14,/scratch/user_39,0.21701584899710724,30
unshare,user_2,42,/scratch/user_2,0.24835337600234197,30
unshare,user_65,14,/scratch/user_65,0.21583400899908156,30
unshare,user_48,5,/scratch/user_48,0.21989290000055917,27
unshare,user_27,2,/scratch/user_27,0.19501557200055686,27
unshare,user_4,11,/scratch/user_4,0.1844297280003957,27
unshare,user_7,33,/scratch/user_7,0.24371622399849002,28
unshare,user_9,4,/scratch/user_9,0.18048758399891085,28
unshare,user_82,20,/scratch/user_82,0.2044354919999023,29
unshare,user_30,1,/scratch/user_30,0.1994105089979712,29
unshare,user_63,2,/scratch/user_63,0.15920198099775007,29
unshare,user_61,20,/scratch/user_61,0.19415098399986164,29
unshare,user_89,12,/scratch/user_89,0.19912984099937603,30
unshare,user_6,29,/scratch/user_6,0.20924868099973537,30
unshare,user_46,26,/scratch/user_46,0.19790387700049905,30
unshare,user_88,6,/scratch/user_88,0.18129975500050932,30
unshare,user_24,5,/scratch/user_24,0.1958336159987084,31
unshare,user_85,8,/scratch/user_85,0.1493148490008025,31
unshare,user_100,25,/scratch/user_100,0.22694793399932678,31
unshare,user_5,23,/scratch/user_5,0.2158750050002709,32
unshare,user_2,3,/scratch/user_2,0.19583632400099305,33
unshare,user_65,6,/scratch/user_65,0.16452217299956828,33
unshare,user_12,18,/scratch/user_12,0.21780572300122003,33
unshare,user_37,4,/scratch/user_37,0.18996058699849527,33
unshare,user_13,37,/scratch/user_13,0.22941648800042458,34
unshare,user_51,15,/scratch/user_51,0.20076647300084005,34
unshare,user_96,16,/scratch/user_96,0.2120736120014044,35
unshare,user_84,31,/scratch/user_84,0.23051765899799648,35
unshare,user_3,34,/scratch/user_3,0.2349402639993059,35
unshare,user_44,31,/scratch/user_44,0.24282663600024534,36
unshare,user_72,6,/scratch/user_72,0.15796230700289016,36
unshare,user_26,29,/scratch/user_26,0.20557082999948761,37
unshare,user_52,3,/scratch/user_52,0.2072308789975068,38
unshare,user_38,27,/scratch/user_38,0.22368233399902238,39
unshare,user_64,8,/scratch/user_64,0.1875532000012754,40
unshare,user_59,30,/scratch/user_59,0.24842011999862734,40
unshare,user_47,27,/scratch/user_47,0.22865344100137008,40
unshare,user_48,6,/scratch/user_48,0.21936847799952375,39
unshare,user_27,3,/scratch/user_27,0.17327596399991307,39
unshare,user_4,1,/scratch/user_4,0.14091084800020326,39
unshare,user_83,39,/scratch/user_83,0.20256498000162537,38
unshare,user_9,6,/scratch/user_9,0.1913802589988336,38
unshare,user_82,26,/scratch/user_82,0.19435581500147237,38
unshare,user_30,14,/scratch/user_30,0.19482615100059775,38
unshare,user_39,11,/scratch/user_39,0.18995029399957275,38
unshare,user_63,2,/scratch/user_63,0.16582867699980852,38
unshare,user_61,4,/scratch/user_61,0.16781064499809872,38
unshare,user_89,1,/scratch/user_89,0.16850814899953548,38
unshare,user_6,8,/scratch/user_6,0.1405886799984728,38
unshare,user_46,13,/scratch/user_46,0.20903880300102173,38
unshare,user_24,13,/scratch/user_24,0.20222260300215567,38
unshare,user_85,16,/scratch/user_85,0.18450660000235075,38
unshare,user_100,38,/scratch/user_100,0.22186598999905982,38
unshare,user_5,11,/scratch/user_5,0.17277579399888054,38
unshare,user_2,7,/scratch/user_2,0.18302409300304134,38
unshare,user_54,8,/scratch/user_54,0.18119346000094083,39
unshare,user_62,11,/scratch/user_62,0.17994991099840263,39
unshare,user_65,1,/scratch/user_65,0.16001439799947548,39
unshare,user_19,18,/scratch/user_19,0.21411965999868698,40
unshare,user_12,12,/scratch/user_12,0.17976474399984,40
unshare,user_37,27,/scratch/user_37,0.2319559540010232,40
unshare,user_96,17,/scratch/user_96,0.1906695050020062,40
unshare,user_55,7,/scratch/user_55,0.20373240200206055,40
unshare,user_87,34,/scratch/user_87,0.23185895400092704,40
unshare,user_3,33,/scratch/user_3,0.2404428289992211,40
unshare,user_44,2,/scratch/user_44,0.15075960300237057,40
unshare,user_26,1,/scratch/user_26,0.14917209600025672,40
unshare,user_52,26,/scratch/user_52,0.22865764600283,40
unshare,user_38,10,/scratch/user_38,0.19413693800015608,40
unshare,user_64,11,/scratch/user_64,0.21799234399804845,40
unshare,user_59,2,/scratch/user_59,0.1645951279970177,40
unshare,user_47,7,/scratch/user_47,0.16152036399944336,40
unshare,user_48,17,/scratch/user_48,0.22417008099728264,39
unshare,user_27,17,/scratch/user_27,0.17096482399938395,38
unshare,user_4,2,/scratch/user_4,0.11452826100139646,37
unshare,user_7,7,/scratch/user_7,0.15019030799885513,37
unshare,user_9,31,/scratch/user_9,0.24813607200121623,37
unshare,user_82,3,/scratch/user_82,0.11058665800010203,36
unshare,user_39,4,/scratch/user_39,0.18299692400250933,36
unshare,user_63,12,/scratch/user_63,0.16962461000002804,36
unshare,user_61,3,/scratch/user_61,0.15152181500161532,36
unshare,user_89,9,/scratch/user_89,0.1965263230013079,36
unshare,user_6,18,/scratch/user_6,0.20974901100271381,36
unshare,user_46,3,/scratch/user_46,0.14169764100006432,36
unshare,user_24,21,/scratch/user_24,0.20592161799868336,36
unshare,user_85,5,/scratch/user_85,0.14402961100131506,36
unshare,user_100,1,/scratch/user_100,0.15318215499792132,36
unshare,user_2,3,/scratch/user_2,0.15875943200080656,36
unshare,user_54,18,/scratch/user_54,0.20314247999704094,36
unshare,user_62,15,/scratch/user_62,0.19641990499803796,36
unshare,user_65,5,/scratch/user_65,0.16730414000267047,36
unshare,user_19,7,/scratch/user_19,0.1866760249977233,36
unshare,user_75,25,/scratch/user_75,0.23332024899718817,36
unshare,user_37,5,/scratch/user_37,0.14353356699939468,36
unshare,user_13,4,/scratch/user_13,0.15633108700058074,36
unshare,user_51,2,/scratch/user_51,0.1160439760024019,35
unshare,user_96,8,/scratch/user_96,0.12050337300024694,34
unshare,user_55,31,/scratch/user_55,0.25409422499797074,34
unshare,user_84,5,/scratch/user_84,0.19129617200087523,34
unshare,user_87,5,/scratch/user_87,0.11038398999880883,33
unshare,user_3,6,/scratch/user_3,0.11395667399847298,32
unshare,user_44,8,/scratch/user_44,0.11373829799777013,31
unshare,user_26,7,/scratch/user_26,0.18332613299935474,31
unshare,user_38,10,/scratch/user_38,0.18620664699847111,31
unshare,user_64,14,/scratch/user_64,0.1949096060016018,31
unshare,user_59,3,/scratch/user_59,0.1529657369974302,31
unshare,user_47,2,/scratch/user_47,0.14819833900037338,31
unshare,user_48,5,/scratch/user_48,0.19665311399876373,31
unshare,user_9,7,/scratch/user_9,0.18227833599667065,31
unshare,user_39,3,/scratch/user_39,0.1758170959983545,31
unshare,user_63,1,/scratch/user_63,0.09454808000009507,30
unshare,user_61,3,/scratch/user_61,0.14970167900173692,30
unshare,user_46,1,/scratch/user_46,0.1051130479972926,29
unshare,user_88,2,/scratch/user_88,0.1654695460019866,29
unshare,user_24,7,/scratch/user_24,0.16626779999933206,29
unshare,user_5,35,/scratch/user_5,0.15079468399926554,28
unshare,user_2,7,/scratch/user_2,0.16061189800166176,28
unshare,user_54,7,/scratch/user_54,0.16212878100122907,28
unshare,user_65,10,/scratch/user_65,0.17298570700222626,28
unshare,user_19,9,/scratch/user_19,0.16641967599935015,28
unshare,user_12,16,/scratch/user_12,0.1853906000033021,28
unshare,user_75,1,/scratch/user_75,0.14290593799887574,28
unshare,user_13,2,/scratch/user_13,0.14527003200055333,28
unshare,user_55,3,/scratch/user_55,0.14296985500186565,28
unshare,user_87,16,/scratch/user_87,0.16893618800168042,29
unshare,user_26,1,/scratch/user_26,0.10035285800040583,28
unshare,user_52,4,/scratch/user_52,0.16899039700001595,28
unshare,user_64,5,/scratch/user_64,0.1561360430023342,28
unshare,user_59,2,/scratch/user_59,0.1466568299983919,28
unshare,user_47,1,/scratch/user_47,0.1096703190014523,27
unshare,user_7,1,/scratch/user_7,0.16133615100261522,26
unshare,user_39,10,/scratch/user_39,0.21940226300284849,26
unshare,user_63,9,/scratch/user_63,0.16529125400120392,27
unshare,user_61,1,/scratch/user_61,0.14255522700113943,27
unshare,user_6,5,/scratch/user_6,0.1688849370002572,27
unshare,user_88,7,/scratch/user_88,0.17111557300086133,27
unshare,user_85,1,/scratch/user_85,0.10773193499699119,26
unshare,user_100,3,/scratch/user_100,0.1621034880008665,26
unshare,user_2,19,/scratch/user_2,0.1780428980018769,26
unshare,user_54,4,/scratch/user_54,0.14271810300124343,26
unshare,user_62,10,/scratch/user_62,0.17373496100117336,26
unshare,user_65,1,/scratch/user_65,0.13658882299932884,26
unshare,user_19,2,/scratch/user_19,0.14848613100184593,26
unshare,user_12,7,/scratch/user_12,0.15399773999888566,26
unshare,user_75,6,/scratch/user_75,0.15047701499861432,26
unshare,user_37,2,/scratch/user_37,0.1331974739987345,25
unshare,user_84,13,/scratch/user_84,0.24529022099886788,25
unshare,user_52,22,/scratch/user_52,0.17633234700042522,25
unshare,user_38,1,/scratch/user_38,0.13815133100069943,25
unshare,user_59,5,/scratch/user_59,0.15855547099999967,25
unshare,user_48,4,/scratch/user_48,0.17949728000166942,24
unshare,user_27,23,/scratch/user_27,0.1896773279986519,25
unshare,user_7,1,/scratch/user_7,0.11307579399726819,24
unshare,user_9,1,/scratch/user_9,0.09473928800071008,23
unshare,user_39,4,/scratch/user_39,0.1480083360002027,23
unshare,user_63,1,/scratch/user_63,0.09681342399926507,22
unshare,user_61,1,/scratch/user_61,0.13340539099954185,22
unshare,user_89,11,/scratch/user_89,0.16429341500042938,22
unshare,user_6,4,/scratch/user_6,0.1487724229991727,22
unshare,user_100,15,/scratch/user_100,0.12546968600145192,21
unshare,user_54,1,/scratch/user_54,0.09901201700267848,21
unshare,user_62,1,/scratch/user_62,0.15152368600320187,21
unshare,user_65,1,/scratch/user_65,0.10329049600113649,20
unshare,user_12,1,/scratch/user_12,0.09490995600208407,19
unshare,user_75,3,/scratch/user_75,0.15645779300029972,19
unshare,user_13,27,/scratch/user_13,0.18443446899982519,19
unshare,user_96,8,/scratch/user_96,0.10203073999946355,19
unshare,user_55,1,/scratch/user_55,0.08833150799910072,18
unshare,user_87,12,/scratch/user_87,0.19950212500043563,18
unshare,user_52,9,/scratch/user_52,0.1823967510026705,18
unshare,user_38,4,/scratch/user_38,0.10951681799997459,17
unshare,user_64,18,/scratch/user_64,0.15842009400148527,17
unshare,user_59,2,/scratch/user_59,0.16593438000199967,17
unshare,user_48,2,/scratch/user_48,0.11362617100166972,16
unshare,user_27,1,/scratch/user_27,0.11088174000178697,15
unshare,user_7,6,/scratch/user_7,0.16007126800104743,16
unshare,user_39,12,/scratch/user_39,0.17167044899906614,16
unshare,user_61,1,/scratch/user_61,0.09684992300026352,15
unshare,user_89,11,/scratch/user_89,0.12299879900092492,14
unshare,user_6,24,/scratch/user_6,0.18461646899959305,14
unshare,user_88,11,/scratch/user_88,0.19485006000104477,14
unshare,user_5,6,/scratch/user_5,0.17857939900204656,14
unshare,user_62,1,/scratch/user_62,0.08960155499880784,13
unshare,user_19,2,/scratch/user_19,0.1427554770016286,13
unshare,user_13,3,/scratch/user_13,0.14971371800129418,13
unshare,user_51,26,/scratch/user_51,0.20510206799735897,14
unshare,user_87,19,/scratch/user_87,0.12477364000005764,13
unshare,user_44,3,/scratch/user_44,0.15873967899824493,14
unshare,user_52,12,/scratch/user_52,0.18952399300178513,14
unshare,user_64,1,/scratch/user_64,0.09882093300257111,13
unshare,user_59,1,/scratch/user_59,0.13064321099955123,13
unshare,user_7,1,/scratch/user_7,0.16692021699782345,13
unshare,user_39,5,/scratch/user_39,0.10703759700118098,12
unshare,user_10,9,/scratch/user_10,0.15863251100017806,13
unshare,user_88,10,/scratch/user_88,0.19360971999776666,13
unshare,user_77,31,/scratch/user_77,0.1931895509987953,14
unshare,user_85,3,/scratch/user_85,0.15109934900101507,15
unshare,user_5,3,/scratch/user_5,0.15989539200018044,15
unshare,user_62,1,/scratch/user_62,0.16262598899993463,16
unshare,user_19,1,/scratch/user_19,0.11836419300016132,15
unshare,user_13,17,/scratch/user_13,0.2118133490002947,15
unshare,user_51,3,/scratch/user_51,0.16756463700221502,15
unshare,user_96,2,/scratch/user_96,0.10497771200243733,15
unshare,user_44,8,/scratch/user_44,0.15838526000152342,15
