tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_15,5,/scratch/user_15,0.2792898929983494,7
0,unshare,user_57,4,/scratch/user_57,0.23157492199970875,8
0,unshare,user_13,4,/scratch/user_13,0.21168625800055452,10
0,unshare,user_17,7,/scratch/user_17,0.23562955600209534,16
1,unshare,user_43,14,/scratch/user_43,0.27116425200074445,19
1,unshare,user_10,4,/scratch/user_10,0.2723504210007377,20
1,unshare,user_74,8,/scratch/user_74,0.22620599499714444,20
1,unshare,user_56,14,/scratch/user_56,0.23464076299933367,21
1,unshare,user_15,1,/scratch/user_15,0.22549974399953499,21
1,unshare,user_8,9,/scratch/user_8,0.23974006400021608,21
1,unshare,user_19,1,/scratch/user_19,0.24931716699938988,23
1,unshare,user_14,1,/scratch/user_14,0.2074974579991249,22
2,unshare,user_43,11,/scratch/user_43,0.3173753029986983,22
2,unshare,user_74,5,/scratch/user_74,0.29901659899769584,22
2,unshare,user_12,21,/scratch/user_12,0.3232634820014937,22
2,unshare,user_8,3,/scratch/user_8,0.34102201700079604,22
2,unshare,user_11,3,/scratch/user_11,0.3265580709994538,22
3,unshare,user_56,17,/scratch/user_56,0.20693865599969286,23
3,unshare,user_15,2,/scratch/user_15,0.3458242650012835,24
3,unshare,user_45,26,/scratch/user_45,0.3101435169992328,25
3,unshare,user_16,17,/scratch/user_16,0.35414520899939816,25
3,unshare,user_6,1,/scratch/user_6,0.36648073499964084,25
3,unshare,user_67,10,/scratch/user_67,0.2150661770028819,26
3,unshare,user_19,1,/scratch/user_19,0.34697892099939054,26
4,unshare,user_9,12,/scratch/user_9,0.32922159200097667,24
4,unshare,user_43,7,/scratch/user_43,0.35734600400246563,24
4,unshare,user_4,5,/scratch/user_4,0.3024779299994407,24
4,unshare,user_56,7,/scratch/user_56,0.3058367890007503,25
4,unshare,user_13,16,/scratch/user_13,0.3376442720000341,25
4,unshare,user_16,6,/scratch/user_16,0.22370259600211284,25
4,unshare,user_64,15,/scratch/user_64,0.2096643069999118,25
4,unshare,user_19,2,/scratch/user_19,0.24710963299730793,26
4,unshare,user_7,5,/scratch/user_7,0.27423670499774744,26
4,unshare,user_3,17,/scratch/user_3,0.22001735099911457,25
5,unshare,user_4,11,/scratch/user_4,0.3234073450003052,23
5,unshare,user_5,19,/scratch/user_5,0.3227241730019159,24
5,unshare,user_56,11,/scratch/user_56,0.29614685799970175,25
5,unshare,user_64,17,/scratch/user_64,0.33927454899821896,25
5,unshare,user_17,12,/scratch/user_17,0.3042836630011152,25
5,unshare,user_3,8,/scratch/user_3,0.3145289559979574,24
6,unshare,user_10,19,/scratch/user_10,0.28267525900082546,21
6,unshare,user_4,4,/scratch/user_4,0.30892030699760653,21
6,unshare,user_71,16,/scratch/user_71,0.27769050400092965,21
6,unshare,user_1,8,/scratch/user_1,0.27009602399994037,21
7,unshare,user_9,25,/scratch/user_9,0.30793452899888507,18
7,unshare,user_10,21,/scratch/user_10,0.3534286100002646,18
7,unshare,user_15,22,/scratch/user_15,0.3019212189974496,20
7,unshare,user_8,1,/scratch/user_8,0.24471812400224735,20
7,unshare,user_64,9,/scratch/user_64,0.24021304299822077,21
8,unshare,user_36,12,/scratch/user_36,0.24826218899761443,21
8,unshare,user_5,22,/scratch/user_5,0.2905944480007747,21
8,unshare,user_15,9,/scratch/user_15,0.26286538500062306,23
8,unshare,user_14,5,/scratch/user_14,0.2630156720006198,24
8,unshare,user_17,16,/scratch/user_17,0.24220404500010773,24
9,unshare,user_10,5,/scratch/user_10,0.2629623739994713,24
9,unshare,user_57,3,/scratch/user_57,0.24772836999909487,26
9,unshare,user_8,14,/scratch/user_8,0.2410772729999735,27
9,unshare,user_13,27,/scratch/user_13,0.16676834100144333,27
9,unshare,user_63,8,/scratch/user_63,0.27932515800057445,27
9,unshare,user_19,7,/scratch/user_19,0.26022471400210634,27
9,unshare,user_88,7,/scratch/user_88,0.2597313309997844,28
9,unshare,user_18,18,/scratch/user_18,0.2471527289999358,28
9,unshare,user_3,11,/scratch/user_3,0.22046922300069127,28
10,unshare,user_1,22,/scratch/user_1,0.2216884370027401,28
10,unshare,user_56,7,/scratch/user_56,0.25590895999994245,29
10,unshare,user_15,6,/scratch/user_15,0.23850802599918097,29
10,unshare,user_8,5,/scratch/user_8,0.23030145700249705,30
10,unshare,user_20,26,/scratch/user_20,0.23312814299788442,31
10,unshare,user_19,3,/scratch/user_19,0.2488810190006916,30
10,unshare,user_14,12,/scratch/user_14,0.27658294399952865,30
10,unshare,user_17,16,/scratch/user_17,0.2302560749994882,30
10,unshare,user_18,29,/scratch/user_18,0.22173079799904372,30
11,unshare,user_1,7,/scratch/user_1,0.2664310190011747,30
11,unshare,user_81,1,/scratch/user_81,0.24946796699805418,30
11,unshare,user_56,16,/scratch/user_56,0.2663295169986668,30
11,unshare,user_12,10,/scratch/user_12,0.2643145820002246,31
11,unshare,user_57,8,/scratch/user_57,0.23439713699917775,31
11,unshare,user_80,11,/scratch/user_80,0.24147285700018983,31
11,unshare,user_7,9,/scratch/user_7,0.262743851999403,31
11,unshare,user_88,24,/scratch/user_88,0.24140801600151462,31
12,unshare,user_9,26,/scratch/user_9,0.20372546200087527,29
12,unshare,user_43,5,/scratch/user_43,0.23045866300162743,30
12,unshare,user_4,9,/scratch/user_4,0.2659535569982836,30
12,unshare,user_56,3,/scratch/user_56,0.27393627900164574,30
12,unshare,user_12,8,/scratch/user_12,0.23328963699896121,30
12,unshare,user_15,13,/scratch/user_15,0.23991864399795304,30
