tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_7,1,/scratch/user_7,0.17289733699999488,8
0,unshare,user_6,10,/scratch/user_6,0.2595415060004598,10
0,unshare,user_3,4,/scratch/user_3,0.2335339750006824,11
0,unshare,user_16,8,/scratch/user_16,0.2752331559995582,14
1,unshare,user_4,4,/scratch/user_4,0.2618107640000744,15
1,unshare,user_16,6,/scratch/user_16,0.27905612899940024,18
1,unshare,user_48,5,/scratch/user_48,0.26894362499933777,19
2,unshare,user_1,7,/scratch/user_1,0.229413279000255,18
2,unshare,user_18,4,/scratch/user_18,0.2507422870003211,18
2,unshare,user_97,5,/scratch/user_97,0.22447804900002666,19
2,unshare,user_6,4,/scratch/user_6,0.28391897100027563,19
2,unshare,user_5,2,/scratch/user_5,0.29730315300002985,20
3,unshare,user_4,4,/scratch/user_4,0.21727168400047958,20
3,unshare,user_1,7,/scratch/user_1,0.29206096200050524,20
3,unshare,user_99,5,/scratch/user_99,0.24313895999966917,20
3,unshare,user_14,2,/scratch/user_14,0.30060987300021225,20
4,unshare,user_2,11,/scratch/user_2,0.31493113999931666,24
4,unshare,user_54,7,/scratch/user_54,0.3172653989995524,25
4,unshare,user_71,1,/scratch/user_71,0.23154936500031909,25
4,unshare,user_7,4,/scratch/user_7,0.26639376299954165,25
4,unshare,user_3,10,/scratch/user_3,0.30644643399955385,25
4,unshare,user_90,12,/scratch/user_90,0.28743593499984854,24
5,unshare,user_76,4,/scratch/user_76,0.2965190569993865,26
5,unshare,user_14,12,/scratch/user_14,0.46563890099969285,27
5,unshare,user_11,13,/scratch/user_11,0.30280420599956415,27
5,unshare,user_10,19,/scratch/user_10,0.3092763590002505,27
5,unshare,user_6,2,/scratch/user_6,0.2977271429999746,27
5,unshare,user_9,2,/scratch/user_9,0.2771413880000182,27
5,unshare,user_16,11,/scratch/user_16,0.2700926070001515,26
6,unshare,user_18,18,/scratch/user_18,0.3057040900002903,26
6,unshare,user_76,8,/scratch/user_76,0.3431159989995649,26
6,unshare,user_97,27,/scratch/user_97,0.18894650999936857,25
6,unshare,user_71,3,/scratch/user_71,0.3075993880001988,25
6,unshare,user_7,1,/scratch/user_7,0.2945465399998284,25
6,unshare,user_10,1,/scratch/user_10,0.28623308899932454,25
6,unshare,user_74,8,/scratch/user_74,0.27012572700004966,28
7,unshare,user_78,1,/scratch/user_78,0.29891122299977724,30
7,unshare,user_14,28,/scratch/user_14,0.3631689510002616,31
7,unshare,user_10,11,/scratch/user_10,0.27385898900047323,31
7,unshare,user_73,3,/scratch/user_73,0.24646770599974843,31
7,unshare,user_74,22,/scratch/user_74,0.33077347699963866,31
8,unshare,user_4,9,/scratch/user_4,0.30099614299979294,31
8,unshare,user_1,26,/scratch/user_1,0.28508965899982286,32
