tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_4,5,/scratch/user_4,0.21580219099996611,1
0,share,user_1,7,/scratch/user_1,0.2437603130001662,2
0,share,user_13,8,/scratch/user_13,0.2288582060000408,3
0,share,user_18,11,/scratch/user_18,0.20976037299988093,4
0,share,user_46,3,/scratch/user_46,0.2289692059994195,5
0,share,user_2,14,/scratch/user_2,0.3076561740008401,6
0,share,user_15,3,/scratch/user_15,0.21369972299999063,7
0,share,user_14,14,/scratch/user_14,0.24198634599997604,8
0,share,user_7,1,/scratch/user_7,0.22197238399985508,9
0,share,user_10,6,/scratch/user_10,0.2398335860007137,9
0,share,user_6,11,/scratch/user_6,0.23541915099940525,10
0,share,user_3,5,/scratch/user_3,0.2302988359997471,11
0,share,user_5,17,/scratch/user_5,0.27008450900029857,12
0,share,user_8,16,/scratch/user_8,0.2287457460006408,13
0,share,user_16,16,/scratch/user_16,0.21649831700051436,14
0,share,user_48,4,/scratch/user_48,0.2176687810006115,15
1,share,user_17,21,/scratch/user_17,0.26673041000049125,16
1,share,user_13,4,/scratch/user_13,0.2582335810002405,16
1,share,user_18,15,/scratch/user_18,0.2632699779996983,16
1,share,user_99,12,/scratch/user_99,0.2453826079999999,17
1,share,user_46,13,/scratch/user_46,0.29105493199949706,17
1,share,user_15,21,/scratch/user_15,0.30141568499948335,17
1,share,user_14,17,/scratch/user_14,0.27227139200022066,17
1,share,user_11,15,/scratch/user_11,0.24067683800058148,18
1,share,user_6,9,/scratch/user_6,0.24540048299968475,18
1,share,user_3,23,/scratch/user_3,0.391423408999799,18
1,share,user_8,8,/scratch/user_8,0.25619540400020924,18
1,share,user_20,3,/scratch/user_20,0.2606158819999109,19
1,share,user_48,3,/scratch/user_48,0.24510160600038944,19
1,share,user_12,15,/scratch/user_12,0.26189734499985207,20
2,share,user_1,2,/scratch/user_1,0.2509398299998793,18
2,share,user_99,5,/scratch/user_99,0.3120474679999461,18
2,share,user_2,15,/scratch/user_2,0.2602807869998287,18
2,share,user_15,9,/scratch/user_15,0.21567359500022576,17
2,share,user_19,2,/scratch/user_19,0.21896231699975033,18
2,share,user_97,7,/scratch/user_97,0.2191985259996727,19
2,share,user_14,17,/scratch/user_14,0.23663939200014283,19
2,share,user_10,17,/scratch/user_10,0.23963527999967482,19
2,share,user_6,2,/scratch/user_6,0.24636559999999008,19
2,share,user_9,13,/scratch/user_9,0.22013569600039773,20
2,share,user_5,12,/scratch/user_5,0.25127078800051095,20
2,share,user_8,18,/scratch/user_8,0.2515077050002219,20
2,share,user_16,8,/scratch/user_16,0.2611405810002907,20
3,share,user_4,6,/scratch/user_4,0.23999644700052158,20
3,share,user_1,11,/scratch/user_1,0.2578865240002415,20
3,share,user_99,12,/scratch/user_99,0.2523402079996231,20
3,share,user_46,14,/scratch/user_46,0.3297287489995142,20
3,share,user_15,10,/scratch/user_15,0.2289545249996081,20
3,share,user_14,19,/scratch/user_14,0.2674517730001753,20
3,share,user_11,10,/scratch/user_11,0.273006045999864,20
3,share,user_7,5,/scratch/user_7,0.25772552200032806,21
3,share,user_10,3,/scratch/user_10,0.2764812269997492,21
3,share,user_6,7,/scratch/user_6,0.2881613190002099,21
3,share,user_3,14,/scratch/user_3,0.274417717999313,22
3,share,user_5,3,/scratch/user_5,0.31242229799954657,22
3,share,user_20,2,/scratch/user_20,0.2734838389997094,22
3,share,user_48,20,/scratch/user_48,0.3661183609992804,22
3,share,user_90,1,/scratch/user_90,0.2719468320001397,23
3,share,user_88,16,/scratch/user_88,0.2631933360007679,24
4,share,user_4,17,/scratch/user_4,0.3126639219999561,24
4,share,user_1,6,/scratch/user_1,0.2775153560005492,24
4,share,user_13,7,/scratch/user_13,0.27435288400010904,24
4,share,user_18,12,/scratch/user_18,0.3817024259997197,24
4,share,user_99,24,/scratch/user_99,0.40040346499972657,24
4,share,user_46,9,/scratch/user_46,0.3394666189997224,24
4,share,user_2,10,/scratch/user_2,0.3507303750002393,24
4,share,user_54,19,/scratch/user_54,0.26274616599948786,25
4,share,user_97,19,/scratch/user_97,0.2887836099998822,25
4,share,user_14,19,/scratch/user_14,0.31901132199982385,24
4,share,user_11,16,/scratch/user_11,0.32744260799972835,24
