operation,from_user,to_users_count,resource,latency,num_contexts
share,user_16,2,/scratch/user_16,0.15102954000030877,25
share,user_7,2,/scratch/user_7,0.148974702002306,25
share,user_1,5,/scratch/user_1,0.14690303099996527,26
share,user_70,12,/scratch/user_70,0.14040610199663206,26
share,user_56,9,/scratch/user_56,0.12708520199885243,25
share,user_5,5,/scratch/user_5,0.17516695800077287,25
share,user_6,5,/scratch/user_6,0.14605310999832,25
share,user_4,3,/scratch/user_4,0.16185647399834124,25
share,user_24,11,/scratch/user_24,0.15118991200142773,25
share,user_2,11,/scratch/user_2,0.14596690200050944,25
share,user_73,7,/scratch/user_73,0.1393733479999355,26
share,user_16,12,/scratch/user_16,0.17214761900322628,26
share,user_7,1,/scratch/user_7,0.13564904799932265,26
share,user_1,5,/scratch/user_1,0.12369060900164186,26
share,user_70,8,/scratch/user_70,0.1387706800014712,26
share,user_56,12,/scratch/user_56,0.14209168600064004,26
share,user_10,11,/scratch/user_10,0.15026745200157166,26
share,user_5,9,/scratch/user_5,0.15777846600030898,26
share,user_6,3,/scratch/user_6,0.13681300900134374,26
share,user_4,5,/scratch/user_4,0.12932374499723664,26
share,user_24,2,/scratch/user_24,0.13539346499965177,26
share,user_52,10,/scratch/user_52,0.12611353099782718,27
share,user_2,6,/scratch/user_2,0.13173158200152102,27
share,user_9,8,/scratch/user_9,0.16400389399859705,27
share,user_16,12,/scratch/user_16,0.1616545139986556,27
share,user_1,6,/scratch/user_1,0.14935790799790993,27
share,user_70,2,/scratch/user_70,0.1664680230023805,27
share,user_56,8,/scratch/user_56,0.14418014799957746,28
share,user_10,1,/scratch/user_10,0.13796755300063523,28
share,user_5,5,/scratch/user_5,0.1437142720023985,28
share,user_6,3,/scratch/user_6,0.14309710399902542,28
share,user_4,5,/scratch/user_4,0.1378270519999205,28
share,user_24,1,/scratch/user_24,0.13994005600034143,28
share,user_2,2,/scratch/user_2,0.12526265400083503,28
share,user_9,12,/scratch/user_9,0.17577762400105712,28
share,user_73,8,/scratch/user_73,0.14611344200238818,27
share,user_16,4,/scratch/user_16,0.15136453599916422,27
share,user_7,2,/scratch/user_7,0.14782561299944064,27
share,user_1,11,/scratch/user_1,0.16531381199820316,27
share,user_70,13,/scratch/user_70,0.1449466490012128,26
share,user_56,7,/scratch/user_56,0.13030170400088537,26
share,user_10,6,/scratch/user_10,0.18382188900068286,26
share,user_29,13,/scratch/user_29,0.14245056099753128,27
share,user_5,10,/scratch/user_5,0.1726743670005817,27
share,user_6,3,/scratch/user_6,0.17482591299994965,27
share,user_4,4,/scratch/user_4,0.15887113299686462,27
share,user_52,14,/scratch/user_52,0.15397783200023696,27
share,user_2,9,/scratch/user_2,0.1698338620008144,27
share,user_9,14,/scratch/user_9,0.19487082599880523,28
share,user_73,14,/scratch/user_73,0.1335691690001113,28
share,user_16,3,/scratch/user_16,0.16530281100131106,28
share,user_7,13,/scratch/user_7,0.16158722200270859,28
share,user_1,8,/scratch/user_1,0.1574903799992171,28
share,user_56,8,/scratch/user_56,0.14005226399967796,27
share,user_10,2,/scratch/user_10,0.13291270899935625,27
share,user_29,9,/scratch/user_29,0.12612248699952033,26
share,user_5,9,/scratch/user_5,0.13814963500044541,26
share,user_6,7,/scratch/user_6,0.15584058400054346,26
share,user_4,1,/scratch/user_4,0.1666624800018326,26
share,user_24,8,/scratch/user_24,0.18490105599994422,26
share,user_52,9,/scratch/user_52,0.13715400799992494,26
share,user_2,7,/scratch/user_2,0.1277741989979404,26
share,user_9,11,/scratch/user_9,0.14544419000230846,26
share,user_73,13,/scratch/user_73,0.13503416999810725,26
share,user_16,9,/scratch/user_16,0.14787252700261888,26
share,user_7,14,/scratch/user_7,0.12796761600111495,25
share,user_1,1,/scratch/user_1,0.12842032499975176,25
share,user_70,3,/scratch/user_70,0.12986441100292723,25
share,user_56,1,/scratch/user_56,0.11903684899880318,25
share,user_10,3,/scratch/user_10,0.1364532980005606,25
share,user_29,6,/scratch/user_29,0.14534514799743192,25
share,user_5,7,/scratch/user_5,0.1445943549988442,26
share,user_6,11,/scratch/user_6,0.16009563400075422,26
share,user_4,7,/scratch/user_4,0.1671161470003426,26
share,user_24,7,/scratch/user_24,0.16489851799997268,26
share,user_52,4,/scratch/user_52,0.12320202199771302,26
share,user_2,6,/scratch/user_2,0.18737156000133837,27
share,user_9,5,/scratch/user_9,0.13179395499901148,27
share,user_73,7,/scratch/user_73,0.13919234400236746,27
share,user_42,3,/scratch/user_42,0.13253087300108746,28
share,user_16,7,/scratch/user_16,0.16480693400080781,28
share,user_7,9,/scratch/user_7,0.15499924899995676,29
share,user_1,12,/scratch/user_1,0.16240455499792006,29
share,user_70,13,/scratch/user_70,0.17578195500027505,29
share,user_10,3,/scratch/user_10,0.13825467599963304,29
share,user_29,5,/scratch/user_29,0.14280955899812398,29
share,user_5,6,/scratch/user_5,0.16690852100146003,29
share,user_6,11,/scratch/user_6,0.16411022299871547,29
share,user_4,11,/scratch/user_4,0.1786437919981836,29
share,user_24,6,/scratch/user_24,0.1801437120011542,29
share,user_52,10,/scratch/user_52,0.15589016699959757,29
share,user_2,1,/scratch/user_2,0.14795473500271328,29
share,user_9,8,/scratch/user_9,0.18043283699807944,29
share,user_73,11,/scratch/user_73,0.16189021899845102,30
share,user_42,2,/scratch/user_42,0.12975203399764723,30
share,user_16,8,/scratch/user_16,0.1380776740006695,30
share,user_7,12,/scratch/user_7,0.1591395889990963,30
share,user_1,11,/scratch/user_1,0.16555914299897267,30
share,user_70,13,/scratch/user_70,0.19884707999881357,30
share,user_56,4,/scratch/user_56,0.15067028100020252,30
share,user_10,8,/scratch/user_10,0.16866810599822202,30
share,user_52,9,/scratch/user_52,0.16770397900108946,30
share,user_86,15,/scratch/user_86,0.16528597599972272,30
share,user_16,2,/scratch/user_16,0.12506465000114986,30
share,user_56,11,/scratch/user_56,0.1312967039993964,30
share,user_10,9,/scratch/user_10,0.16059713299910072,30
share,user_29,14,/scratch/user_29,0.16521430799912196,30
share,user_6,2,/scratch/user_6,0.14068138699803967,30
share,user_24,1,/scratch/user_24,0.1442542679978942,30
share,user_2,17,/scratch/user_2,0.1780115809997369,30
share,user_73,11,/scratch/user_73,0.14499926999997115,30
share,user_19,4,/scratch/user_19,0.1208590579990414,31
share,user_70,3,/scratch/user_70,0.13952809300099034,31
share,user_5,4,/scratch/user_5,0.13882996699976502,31
share,user_9,14,/scratch/user_9,0.1536714949979796,31
share,user_42,4,/scratch/user_42,0.15453132900074706,31
share,user_1,9,/scratch/user_1,0.1359628780010098,31
share,user_52,16,/scratch/user_52,0.1539201609994052,31
share,user_86,6,/scratch/user_86,0.16159630099718925,31
share,user_16,17,/scratch/user_16,0.1613172580000537,31
share,user_56,7,/scratch/user_56,0.16441818100065575,31
share,user_64,2,/scratch/user_64,0.11683271700167097,32
share,user_29,15,/scratch/user_29,0.16381784599798266,32
share,user_24,15,/scratch/user_24,0.1804290019972541,32
share,user_2,17,/scratch/user_2,0.17949462499746005,32
share,user_73,8,/scratch/user_73,0.12813240499963285,32
share,user_19,11,/scratch/user_19,0.1481744839984458,32
share,user_70,7,/scratch/user_70,0.17294836300061434,32
share,user_42,5,/scratch/user_42,0.14337322499704896,32
share,user_7,3,/scratch/user_7,0.14034146899939515,32
share,user_1,11,/scratch/user_1,0.16610014200341539,32
share,user_4,4,/scratch/user_4,0.15600687299956917,32
share,user_52,15,/scratch/user_52,0.16133034100130317,32
share,user_16,15,/scratch/user_16,0.13794817199959652,32
share,user_56,3,/scratch/user_56,0.1471487730013905,32
share,user_64,3,/scratch/user_64,0.13701396200121962,32
share,user_10,9,/scratch/user_10,0.16708739300156594,32
share,user_29,14,/scratch/user_29,0.15174407299855375,32
share,user_6,14,/scratch/user_6,0.18259929700070643,32
share,user_24,15,/scratch/user_24,0.15086094599973876,32
share,user_2,11,/scratch/user_2,0.1561910810014524,32
share,user_73,16,/scratch/user_73,0.15953071200056002,31
share,user_19,14,/scratch/user_19,0.15486528600013116,30
share,user_5,8,/scratch/user_5,0.18728197200107388,30
share,user_9,5,/scratch/user_9,0.15165207300015027,30
share,user_42,3,/scratch/user_42,0.13776375399902463,30
share,user_7,18,/scratch/user_7,0.14196242899924982,29
share,user_1,13,/scratch/user_1,0.16579664099845104,29
share,user_4,13,/scratch/user_4,0.17237165199912852,29
share,user_52,5,/scratch/user_52,0.1431687639997108,29
share,user_86,1,/scratch/user_86,0.17047552399890264,29
share,user_16,15,/scratch/user_16,0.16632130799916922,29
share,user_56,18,/scratch/user_56,0.15426478500012308,28
share,user_10,4,/scratch/user_10,0.15585857999758446,28
share,user_29,18,/scratch/user_29,0.14862056599667994,27
share,user_6,17,/scratch/user_6,0.17203977600001963,27
share,user_24,9,/scratch/user_24,0.18616205200305558,27
share,user_2,18,/scratch/user_2,0.16808680999747594,27
share,user_73,3,/scratch/user_73,0.12706565100234002,27
share,user_19,18,/scratch/user_19,0.1489210660001845,27
share,user_70,10,/scratch/user_70,0.1793058729999757,27
share,user_5,5,/scratch/user_5,0.1678051429989864,27
share,user_9,6,/scratch/user_9,0.1651975959975971,27
share,user_42,8,/scratch/user_42,0.14689772900237585,27
share,user_7,3,/scratch/user_7,0.13989900799788302,27
share,user_1,13,/scratch/user_1,0.17162015000212705,27
share,user_4,3,/scratch/user_4,0.166930350002076,27
share,user_52,2,/scratch/user_52,0.14217667900084052,27
share,user_16,12,/scratch/user_16,0.14076642600048217,27
share,user_56,1,/scratch/user_56,0.1328914949990576,27
share,user_64,5,/scratch/user_64,0.14106617699872004,27
share,user_10,4,/scratch/user_10,0.15646982999896863,27
share,user_29,9,/scratch/user_29,0.14144759299961152,27
share,user_6,2,/scratch/user_6,0.13910704700174392,27
share,user_24,13,/scratch/user_24,0.15843629200026044,27
share,user_2,18,/scratch/user_2,0.1531369070034998,27
share,user_73,5,/scratch/user_73,0.12842548600019654,27
share,user_19,18,/scratch/user_19,0.14280680500087328,27
share,user_70,17,/scratch/user_70,0.1915372280018346,27
share,user_5,9,/scratch/user_5,0.15739828900041175,27
share,user_9,9,/scratch/user_9,0.16690601599839283,27
share,user_42,7,/scratch/user_42,0.16656980699917767,27
share,user_7,3,/scratch/user_7,0.13369774600141682,27
share,user_1,3,/scratch/user_1,0.13780600400059484,27
share,user_35,9,/scratch/user_35,0.14444509799795924,27
share,user_4,16,/scratch/user_4,0.16953306100185728,27
share,user_52,16,/scratch/user_52,0.1704000210011145,27
share,user_86,18,/scratch/user_86,0.1756273639985011,27
share,user_16,11,/scratch/user_16,0.1822891680021712,27
share,user_56,9,/scratch/user_56,0.15045744300005026,27
share,user_64,19,/scratch/user_64,0.16764530799991917,27
share,user_10,3,/scratch/user_10,0.17883916100254282,27
share,user_29,4,/scratch/user_29,0.1378559610020602,27
share,user_24,15,/scratch/user_24,0.15819253999870853,27
share,user_2,2,/scratch/user_2,0.16512205300023197,27
share,user_73,18,/scratch/user_73,0.15513524300331483,27
share,user_19,5,/scratch/user_19,0.14327588800006197,27
share,user_70,10,/scratch/user_70,0.17649240699756774,27
share,user_5,16,/scratch/user_5,0.17354502599846455,27
share,user_9,12,/scratch/user_9,0.183837003998633,27
share,user_42,14,/scratch/user_42,0.14968519100148114,27
share,user_7,11,/scratch/user_7,0.1359817490010755,27
share,user_35,11,/scratch/user_35,0.15223019599943655,27
share,user_4,10,/scratch/user_4,0.1727059000004374,27
share,user_52,7,/scratch/user_52,0.14149080099741695,27
share,user_86,13,/scratch/user_86,0.16103000300063286,27
share,user_16,6,/scratch/user_16,0.13739779299794463,27
share,user_56,11,/scratch/user_56,0.13971838100042078,27
share,user_64,16,/scratch/user_64,0.16787247300089803,27
share,user_10,6,/scratch/user_10,0.17670353100038483,27
share,user_6,12,/scratch/user_6,0.17498090300068725,27
share,user_24,3,/scratch/user_24,0.13864096199904452,27
share,user_2,9,/scratch/user_2,0.16300271400177735,27
share,user_73,9,/scratch/user_73,0.14362572100071702,27
share,user_19,7,/scratch/user_19,0.126870398002211,27
share,user_70,2,/scratch/user_70,0.1589327069996216,27
share,user_5,1,/scratch/user_5,0.16335017399978824,27
share,user_9,17,/scratch/user_9,0.1869715079992602,27
share,user_42,2,/scratch/user_42,0.14556026500213193,27
share,user_7,11,/scratch/user_7,0.13538316300036968,27
share,user_1,16,/scratch/user_1,0.17698319799819728,27
share,user_35,16,/scratch/user_35,0.14525238999704015,27
share,user_4,17,/scratch/user_4,0.17934528599653277,27
share,user_52,5,/scratch/user_52,0.11726908899800037,27
share,user_86,4,/scratch/user_86,0.15828183100165916,27
share,user_16,15,/scratch/user_16,0.17727736499728053,27
share,user_64,20,/scratch/user_64,0.15093831599733676,27
share,user_29,3,/scratch/user_29,0.1318556570004148,27
share,user_6,6,/scratch/user_6,0.1597103740023158,27
share,user_24,18,/scratch/user_24,0.2042405799984408,27
share,user_2,13,/scratch/user_2,0.13742362599805347,27
share,user_19,14,/scratch/user_19,0.13198511600057827,27
share,user_70,18,/scratch/user_70,0.16192387800037977,27
share,user_71,8,/scratch/user_71,0.13978583800053457,27
share,user_5,7,/scratch/user_5,0.15054639900336042,27
share,user_9,11,/scratch/user_9,0.1646353830001317,27
share,user_42,16,/scratch/user_42,0.1728667309980665,27
share,user_7,2,/scratch/user_7,0.13439324499995564,27
share,user_1,14,/scratch/user_1,0.16821893099768204,27
share,user_35,18,/scratch/user_35,0.14759614300055546,27
share,user_52,2,/scratch/user_52,0.12120005399992806,27
share,user_86,2,/scratch/user_86,0.15420515599907958,27
share,user_16,17,/scratch/user_16,0.1593875399994431,27
share,user_64,6,/scratch/user_64,0.14183584100101143,27
share,user_10,7,/scratch/user_10,0.1626724630004901,27
share,user_29,5,/scratch/user_29,0.13566249699943,27
share,user_6,11,/scratch/user_6,0.15975733199957176,27
share,user_24,1,/scratch/user_24,0.1461495149997063,27
share,user_2,13,/scratch/user_2,0.13650474799942458,27
share,user_73,9,/scratch/user_73,0.16610325999863562,27
share,user_19,12,/scratch/user_19,0.13079761200060602,27
share,user_70,9,/scratch/user_70,0.16753597099886974,27
share,user_71,9,/scratch/user_71,0.14043267099987133,27
share,user_5,6,/scratch/user_5,0.13035536099778255,27
share,user_9,18,/scratch/user_9,0.1785644070005219,27
share,user_42,15,/scratch/user_42,0.159818872998585,27
share,user_7,3,/scratch/user_7,0.13737541600130498,27
share,user_1,15,/scratch/user_1,0.19440389399824198,27
share,user_35,7,/scratch/user_35,0.12723264699889114,27
share,user_52,17,/scratch/user_52,0.1715241439997044,27
share,user_86,20,/scratch/user_86,0.17818569800147088,27
share,user_16,7,/scratch/user_16,0.1726208130021405,27
share,user_56,3,/scratch/user_56,0.13283307399979094,27
share,user_83,4,/scratch/user_83,0.12194172099771095,27
share,user_64,10,/scratch/user_64,0.1515029410002171,27
share,user_29,7,/scratch/user_29,0.15459036299944273,27
share,user_6,19,/scratch/user_6,0.19038555299994186,27
share,user_24,4,/scratch/user_24,0.13280432399915298,27
share,user_2,3,/scratch/user_2,0.17204189499898348,27
share,user_73,3,/scratch/user_73,0.1441615109979466,27
share,user_70,19,/scratch/user_70,0.18496770999990986,27
share,user_71,11,/scratch/user_71,0.13779591599814012,27
share,user_5,4,/scratch/user_5,0.15414694500213955,27
share,user_9,8,/scratch/user_9,0.17824015600126586,27
share,user_42,1,/scratch/user_42,0.1479919349985721,27
share,user_7,2,/scratch/user_7,0.13184844699935638,27
share,user_1,9,/scratch/user_1,0.17223401999945054,27
share,user_35,8,/scratch/user_35,0.1451855119994434,27
share,user_4,9,/scratch/user_4,0.17667261099995812,27
share,user_52,17,/scratch/user_52,0.16463796400057618,27
share,user_86,20,/scratch/user_86,0.2072050400020089,27
share,user_16,2,/scratch/user_16,0.1382934169996588,27
share,user_56,21,/scratch/user_56,0.14060608699946897,27
share,user_10,8,/scratch/user_10,0.15903216199876624,27
share,user_23,12,/scratch/user_23,0.1686293040002056,27
share,user_29,8,/scratch/user_29,0.1685508039990964,27
share,user_24,11,/scratch/user_24,0.18945825899936608,27
share,user_2,22,/scratch/user_2,0.1871493799990276,27
share,user_73,10,/scratch/user_73,0.14850901699901442,27
share,user_19,14,/scratch/user_19,0.182836079999106,27
share,user_70,12,/scratch/user_70,0.18210236999948393,27
share,user_71,9,/scratch/user_71,0.13176961300268886,27
share,user_5,9,/scratch/user_5,0.1801889080015826,27
share,user_9,21,/scratch/user_9,0.1589261200024339,27
share,user_42,21,/scratch/user_42,0.1533089429976826,27
share,user_7,19,/scratch/user_7,0.16241175100003602,27
share,user_1,1,/scratch/user_1,0.13016035900000134,27
share,user_35,23,/scratch/user_35,0.1581651590022375,27
share,user_4,15,/scratch/user_4,0.1966560209984891,27
share,user_52,3,/scratch/user_52,0.13594632799868123,27
share,user_86,19,/scratch/user_86,0.19139838599949144,27
share,user_56,4,/scratch/user_56,0.1674139679998916,27
share,user_83,8,/scratch/user_83,0.13811412300128723,27
share,user_64,17,/scratch/user_64,0.18160220199933974,27
share,user_31,7,/scratch/user_31,0.13322919799975352,27
share,user_10,7,/scratch/user_10,0.17397360399991157,27
share,user_23,20,/scratch/user_23,0.18774083799871732,27
share,user_6,4,/scratch/user_6,0.17490164700211608,27
share,user_2,6,/scratch/user_2,0.1627807919976476,27
share,user_73,11,/scratch/user_73,0.1789705299997877,27
share,user_19,11,/scratch/user_19,0.16517504700095742,27
share,user_70,4,/scratch/user_70,0.1340281149969087,27
share,user_71,6,/scratch/user_71,0.1370679959982226,27
share,user_5,13,/scratch/user_5,0.1666460910018941,27
share,user_9,1,/scratch/user_9,0.13211448799847858,27
share,user_42,10,/scratch/user_42,0.14295958999719005,27
share,user_7,19,/scratch/user_7,0.1739904790010769,27
share,user_1,9,/scratch/user_1,0.18215982699985034,27
share,user_35,24,/scratch/user_35,0.16894330300056026,27
share,user_4,12,/scratch/user_4,0.16686246500103152,27
share,user_52,10,/scratch/user_52,0.1639070860001084,27
share,user_16,23,/scratch/user_16,0.1801192809980421,27
share,user_56,13,/scratch/user_56,0.13963362499998766,27
share,user_83,3,/scratch/user_83,0.1223541360013769,27
share,user_64,13,/scratch/user_64,0.15800349100027233,27
share,user_31,24,/scratch/user_31,0.14566651100176387,27
share,user_10,11,/scratch/user_10,0.1814401999981783,27
share,user_23,9,/scratch/user_23,0.17506964700078242,27
share,user_29,9,/scratch/user_29,0.17453647899674252,27
share,user_6,6,/scratch/user_6,0.1822171600033471,27
share,user_24,3,/scratch/user_24,0.15127431200016872,27
share,user_2,23,/scratch/user_2,0.19539755799996783,27
share,user_93,14,/scratch/user_93,0.1525215229994501,27
share,user_73,17,/scratch/user_73,0.16993367899704026,27
share,user_19,3,/scratch/user_19,0.1631932499985851,27
share,user_70,1,/scratch/user_70,0.14770688899807283,27
share,user_71,22,/scratch/user_71,0.16537366999909864,27
share,user_5,24,/scratch/user_5,0.1867871260001266,27
share,user_9,10,/scratch/user_9,0.17349389299852191,27
share,user_42,14,/scratch/user_42,0.18235220100177685,27
share,user_7,11,/scratch/user_7,0.16835242600063793,27
share,user_4,8,/scratch/user_4,0.17401181099921814,27
share,user_52,20,/scratch/user_52,0.1723228070004552,27
share,user_86,23,/scratch/user_86,0.18898096200064174,27
share,user_56,10,/scratch/user_56,0.14271212899984675,27
share,user_26,17,/scratch/user_26,0.14797630599787226,27
share,user_64,5,/scratch/user_64,0.1479710139974486,27
share,user_31,7,/scratch/user_31,0.12814831200012122,27
share,user_10,16,/scratch/user_10,0.1754086869987077,27
share,user_23,23,/scratch/user_23,0.1974101019986847,27
share,user_29,22,/scratch/user_29,0.18169907400078955,27
share,user_6,20,/scratch/user_6,0.17534347999753663,27
share,user_24,16,/scratch/user_24,0.17913761100135162,27
share,user_2,2,/scratch/user_2,0.17271176599751925,27
share,user_93,21,/scratch/user_93,0.15423215000191703,27
share,user_73,20,/scratch/user_73,0.15111597799841547,27
share,user_19,7,/scratch/user_19,0.1518756459990982,27
share,user_70,10,/scratch/user_70,0.1691989270002523,27
share,user_71,22,/scratch/user_71,0.15254148000167334,27
share,user_5,25,/scratch/user_5,0.18503578800300602,27
share,user_9,14,/scratch/user_9,0.18998629700217862,27
share,user_42,7,/scratch/user_42,0.15297197999825585,27
share,user_7,18,/scratch/user_7,0.16417908299990813,27
share,user_35,20,/scratch/user_35,0.16815571600091062,27
share,user_4,9,/scratch/user_4,0.18100765499912086,27
share,user_52,14,/scratch/user_52,0.1605341190006584,27
share,user_86,19,/scratch/user_86,0.1910120070024277,27
share,user_83,2,/scratch/user_83,0.111849782999343,27
share,user_26,11,/scratch/user_26,0.15500352500021108,27
share,user_48,9,/scratch/user_48,0.1330256540022674,27
share,user_31,15,/scratch/user_31,0.14535121599692502,27
share,user_10,10,/scratch/user_10,0.16391879100046935,27
share,user_23,14,/scratch/user_23,0.18508645399924717,27
share,user_29,23,/scratch/user_29,0.17985240300185978,27
share,user_6,23,/scratch/user_6,0.185216911999305,27
share,user_2,20,/scratch/user_2,0.19195496500105946,27
share,user_73,23,/scratch/user_73,0.13633265799944638,27
share,user_19,24,/scratch/user_19,0.18244028199842433,27
share,user_70,3,/scratch/user_70,0.15127139399919542,27
share,user_71,20,/scratch/user_71,0.1533732299976691,27
share,user_5,17,/scratch/user_5,0.1791957759996876,27
share,user_9,20,/scratch/user_9,0.1954285140018328,27
share,user_42,8,/scratch/user_42,0.18578399599937256,27
share,user_35,11,/scratch/user_35,0.13325877800161834,27
share,user_99,10,/scratch/user_99,0.12930739500006894,27
share,user_52,21,/scratch/user_52,0.2052757389974431,27
share,user_86,15,/scratch/user_86,0.1806127359996026,27
