tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_4,5,/scratch/user_4,0.25020851099907304,1
0,share,user_37,14,/scratch/user_37,0.22003359499831276,2
0,share,user_17,9,/scratch/user_17,0.20062060199961707,3
0,share,user_1,16,/scratch/user_1,0.2530991980002,4
0,share,user_13,15,/scratch/user_13,0.23072142899945902,5
0,share,user_18,5,/scratch/user_18,0.20804861899887328,6
0,share,user_2,13,/scratch/user_2,0.23497571400002926,7
0,share,user_15,17,/scratch/user_15,0.27282118699986313,8
0,share,user_19,17,/scratch/user_19,0.2299041690002923,9
0,share,user_14,1,/scratch/user_14,0.1977166569995461,10
0,share,user_11,1,/scratch/user_11,0.20113422599933983,11
0,share,user_7,2,/scratch/user_7,0.2030226560000301,11
0,share,user_10,12,/scratch/user_10,0.21511633900081506,12
0,share,user_6,18,/scratch/user_6,0.22682676700060256,13
0,share,user_9,9,/scratch/user_9,0.202726111998345,14
0,share,user_5,19,/scratch/user_5,0.22322494400032156,15
0,share,user_8,9,/scratch/user_8,0.20397111999955087,16
0,share,user_16,17,/scratch/user_16,0.21227272900068783,17
0,share,user_20,20,/scratch/user_20,0.22300806600105716,18
0,share,user_12,8,/scratch/user_12,0.19617884500075888,19
1,share,user_4,4,/scratch/user_4,0.2434284459995979,18
1,share,user_17,12,/scratch/user_17,0.2475884759987821,18
1,share,user_18,1,/scratch/user_18,0.21327686900076515,18
1,share,user_2,18,/scratch/user_2,0.24468532799983223,18
1,share,user_54,18,/scratch/user_54,0.2159917230001156,19
1,share,user_14,2,/scratch/user_14,0.2207055919989216,19
1,share,user_11,4,/scratch/user_11,0.17819854600020335,20
1,share,user_6,4,/scratch/user_6,0.2599589890014613,20
1,share,user_5,19,/scratch/user_5,0.2697274379988812,20
1,share,user_8,6,/scratch/user_8,0.22568525200040312,20
1,share,user_16,3,/scratch/user_16,0.1986557879990869,20
1,share,user_20,2,/scratch/user_20,0.2401076579990331,20
1,share,user_12,21,/scratch/user_12,0.20437612400019134,20
2,share,user_4,1,/scratch/user_4,0.22502445400095894,20
2,share,user_37,10,/scratch/user_37,0.2501358600002277,20
2,share,user_17,11,/scratch/user_17,0.29282107400103996,20
2,share,user_13,16,/scratch/user_13,0.24257142299939005,20
2,share,user_18,13,/scratch/user_18,0.3027739830013161,20
2,share,user_15,13,/scratch/user_15,0.2652815190012916,20
2,share,user_19,17,/scratch/user_19,0.249966437000694,20
2,share,user_11,15,/scratch/user_11,0.27877870699921914,19
2,share,user_91,18,/scratch/user_91,0.2232064330000867,20
2,share,user_10,15,/scratch/user_10,0.28616138600045815,19
2,share,user_73,9,/scratch/user_73,0.20860206500037748,20
