tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_18,3,/scratch/user_18,0.23139345799999944,3
0,unshare,user_11,2,/scratch/user_11,0.24027022200000658,6
0,unshare,user_7,18,/scratch/user_7,0.18927500300000588,6
2,unshare,user_17,19,/scratch/user_17,0.23174978399998736,16
2,unshare,user_13,2,/scratch/user_13,0.18115442999999232,15
2,unshare,user_35,18,/scratch/user_35,0.22349468400000205,16
2,unshare,user_68,4,/scratch/user_68,0.2597054390000153,18
2,unshare,user_10,4,/scratch/user_10,0.16261652900001877,18
2,unshare,user_6,11,/scratch/user_6,0.24975055100000532,18
2,unshare,user_23,1,/scratch/user_23,0.16347257000001036,18
2,unshare,user_16,2,/scratch/user_16,0.24176346499999113,18
2,unshare,user_20,1,/scratch/user_20,0.24096019600000318,18
2,unshare,user_12,2,/scratch/user_12,0.23666230700001734,18
3,unshare,user_26,13,/scratch/user_26,0.26298305000000255,19
3,unshare,user_19,2,/scratch/user_19,0.2723760499999912,19
3,unshare,user_14,15,/scratch/user_14,0.2271332740000105,19
3,unshare,user_5,1,/scratch/user_5,0.2770609500000205,20
3,unshare,user_8,9,/scratch/user_8,0.25910744800000884,20
3,unshare,user_16,1,/scratch/user_16,0.27942251800001827,20
3,unshare,user_20,4,/scratch/user_20,0.28084091700000613,20
4,unshare,user_2,10,/scratch/user_2,0.2223117620000039,20
4,unshare,user_26,1,/scratch/user_26,0.2931131169999901,20
4,unshare,user_14,2,/scratch/user_14,0.26392642499999397,20
4,unshare,user_16,14,/scratch/user_16,0.36866080799998713,20
5,unshare,user_17,13,/scratch/user_17,0.26779397499998936,21
5,unshare,user_35,1,/scratch/user_35,0.36773502700000904,21
5,unshare,user_26,2,/scratch/user_26,0.39110754899999733,21
5,unshare,user_68,7,/scratch/user_68,0.2216040259999943,20
5,unshare,user_6,6,/scratch/user_6,0.2860928670000078,19
5,unshare,user_47,9,/scratch/user_47,0.2910886919999882,20
6,unshare,user_13,5,/scratch/user_13,0.27614781500000163,20
6,unshare,user_2,4,/scratch/user_2,0.21757716800001958,20
6,unshare,user_15,22,/scratch/user_15,0.20163160100000255,21
6,unshare,user_19,5,/scratch/user_19,0.24195935400001645,21
6,unshare,user_7,17,/scratch/user_7,0.23368215100001066,21
6,unshare,user_10,15,/scratch/user_10,0.24189058500002147,22
6,unshare,user_3,18,/scratch/user_3,0.23736861200001158,22
7,unshare,user_17,19,/scratch/user_17,0.2268598269999984,23
7,unshare,user_2,2,/scratch/user_2,0.20812066999999956,24
7,unshare,user_14,4,/scratch/user_14,0.29802586900001415,25
7,unshare,user_9,11,/scratch/user_9,0.23272914800000422,25
7,unshare,user_20,11,/scratch/user_20,0.24432852000001049,25
8,unshare,user_1,1,/scratch/user_1,0.26853109099999983,25
8,unshare,user_2,3,/scratch/user_2,0.16605842300000973,24
8,unshare,user_26,21,/scratch/user_26,0.2001025840000068,24
8,unshare,user_15,3,/scratch/user_15,0.2736804709999774,24
8,unshare,user_14,5,/scratch/user_14,0.24099917200001642,24
8,unshare,user_10,12,/scratch/user_10,0.25654996500000493,24
8,unshare,user_9,8,/scratch/user_9,0.25490510700001323,24
8,unshare,user_16,6,/scratch/user_16,0.279936140999979,24
8,unshare,user_12,24,/scratch/user_12,0.2535034759999917,24
8,unshare,user_40,4,/scratch/user_40,0.29712380200001576,24
9,unshare,user_63,4,/scratch/user_63,0.25977585399999725,26
9,unshare,user_13,18,/scratch/user_13,0.23968294299999116,26
9,unshare,user_85,2,/scratch/user_85,0.2292014219999885,28
9,unshare,user_24,5,/scratch/user_24,0.2849355209999942,30
9,unshare,user_35,15,/scratch/user_35,0.23910019400000238,30
9,unshare,user_26,1,/scratch/user_26,0.256902752000002,30
9,unshare,user_68,12,/scratch/user_68,0.24614420300000006,30
9,unshare,user_6,10,/scratch/user_6,0.25103816000000734,30
9,unshare,user_47,12,/scratch/user_47,0.25594553499999506,30
10,unshare,user_4,21,/scratch/user_4,0.1574399130000188,26
10,unshare,user_93,10,/scratch/user_93,0.2591064210000127,26
10,unshare,user_18,10,/scratch/user_18,0.27812983200001895,27
10,unshare,user_85,5,/scratch/user_85,0.2130988310000248,28
10,unshare,user_35,7,/scratch/user_35,0.2158540759999994,28
10,unshare,user_68,19,/scratch/user_68,0.24707775600001014,28
10,unshare,user_7,24,/scratch/user_7,0.24412477500001728,29
10,unshare,user_10,14,/scratch/user_10,0.23800942500000133,29
10,unshare,user_6,13,/scratch/user_6,0.264736819999996,29
10,unshare,user_9,18,/scratch/user_9,0.21619424100001083,29
10,unshare,user_47,7,/scratch/user_47,0.2281216769999901,28
10,unshare,user_16,10,/scratch/user_16,0.26370991199999594,28
