timestamp,share_count,unshare_count,total_latency
0,12,3,3.4549586780000254
1,14,0,3.508578465999989
2,14,10,5.772157786999969
3,18,7,6.365600792000038
4,22,4,7.798901726999986
5,16,6,6.98974387700008
6,16,7,5.675045960999967
7,21,5,6.741445891999973
8,17,10,6.880001797000006
9,21,9,7.5198498009999355
10,22,12,8.623914807000062
11,19,11,7.697762534000049
12,25,12,9.802660534999973
13,24,14,10.00030351800001
14,25,11,10.049487813000042
15,18,9,7.732806412000002
16,26,8,9.77725373700008
17,28,11,12.036278949000007
18,25,10,10.807863517999863
19,28,10,10.891052962000117
20,16,15,9.231432412999766
21,17,12,8.497479714000008
22,25,18,12.837057075000246
23,31,17,14.684841634000009
24,24,18,12.494056570000168
25,25,15,11.73220024800014
26,25,12,13.098973459000206
27,28,14,14.314345352999908
28,30,13,14.084326276000013
29,32,21,17.17691250499979
30,35,23,18.90228050999997
31,31,17,15.811933087000284
32,25,26,16.499731148000023
33,22,18,13.632794753999747
34,34,23,18.918577907000213
35,33,17,16.43629397099926
36,33,20,18.519565324999917
37,32,21,18.905787059999966
38,38,26,22.75137366499996
39,40,23,22.519145662000255
40,31,32,23.129125609000084
41,28,30,21.046262524999975
42,31,23,19.129165344000057
43,30,32,21.418025695000097
44,31,34,22.97098139800005
45,26,28,19.132489317999784
46,34,31,24.17958928800033
47,32,31,21.825383355999975
48,24,24,18.692922395000778
49,40,31,25.89794400699998
50,25,26,18.635805192999896
51,34,30,23.914198344999477
52,30,30,21.98384188099999
53,32,34,24.102896225000222
54,34,30,24.83573237099904
55,29,30,21.838969463999774
56,27,24,16.953046999999742
57,33,36,24.961531027999854
58,39,36,27.077382382999758
59,36,32,24.65642286100001
60,31,37,23.92183502900002
61,27,32,19.111748436000653
62,25,42,20.572715663999816
63,18,34,15.212712198999498
64,30,27,16.29349155399973
65,18,28,13.465778971999953
66,27,34,18.21177695399956
67,18,31,14.431219793999844
68,19,32,15.70911235200083
69,19,35,18.098841630000152
70,16,26,13.581996353000477
71,18,28,14.097787845999164
72,16,19,9.764534627999637
73,13,30,12.63306394399956
74,16,28,12.32481624999923
75,16,23,11.639319371999818
76,15,24,11.13105856500033
77,23,23,12.697636464999277
78,14,23,10.20055958300054
79,11,16,7.907650141999966
80,10,20,8.055629838000641
81,13,20,8.48813859000029
82,9,21,8.2696634490012
83,9,18,7.1079132799991385
84,4,15,4.545253929999944
85,11,16,6.804396610999902
86,10,18,7.935857569997552
87,11,21,9.256774850999136
88,11,22,12.985932183999012
89,14,26,21.065412087001732
90,15,21,19.609663422001177
91,11,21,16.093126410999503
92,8,19,12.596863926999049
93,12,19,14.445752878001713
94,13,19,14.989601778000633
95,11,20,15.166308918998766
96,6,17,10.38430789899985
97,14,16,14.294932597999832
98,10,17,12.85697775000017
99,10,23,14.083619916998487
