,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_8,2,/scratch/user_8,0.16751805099988815,1
1,unshare,user_1,8,/scratch/user_1,0.17130646399982652,9
2,unshare,user_9,4,/scratch/user_9,0.15927892199988491,10
3,unshare,user_7,9,/scratch/user_7,0.12523877699982222,4
4,unshare,user_2,9,/scratch/user_2,0.1697521930000221,4
5,unshare,user_4,3,/scratch/user_4,0.15421889200001715,3
6,unshare,user_10,4,/scratch/user_10,0.1446808499999861,4
7,unshare,user_5,8,/scratch/user_5,0.17859262099977968,5
8,unshare,user_8,8,/scratch/user_8,0.16574123299983512,6
9,unshare,user_1,5,/scratch/user_1,0.17606045599995923,8
10,unshare,user_10,1,/scratch/user_10,0.17303745300000628,8
11,unshare,user_10,4,/scratch/user_10,0.1625305989998651,7
12,unshare,user_7,11,/scratch/user_7,0.12075294499982192,7
13,unshare,user_10,9,/scratch/user_10,0.16356622700004664,3
14,unshare,user_1,6,/scratch/user_1,0.16639883800007738,5
15,unshare,user_2,9,/scratch/user_2,0.1641838849998294,4
16,unshare,user_1,5,/scratch/user_1,0.18386815400003798,5
17,unshare,user_9,1,/scratch/user_9,0.17487957800017284,7
18,unshare,user_95,7,/scratch/user_95,0.16432884799996827,7
19,unshare,user_2,11,/scratch/user_2,0.1358531610001137,7
20,unshare,user_53,8,/scratch/user_53,0.15906701999983852,6
21,unshare,user_30,1,/scratch/user_30,0.167296535000105,7
22,unshare,user_53,1,/scratch/user_53,0.15303735199995572,7
23,unshare,user_9,11,/scratch/user_9,0.16480678499988244,8
24,unshare,user_30,2,/scratch/user_30,0.1799016339998616,8
25,unshare,user_4,5,/scratch/user_4,0.17024525700003323,8
26,unshare,user_10,13,/scratch/user_10,0.1174946200001159,7
27,unshare,user_30,10,/scratch/user_30,0.17022591800014197,7
28,unshare,user_5,6,/scratch/user_5,0.1856224299999667,9
29,unshare,user_12,5,/scratch/user_12,0.16086992600003214,10
30,unshare,user_7,3,/scratch/user_7,0.19053535100010777,8
31,unshare,user_5,9,/scratch/user_5,0.21125900500010175,9
32,unshare,user_12,4,/scratch/user_12,0.22802001399986693,8
33,unshare,user_5,5,/scratch/user_5,0.26136188300006324,6
34,unshare,user_2,11,/scratch/user_2,0.23033635299998423,7
35,unshare,user_12,3,/scratch/user_12,0.2164437320000161,7
36,unshare,user_30,8,/scratch/user_30,0.2178684410000642,10
37,unshare,user_51,14,/scratch/user_51,0.21704546499995558,10
38,unshare,user_4,9,/scratch/user_4,0.19481844799997816,10
39,unshare,user_26,10,/scratch/user_26,0.18899654799997734,10
40,unshare,user_95,8,/scratch/user_95,0.17483237400006146,11
41,unshare,user_2,7,/scratch/user_2,0.1891994979998799,7
42,unshare,user_26,10,/scratch/user_26,0.19048581900005956,5
43,unshare,user_51,11,/scratch/user_51,0.2010613889999604,6
44,unshare,user_2,16,/scratch/user_2,0.19894978100001026,8
45,unshare,user_6,16,/scratch/user_6,0.19384874599995783,9
46,unshare,user_5,8,/scratch/user_5,0.20536102500000197,10
47,unshare,user_27,18,/scratch/user_27,0.18801670500010914,9
48,unshare,user_4,3,/scratch/user_4,0.19952640600013183,10
49,unshare,user_8,12,/scratch/user_8,0.2100197140000546,11
50,unshare,user_21,6,/scratch/user_21,0.18274254700008896,12
51,unshare,user_5,7,/scratch/user_5,0.2027927499998441,12
52,unshare,user_2,8,/scratch/user_2,0.21997813000007227,13
53,unshare,user_94,15,/scratch/user_94,0.22243715000013253,13
54,unshare,user_26,13,/scratch/user_26,0.21664329300006102,13
55,unshare,user_9,1,/scratch/user_9,0.17796184400003767,14
56,unshare,user_53,12,/scratch/user_53,0.22580445899984625,17
57,unshare,user_51,21,/scratch/user_51,0.20727271100008693,15
58,unshare,user_53,5,/scratch/user_53,0.1847657010000603,14
59,unshare,user_8,3,/scratch/user_8,0.18185566800002562,13
60,unshare,user_21,2,/scratch/user_21,0.1885613959998409,12
61,unshare,user_51,5,/scratch/user_51,0.1916713380001056,12
62,unshare,user_53,3,/scratch/user_53,0.19511272499994448,11
63,unshare,user_16,10,/scratch/user_16,0.19536839500005954,12
64,unshare,user_6,13,/scratch/user_6,0.20006238999985726,13
65,unshare,user_51,3,/scratch/user_51,0.21515290000002096,12
66,unshare,user_27,9,/scratch/user_27,0.21229219199994986,15
67,unshare,user_51,4,/scratch/user_51,0.19540103799999997,15
68,unshare,user_27,8,/scratch/user_27,0.2338593839999703,13
69,unshare,user_9,3,/scratch/user_9,0.19440422200000285,14
70,unshare,user_5,1,/scratch/user_5,0.20225433499990686,16
71,unshare,user_91,12,/scratch/user_91,0.21177375299998857,18
72,unshare,user_53,21,/scratch/user_53,0.23162497399994209,18
73,unshare,user_37,20,/scratch/user_37,0.2596786899998733,17
74,unshare,user_16,13,/scratch/user_16,0.21976438299998335,17
75,unshare,user_53,2,/scratch/user_53,0.1993337189999238,14
76,unshare,user_37,14,/scratch/user_37,0.26277433099994596,13
77,unshare,user_11,10,/scratch/user_11,0.2322843440001634,14
78,unshare,user_4,4,/scratch/user_4,0.21681440499992277,15
79,unshare,user_25,10,/scratch/user_25,0.2289319669998804,15
80,unshare,user_26,9,/scratch/user_26,0.22932205500001146,16
81,unshare,user_77,6,/scratch/user_77,0.20140484200010178,17
82,unshare,user_21,7,/scratch/user_21,0.2236319440000898,17
83,unshare,user_92,13,/scratch/user_92,0.2928977680001026,18
84,unshare,user_51,16,/scratch/user_51,0.24595700299983037,18
85,unshare,user_1,17,/scratch/user_1,0.2531899789998988,18
86,unshare,user_37,3,/scratch/user_37,0.1970921070001168,18
87,unshare,user_95,3,/scratch/user_95,0.2279657850001513,19
88,unshare,user_4,5,/scratch/user_4,0.22050321700021414,19
89,unshare,user_5,26,/scratch/user_5,0.26707415999999284,19
90,unshare,user_91,5,/scratch/user_91,0.2137594830001035,17
91,unshare,user_17,3,/scratch/user_17,0.19946756300009838,16
92,unshare,user_27,18,/scratch/user_27,0.29375737000009394,13
93,unshare,user_77,1,/scratch/user_77,0.20295624899995346,13
94,unshare,user_51,27,/scratch/user_51,0.26197212700003547,13
95,unshare,user_16,13,/scratch/user_16,0.26308975500001,14
96,unshare,user_37,25,/scratch/user_37,0.2806229440000152,15
97,unshare,user_30,16,/scratch/user_30,0.26303128899985495,15
98,unshare,user_26,5,/scratch/user_26,0.20477156699985244,13
99,unshare,user_42,15,/scratch/user_42,0.24517831200000728,16
100,unshare,user_12,24,/scratch/user_12,0.23366775199997392,16
101,unshare,user_12,14,/scratch/user_12,0.20705262499996024,12
102,unshare,user_9,23,/scratch/user_9,0.25074534199984555,10
103,unshare,user_7,23,/scratch/user_7,0.2547660780001024,11
104,unshare,user_10,8,/scratch/user_10,0.20592902599992158,12
105,unshare,user_26,17,/scratch/user_26,0.23849518300016825,13
106,unshare,user_53,2,/scratch/user_53,0.21776722399999926,13
107,unshare,user_6,21,/scratch/user_6,0.22836696500007747,13
108,unshare,user_26,6,/scratch/user_26,0.18897932599998057,12
109,unshare,user_80,19,/scratch/user_80,0.22109952499999963,12
110,unshare,user_21,10,/scratch/user_21,0.21989113400013593,13
111,unshare,user_25,9,/scratch/user_25,0.20125815599999441,13
112,unshare,user_51,4,/scratch/user_51,0.20358846200019798,14
113,unshare,user_19,1,/scratch/user_19,0.18480156700002226,15
114,unshare,user_91,8,/scratch/user_91,0.22517749500002537,16
115,unshare,user_42,15,/scratch/user_42,0.22308663300009357,13
116,unshare,user_21,22,/scratch/user_21,0.25823834699986037,13
117,unshare,user_6,15,/scratch/user_6,0.2379246929999681,13
118,unshare,user_88,19,/scratch/user_88,0.26602984600003765,11
119,unshare,user_59,20,/scratch/user_59,0.22628474599991932,9
120,unshare,user_6,23,/scratch/user_6,0.21623608799995964,10
