,timestamp,share_count,unshare_count,total_latency
0,1,10,1,1.689625907999698
1,2,10,2,2.0656591939998634
2,3,9,0,1.4505950329998996
3,4,11,0,1.7071139810000204
4,5,10,2,1.8637333489994035
5,6,9,0,1.445694868000146
6,7,9,3,1.8698767889995906
7,8,12,0,1.9822762420001254
8,9,10,1,1.871902839000768
9,10,10,2,2.164347160000034
10,11,11,2,2.1259309289994235
11,12,12,1,2.0697905299996364
12,13,12,2,2.2266372620001675
13,14,9,2,1.839751028000137
14,15,11,0,1.8630202009999266
15,16,10,2,1.9475160350002625
16,17,12,2,2.241259771999921
17,18,12,3,2.4728419479997683
18,19,14,4,2.9638537119999455
19,20,13,1,2.320010072999594
20,21,13,0,2.2917161039999883
21,22,14,0,2.32935463099966
22,23,15,2,3.188963950999778
23,24,12,3,3.3777726199991776
24,25,15,2,3.4271445460005907
25,26,14,1,2.8230932590001885
26,27,17,3,3.505239404999884
27,28,15,0,2.695320858999821
28,29,15,0,2.661961907999739
29,30,17,1,3.0856608159995176
30,31,17,0,2.8790386750008565
31,32,15,3,3.2616030690007847
32,33,16,1,2.9862642549999237
33,34,18,2,3.515408174000413
34,35,18,3,3.9039831780005443
35,36,19,3,4.139150969999946
36,37,21,3,4.497815254999978
37,38,20,1,3.8357733869993353
38,39,20,3,4.188539536999997
39,40,21,1,3.9735171069996795
40,41,20,3,4.238795719000336
41,42,23,2,4.8500807590003205
42,43,19,2,4.218438945999651
43,44,25,5,5.809169702999952
44,45,25,1,4.881150534999961
45,46,24,3,5.22220090799965
46,47,24,6,5.946229362999702
47,48,27,4,6.038105134000716
48,49,25,5,5.8768073020007705
49,50,26,5,6.439576133000855
50,51,26,3,5.703579641000033
51,52,26,0,4.804631491999999
52,53,26,1,5.218487421999271
53,54,25,3,5.684599792000199
54,55,27,3,5.801834457000496
55,56,24,3,5.092766898000264
56,57,24,4,5.3966584030004014
57,58,25,3,5.6166740059995846
58,59,27,1,5.5679700029998
59,60,26,2,5.6348298519997115
60,61,27,2,5.37759013699997
61,62,25,1,4.905321629000355
62,63,23,3,4.854325107999557
63,64,27,2,5.399154128999953
64,65,25,2,5.288613112999656
65,66,26,5,6.166381728999795
66,67,27,1,6.007050647999677
67,68,30,4,7.6514898080001785
68,69,31,2,7.027966706999223
69,70,30,3,7.850224832999174
70,71,30,3,7.823460253999201
71,72,32,0,7.230201715000476
72,73,31,1,6.334450942998728
73,74,31,3,7.040093021000075
74,75,29,3,6.42806180499997
75,76,30,6,7.169153194000728
76,77,32,1,6.6105369820002124
77,78,33,0,6.4866645829999925
78,79,32,8,8.579090267998936
79,80,29,1,6.155962195999564
80,81,32,4,8.04173153100055
81,82,34,5,9.09962862100133
82,83,36,4,9.09618257800048
83,84,37,4,9.202849735999735
84,85,36,5,9.323794602999442
85,86,37,1,8.80039987500004
86,87,37,5,9.665727164000145
87,88,35,2,7.952026736999414
88,89,33,8,9.340249854000376
89,90,38,5,9.636538527999392
90,91,37,4,10.21658328499916
91,92,39,4,10.865863114999001
92,93,42,3,10.243490006999764
93,94,42,5,11.334379752999894
94,95,44,3,11.228739550999762
95,96,42,6,12.153203131999362
96,97,41,3,12.301024269000209
97,98,42,4,12.408445881000262
98,99,41,4,12.06370878900043
99,100,8,41,8.933721233000597
100,101,11,35,9.13496800799885
101,102,12,28,7.745622955000044
102,103,4,31,6.951368961000298
103,104,4,21,4.6570016449993545
104,105,7,14,4.355425412999921
105,106,7,20,5.512127779999901
106,107,8,18,5.462729801999558
107,108,7,20,5.920016790000318
108,109,8,20,5.916540403000454
109,110,7,18,5.23129807100122
110,111,4,14,4.0098975280006925
111,112,9,13,4.723749183999189
112,113,6,13,4.036472711999522
113,114,9,18,5.567211627999313
114,115,8,11,3.856871049000347
115,116,3,11,2.690459361999274
116,117,3,13,3.2800730769999973
117,118,6,16,4.375628918999155
118,119,9,15,4.7355408900007205
119,120,7,16,4.49505917900251
120,121,3,10,2.5146401410002
121,122,2,7,1.848875706999479
122,123,7,10,3.117612597000061
123,124,5,9,2.6948889849995794
124,125,3,8,1.9519299130001855
125,126,7,10,2.889906738000718
126,127,7,13,3.5255690089998097
127,128,8,11,3.4838503679989117
128,129,6,8,2.6510092959997564
129,130,1,8,1.5647170560000632
130,131,5,6,1.9915317019999748
131,132,7,12,4.348245988000599
132,133,5,12,3.1518825829994057
133,134,2,8,1.8671691630001988
134,135,2,5,1.2508137700001498
135,136,2,5,1.3598897640008545
136,137,3,7,1.8285253230005765
137,138,4,7,1.8473550240000804
138,139,8,9,3.28098074600166
139,140,4,7,2.117276089999905
140,141,2,7,1.6282943969995358
141,142,3,5,1.5507454489998054
142,143,1,5,1.1261064859995713
143,144,4,4,1.3792309860000387
144,145,1,4,0.7760664550000911
145,146,2,5,1.1936173850012892
146,147,3,4,1.2583770250003
147,148,2,4,1.030528127999787
148,149,3,4,1.3160622190007416
149,150,1,1,0.3959390079999139
150,151,1,3,0.5675705899993773
151,152,0,0,0.0
152,153,1,1,0.3578181839998251
153,154,3,4,1.2697020679997877
154,155,0,2,0.32494996399964293
155,156,0,1,0.1424574620000385
156,157,5,4,1.6963812409999264
157,158,2,6,1.47413440399896
158,159,1,5,0.92337292800039
159,160,2,4,0.9966590180001731
160,161,1,2,0.6763959499999146
161,162,2,3,0.7972924880000392
162,163,1,2,0.540011431000039
163,164,1,2,0.6031976059998669
164,165,2,3,0.9720820410002489
165,166,2,3,0.8483142820005014
166,167,1,4,0.8056426040002407
167,168,1,2,0.49704950200020903
168,169,2,5,1.1968227949996617
169,170,1,3,0.5965672029997222
170,171,2,1,0.5209811839999929
171,172,3,2,0.9229557520002345
172,173,2,4,1.228730173000713
173,174,2,2,0.8336919249995844
174,175,6,6,2.3499617349998516
175,176,1,4,0.9646829599992088
176,177,1,3,0.687921032000304
177,178,1,6,1.1606043459996727
178,179,4,5,1.6081848070002707
179,180,2,5,1.2969014460004473
180,181,2,5,1.2675918250006362
181,182,4,6,1.8584703720002835
182,183,0,6,1.0161196659996676
183,184,2,3,0.9518680669998503
184,185,3,6,1.6424167709992616
185,186,2,5,1.2974439400004485
186,187,6,5,2.0513599020000584
187,188,2,4,1.2335001340006784
188,189,3,6,1.6905323779997161
189,190,2,5,1.1712246699989919
190,191,3,3,1.0913105919989903
191,192,2,4,1.1190492859996084
192,193,1,4,1.0130618099997264
193,194,0,2,0.3886149230002047
194,195,3,6,1.641472586999953
195,196,1,4,0.9557664900003147
196,197,0,2,0.38934180000023844
197,198,1,2,0.6326030440000068
198,199,2,3,0.9332013140001436
