tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_9,1,/scratch/user_9,0.40836256300008245,11
0,unshare,user_8,9,/scratch/user_8,0.4743886860001112,13
1,unshare,user_4,16,/scratch/user_4,0.39975140900014594,16
1,unshare,user_95,1,/scratch/user_95,0.4529052969996883,18
1,unshare,user_15,4,/scratch/user_15,0.4945485129996996,18
1,unshare,user_7,13,/scratch/user_7,0.4264396180001313,18
1,unshare,user_3,6,/scratch/user_3,0.5039128260000325,19
1,unshare,user_8,10,/scratch/user_8,0.409277301000202,19
1,unshare,user_12,2,/scratch/user_12,0.4577466870000535,20
2,unshare,user_1,1,/scratch/user_1,0.48728742799994507,21
2,unshare,user_18,8,/scratch/user_18,0.49384405799992237,21
2,unshare,user_15,1,/scratch/user_15,0.5119696560000193,23
2,unshare,user_14,12,/scratch/user_14,0.4308962070003872,24
2,unshare,user_10,8,/scratch/user_10,0.5180649610001637,24
2,unshare,user_12,6,/scratch/user_12,0.43179020200022933,23
3,unshare,user_17,7,/scratch/user_17,0.36083241300002555,22
3,unshare,user_13,13,/scratch/user_13,0.4454234400000132,22
3,unshare,user_18,2,/scratch/user_18,0.484975889999987,22
3,unshare,user_67,7,/scratch/user_67,0.48472758200023236,22
3,unshare,user_15,3,/scratch/user_15,0.4471104929998546,22
3,unshare,user_10,15,/scratch/user_10,0.4537685620002776,24
3,unshare,user_6,24,/scratch/user_6,0.3727314610000576,24
3,unshare,user_3,17,/scratch/user_3,0.47137922800038723,24
3,unshare,user_8,6,/scratch/user_8,0.5029597310003737,24
3,unshare,user_44,12,/scratch/user_44,0.39885449700022946,24
4,unshare,user_13,1,/scratch/user_13,0.494692182000108,24
4,unshare,user_95,10,/scratch/user_95,0.41361490099961884,23
4,unshare,user_2,17,/scratch/user_2,0.5694051059999765,23
4,unshare,user_15,18,/scratch/user_15,0.44206471400002556,23
4,unshare,user_19,19,/scratch/user_19,0.4581553550001445,23
4,unshare,user_6,1,/scratch/user_6,0.3226120549998086,21
4,unshare,user_3,1,/scratch/user_3,0.4644198679998226,21
4,unshare,user_8,6,/scratch/user_8,0.40490394600010404,21
