,timestamp,share_count,unshare_count,total_latency
0,1,7,0,0.8339976979987114
1,2,9,2,1.5803604549873853
2,3,9,1,1.3034279910025361
3,4,10,2,1.5797601579979528
4,5,11,1,1.7028134259926446
5,6,13,1,1.9160185560031096
6,7,11,2,1.7966680149984313
7,8,13,0,1.7907109039952047
8,9,14,1,2.228860759998497
9,10,14,1,2.1076135029979923
10,11,14,1,1.8908293549975497
11,12,14,2,2.1546362150002096
12,13,13,2,2.0955280309972295
13,14,14,0,2.028034430994012
14,15,13,1,1.9033110719938122
15,16,15,1,2.162989248998201
16,17,14,2,2.1478903830102354
17,18,13,1,1.7863496669997403
18,19,14,1,1.9897702109992679
19,20,17,1,2.534905049000372
20,21,16,2,2.4582800770076574
21,22,16,1,2.255388777994085
22,23,13,3,2.1547972010012018
23,24,16,1,2.367257618006988
24,25,15,2,2.2516237610034295
25,26,17,2,2.509959554001398
26,27,17,1,2.422221364991856
27,28,15,2,2.357614733991795
28,29,16,2,2.5499668560005375
29,30,18,4,3.10226347200296
30,31,20,2,3.064064383001096
31,32,21,3,3.466159861000051
32,33,19,2,2.926698088995181
33,34,20,0,2.767280740004935
34,35,21,3,3.541380818998732
35,36,23,1,3.3484819439981948
36,37,20,3,3.3683448640076676
37,38,20,5,3.738962243998685
38,39,22,3,3.8689948709907185
39,40,27,2,4.474735929004964
40,41,26,1,4.205823296990275
41,42,22,1,3.437845203006873
42,43,24,3,4.039028411003528
43,44,26,1,4.041086788998655
44,45,27,1,3.8863160880027863
45,46,28,3,4.539604524990864
46,47,29,4,4.954998106994026
47,48,26,1,3.8732437290091184
48,49,28,3,4.591937129000144
49,50,25,2,4.059303687008651
50,51,29,2,4.792334353001934
51,52,30,2,4.965019794988621
52,53,29,4,5.0907601050021185
53,54,31,4,5.3039095159874705
54,55,28,5,5.325979529992765
55,56,29,4,4.838890745017125
56,57,26,4,4.764049691009859
57,58,24,1,3.657308676993125
58,59,30,4,5.151785054007632
59,60,31,4,5.419256038989261
60,61,32,2,5.212090691002231
61,62,27,3,4.5565497420029715
62,63,33,3,5.839927998003986
63,64,31,3,5.460110407992033
64,65,29,4,5.437268348003272
65,66,30,0,4.728312118000758
66,67,34,4,5.955173286009085
67,68,34,1,5.557759620984143
68,69,33,5,5.892388788997778
69,70,36,7,6.500203174986382
70,71,36,2,5.912002447010309
71,72,36,6,6.146410992008896
72,73,39,6,6.938645327012637
73,74,39,5,7.016780419995484
74,75,38,2,6.4020451469987165
75,76,37,2,6.314305214000342
76,77,37,2,6.442729356003838
77,78,39,9,8.064495476995944
78,79,40,5,7.704746235991479
79,80,39,3,7.295594982999319
80,81,37,2,6.76857316402311
81,82,41,5,8.127352852003241
82,83,40,5,7.537398671993287
83,84,45,5,8.583716380002443
84,85,42,4,8.146950121012196
85,86,43,5,8.926571306990809
86,87,41,5,8.535282926997752
87,88,43,5,8.9479193059924
88,89,44,7,7.494399933002569
89,90,46,3,6.185749755022698
90,91,47,5,6.75059951399453
91,92,44,4,6.856898441012163
92,93,44,3,5.764767188989936
93,94,46,3,6.460541085005389
94,95,43,2,5.148940771989146
95,96,44,6,6.062684846991033
96,97,42,2,5.180597536978894
97,98,45,4,8.10409063698171
98,99,50,3,6.6413762039883295
99,100,7,39,9.719886780989327
100,101,11,39,8.728790183013189
101,102,12,35,8.004232642990246
102,103,5,34,6.253043768010684
103,104,9,32,6.6985771549952915
104,105,8,33,6.755754074994911
