,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_3,2,/scratch/user_3,0.12008175299706636,1
1,share,user_7,5,/scratch/user_7,0.13120201200217707,2
2,share,user_9,9,/scratch/user_9,0.11080850199869019,3
3,share,user_4,9,/scratch/user_4,0.11513122999895131,3
4,share,user_10,9,/scratch/user_10,0.11696148800183437,3
5,share,user_6,7,/scratch/user_6,0.12260701500053983,4
6,share,user_8,8,/scratch/user_8,0.11720569799945224,5
7,share,user_2,8,/scratch/user_2,0.120751588998246,6
8,share,user_3,2,/scratch/user_3,0.132831893999537,6
9,share,user_7,2,/scratch/user_7,0.1384907529973134,6
10,share,user_5,2,/scratch/user_5,0.11300680299973465,7
11,share,user_9,4,/scratch/user_9,0.1295794619982189,7
12,share,user_10,3,/scratch/user_10,0.13105113599885954,9
13,share,user_1,4,/scratch/user_1,0.22699419599666726,10
14,share,user_6,2,/scratch/user_6,0.13435573400056455,10
15,share,user_8,9,/scratch/user_8,0.14861613199900603,9
16,share,user_2,7,/scratch/user_2,0.13208384899917291,7
17,share,user_3,9,/scratch/user_3,0.14566853500218713,7
18,share,user_5,1,/scratch/user_5,0.1316224299989699,7
19,share,user_9,5,/scratch/user_9,0.12984817200049292,7
20,share,user_4,9,/scratch/user_4,0.13830396000048495,6
21,share,user_10,4,/scratch/user_10,0.1172959070026991,6
22,share,user_1,9,/scratch/user_1,0.11270242799946573,5
23,share,user_6,2,/scratch/user_6,0.13426569199873484,5
24,share,user_8,6,/scratch/user_8,0.11960325000109151,5
25,share,user_2,1,/scratch/user_2,0.13637232600012794,5
26,share,user_3,10,/scratch/user_3,0.15001976300118258,6
27,share,user_5,10,/scratch/user_5,0.12039071199978935,5
28,share,user_9,8,/scratch/user_9,0.1474003340008494,6
29,share,user_4,7,/scratch/user_4,0.13311168699874543,6
30,share,user_10,2,/scratch/user_10,0.12409035500240861,6
31,share,user_1,2,/scratch/user_1,0.12841316599951824,6
32,share,user_24,6,/scratch/user_24,0.12096142299924395,7
33,share,user_6,6,/scratch/user_6,0.1207950889984204,6
34,share,user_8,6,/scratch/user_8,0.1321324319978885,6
35,share,user_2,5,/scratch/user_2,0.11694032200102811,6
36,share,user_3,11,/scratch/user_3,0.14221881099729217,7
37,share,user_34,1,/scratch/user_34,0.1174557830017875,8
38,share,user_5,10,/scratch/user_5,0.13678832900041016,8
39,share,user_9,1,/scratch/user_9,0.20874848799940082,8
40,share,user_4,9,/scratch/user_4,0.14443586299967137,7
41,share,user_10,2,/scratch/user_10,0.14606795299914666,7
42,share,user_24,8,/scratch/user_24,0.14228951999757555,7
43,share,user_97,9,/scratch/user_97,0.1296260870003607,8
44,share,user_6,5,/scratch/user_6,0.15466740899864817,9
45,share,user_8,11,/scratch/user_8,0.13292814399756026,9
46,share,user_2,1,/scratch/user_2,0.1439450689977093,10
47,share,user_3,7,/scratch/user_3,0.1308074669977941,10
48,share,user_34,5,/scratch/user_34,0.13042684100219049,10
49,share,user_5,4,/scratch/user_5,0.12288905699824682,9
50,share,user_9,4,/scratch/user_9,0.1522946069999307,9
51,share,user_4,5,/scratch/user_4,0.1508836840002914,10
52,share,user_10,11,/scratch/user_10,0.12790057899837848,9
53,share,user_70,3,/scratch/user_70,0.14352735800275696,10
