,operation,from_user,to_users_count,resource,latency,num_contexts
722,unshare,user_5,3,/scratch/user_5,0.10800648200165597,24
723,unshare,user_36,1,/scratch/user_36,0.16487054500248632,25
724,unshare,user_83,12,/scratch/user_83,0.1779352250014199,25
725,unshare,user_50,21,/scratch/user_50,0.15727679599876865,25
726,unshare,user_93,2,/scratch/user_93,0.14057645099819638,25
727,unshare,user_31,1,/scratch/user_31,0.09010499899886781,24
728,unshare,user_17,1,/scratch/user_17,0.17369205400245846,24
729,unshare,user_84,20,/scratch/user_84,0.17533319600261166,24
730,unshare,user_71,5,/scratch/user_71,0.16102629200031515,25
731,unshare,user_46,2,/scratch/user_46,0.17170703100055107,25
732,unshare,user_4,1,/scratch/user_4,0.16297547700014547,24
733,unshare,user_86,9,/scratch/user_86,0.16220309299751534,24
734,unshare,user_11,7,/scratch/user_11,0.17793430099845864,24
735,unshare,user_36,4,/scratch/user_36,0.16265642999860574,24
736,unshare,user_25,5,/scratch/user_25,0.159167226000136,24
737,unshare,user_83,4,/scratch/user_83,0.14682888699826435,24
738,unshare,user_80,3,/scratch/user_80,0.1538514200001373,25
739,unshare,user_50,10,/scratch/user_50,0.1852074159978656,25
740,unshare,user_31,10,/scratch/user_31,0.1785690969991265,26
741,unshare,user_17,9,/scratch/user_17,0.18886078899959102,26
742,unshare,user_84,3,/scratch/user_84,0.10662692000187235,25
743,unshare,user_9,4,/scratch/user_9,0.17922893499780912,25
744,unshare,user_71,3,/scratch/user_71,0.15167431100053363,25
745,unshare,user_47,13,/scratch/user_47,0.17811425699983374,25
746,unshare,user_46,13,/scratch/user_46,0.1791950180013373,25
747,unshare,user_86,4,/scratch/user_86,0.13392208200093592,25
748,unshare,user_11,2,/scratch/user_11,0.14932995200069854,25
749,unshare,user_5,21,/scratch/user_5,0.20552087799660512,26
750,unshare,user_36,16,/scratch/user_36,0.12388076500064926,25
751,unshare,user_83,6,/scratch/user_83,0.1622041699993133,25
752,unshare,user_50,5,/scratch/user_50,0.16734447500130045,25
753,unshare,user_31,3,/scratch/user_31,0.1540922079984739,25
754,unshare,user_85,21,/scratch/user_85,0.199576896000508,26
755,unshare,user_17,4,/scratch/user_17,0.1687338619994989,26
756,unshare,user_9,8,/scratch/user_9,0.1756659769998805,26
757,unshare,user_71,8,/scratch/user_71,0.14626487500208896,26
758,unshare,user_47,5,/scratch/user_47,0.15877621400068165,26
759,unshare,user_60,12,/scratch/user_60,0.17194956099774572,26
760,unshare,user_46,1,/scratch/user_46,0.1553131359978579,26
761,unshare,user_11,27,/scratch/user_11,0.2158747309986211,26
762,unshare,user_5,5,/scratch/user_5,0.15682202599782613,26
763,unshare,user_83,10,/scratch/user_83,0.18736247199922218,26
764,unshare,user_50,10,/scratch/user_50,0.18429710599957616,26
765,unshare,user_31,10,/scratch/user_31,0.16944911400059937,26
766,unshare,user_85,5,/scratch/user_85,0.1563859779998893,27
767,unshare,user_17,2,/scratch/user_17,0.15611601599812275,27
768,unshare,user_9,1,/scratch/user_9,0.1469026280028629,27
769,unshare,user_71,1,/scratch/user_71,0.09826107399931061,26
770,unshare,user_47,1,/scratch/user_47,0.14355129899922758,26
771,unshare,user_60,3,/scratch/user_60,0.1473959239992837,26
772,unshare,user_86,1,/scratch/user_86,0.15646805399956065,25
773,unshare,user_11,1,/scratch/user_11,0.21806844900129363,25
774,unshare,user_83,10,/scratch/user_83,0.1945954119983071,25
775,unshare,user_80,3,/scratch/user_80,0.17525266699885833,25
776,unshare,user_70,2,/scratch/user_70,0.1541851950023556,25
777,unshare,user_75,20,/scratch/user_75,0.16377025399924605,25
778,unshare,user_85,9,/scratch/user_85,0.16671516000133124,25
779,unshare,user_2,3,/scratch/user_2,0.1621437780013366,25
780,unshare,user_17,14,/scratch/user_17,0.17273805500008166,25
781,unshare,user_9,1,/scratch/user_9,0.17093666100117844,25
782,unshare,user_47,17,/scratch/user_47,0.1758518370006641,25
783,unshare,user_46,11,/scratch/user_46,0.16683265800020308,25
784,unshare,user_83,1,/scratch/user_83,0.10643206799795735,23
785,unshare,user_55,7,/scratch/user_55,0.17278880099911476,24
786,unshare,user_41,20,/scratch/user_41,0.18230389900054433,24
787,unshare,user_70,1,/scratch/user_70,0.14255585999853793,24
788,unshare,user_31,2,/scratch/user_31,0.16495167600078275,24
789,unshare,user_75,1,/scratch/user_75,0.0997044130017457,23
790,unshare,user_2,8,/scratch/user_2,0.16587972699926468,23
791,unshare,user_17,5,/scratch/user_17,0.15180528800192405,23
792,unshare,user_47,1,/scratch/user_47,0.15379310000207624,23
793,unshare,user_68,9,/scratch/user_68,0.14600151600097888,21
794,unshare,user_80,8,/scratch/user_80,0.09977036900090752,20
795,unshare,user_55,4,/scratch/user_55,0.14173067999945488,20
796,unshare,user_41,3,/scratch/user_41,0.1332655500009423,20
797,unshare,user_70,1,/scratch/user_70,0.12942776000272715,20
798,unshare,user_31,10,/scratch/user_31,0.1498076800016861,20
799,unshare,user_85,5,/scratch/user_85,0.16453533100138884,20
800,unshare,user_2,1,/scratch/user_2,0.14430720399832353,20
801,unshare,user_17,1,/scratch/user_17,0.08897817300021416,19
802,unshare,user_9,1,/scratch/user_9,0.14253285300219432,19
803,unshare,user_47,6,/scratch/user_47,0.1632495679987187,19
804,unshare,user_28,1,/scratch/user_28,0.1456835940007295,19
805,unshare,user_5,3,/scratch/user_5,0.11135761100013042,17
806,unshare,user_55,3,/scratch/user_55,0.14091362600083812,17
807,unshare,user_93,11,/scratch/user_93,0.1533407540009648,17
808,unshare,user_31,1,/scratch/user_31,0.09742675899906317,16
809,unshare,user_85,4,/scratch/user_85,0.15009605399973225,16
810,unshare,user_47,3,/scratch/user_47,0.15049843299857457,16
811,unshare,user_46,7,/scratch/user_46,0.15115177299958305,16
812,unshare,user_28,1,/scratch/user_28,0.14720723199934582,16
813,unshare,user_68,1,/scratch/user_68,0.17585861000043224,16
814,unshare,user_54,13,/scratch/user_54,0.16412753099939437,16
815,unshare,user_5,2,/scratch/user_5,0.15783009000006132,17
816,unshare,user_36,1,/scratch/user_36,0.14585796699975617,18
817,unshare,user_41,8,/scratch/user_41,0.16024290499990457,19
818,unshare,user_93,7,/scratch/user_93,0.1647007850006048,19
819,unshare,user_85,1,/scratch/user_85,0.1424900960009836,20
820,unshare,user_17,2,/scratch/user_17,0.09491577099834103,20
821,unshare,user_47,1,/scratch/user_47,0.12708197900064988,20
822,unshare,user_28,1,/scratch/user_28,0.1532596650031337,20
823,unshare,user_54,21,/scratch/user_54,0.1708540939980594,19
824,unshare,user_80,13,/scratch/user_80,0.17364970600101515,19
825,unshare,user_55,1,/scratch/user_55,0.1004926189998514,18
826,unshare,user_41,7,/scratch/user_41,0.15924359899872798,18
827,unshare,user_93,17,/scratch/user_93,0.17643077399770846,18
828,unshare,user_31,8,/scratch/user_31,0.16021960799844237,19
829,unshare,user_75,2,/scratch/user_75,0.15503376299966476,19
830,unshare,user_85,1,/scratch/user_85,0.098971977000474,18
831,unshare,user_9,6,/scratch/user_9,0.17383266300021205,18
832,unshare,user_47,1,/scratch/user_47,0.0921643639994727,17
833,unshare,user_46,2,/scratch/user_46,0.13981093799884547,17
834,unshare,user_54,3,/scratch/user_54,0.16541765599686187,16
835,unshare,user_36,12,/scratch/user_36,0.15524101100163534,16
836,unshare,user_80,2,/scratch/user_80,0.16553286599810235,16
837,unshare,user_57,11,/scratch/user_57,0.16693533799843863,17
838,unshare,user_41,1,/scratch/user_41,0.13513155300097424,17
839,unshare,user_9,7,/scratch/user_9,0.16959669800053234,18
840,unshare,user_71,14,/scratch/user_71,0.10853173800205695,18
841,unshare,user_46,8,/scratch/user_46,0.15694769299807376,18
842,unshare,user_87,5,/scratch/user_87,0.17381694800133118,19
843,unshare,user_28,21,/scratch/user_28,0.1732531919988105,19
844,unshare,user_54,4,/scratch/user_54,0.15273781399810105,19
845,unshare,user_11,4,/scratch/user_11,0.15812378500049817,19
846,unshare,user_36,1,/scratch/user_36,0.13631293700018432,19
847,unshare,user_80,3,/scratch/user_80,0.15523304700036533,19
848,unshare,user_57,1,/scratch/user_57,0.16848238999955356,19
849,unshare,user_55,1,/scratch/user_55,0.1315557620000618,20
850,unshare,user_41,1,/scratch/user_41,0.10175849900042522,19
851,unshare,user_31,6,/scratch/user_31,0.14587536700128112,19
852,unshare,user_75,3,/scratch/user_75,0.1427996689999418,19
853,unshare,user_85,1,/scratch/user_85,0.13582292999853962,19
854,unshare,user_3,5,/scratch/user_3,0.13540938399819424,20
855,unshare,user_17,21,/scratch/user_17,0.15116842000134056,21
856,unshare,user_46,3,/scratch/user_46,0.15420061799886753,22
857,unshare,user_87,9,/scratch/user_87,0.16747683500216226,22
858,unshare,user_28,3,/scratch/user_28,0.13986242799728643,22
859,unshare,user_54,1,/scratch/user_54,0.09505359499962651,20
860,unshare,user_36,1,/scratch/user_36,0.10594753899931675,19
861,unshare,user_57,6,/scratch/user_57,0.16032067600099253,19
862,unshare,user_55,2,/scratch/user_55,0.09573210000235122,18
863,unshare,user_93,5,/scratch/user_93,0.14893572599976324,18
864,unshare,user_31,2,/scratch/user_31,0.10875027500151191,17
865,unshare,user_75,1,/scratch/user_75,0.1391609599995718,17
866,unshare,user_3,13,/scratch/user_3,0.15777927300223382,17
867,unshare,user_17,2,/scratch/user_17,0.16201423299935414,17
868,unshare,user_84,4,/scratch/user_84,0.15299305700318655,17
869,unshare,user_9,1,/scratch/user_9,0.1448517669996363,17
870,unshare,user_46,2,/scratch/user_46,0.16398666899840464,17
871,unshare,user_87,4,/scratch/user_87,0.1425945760020113,17
872,unshare,user_28,1,/scratch/user_28,0.13842553299764404,17
873,unshare,user_11,10,/scratch/user_11,0.15580908300034935,17
874,unshare,user_93,7,/scratch/user_93,0.09876866899867309,16
875,unshare,user_75,12,/scratch/user_75,0.14398287899894058,16
876,unshare,user_2,8,/scratch/user_2,0.1691169669975352,16
877,unshare,user_17,1,/scratch/user_17,0.14685982300215983,16
878,unshare,user_84,1,/scratch/user_84,0.14021763100026874,16
879,unshare,user_9,17,/scratch/user_9,0.16609372700258973,16
880,unshare,user_46,19,/scratch/user_46,0.16765445099736098,16
881,unshare,user_87,5,/scratch/user_87,0.09362586600036593,15
882,unshare,user_28,1,/scratch/user_28,0.09334590499929618,14
883,unshare,user_86,6,/scratch/user_86,0.16451520700138644,14
884,unshare,user_11,4,/scratch/user_11,0.14597877000051085,14
885,unshare,user_57,3,/scratch/user_57,0.14586193599825492,14
886,unshare,user_85,2,/scratch/user_85,0.09799099299925729,13
887,unshare,user_84,8,/scratch/user_84,0.10216453300017747,12
888,unshare,user_9,1,/scratch/user_9,0.13112178499795846,12
889,unshare,user_71,6,/scratch/user_71,0.1564676669986511,13
890,unshare,user_46,2,/scratch/user_46,0.10294445799809182,12
891,unshare,user_4,2,/scratch/user_4,0.15067727399946307,12
892,unshare,user_86,14,/scratch/user_86,0.11583525300011388,11
893,unshare,user_11,2,/scratch/user_11,0.13885777699761093,11
894,unshare,user_12,9,/scratch/user_12,0.16165834099956555,11
895,unshare,user_75,1,/scratch/user_75,0.14963226100007887,11
896,unshare,user_2,2,/scratch/user_2,0.13399718700020458,11
897,unshare,user_71,11,/scratch/user_71,0.16620880299888086,11
898,unshare,user_11,1,/scratch/user_11,0.09306943800038425,9
899,unshare,user_12,8,/scratch/user_12,0.1543992229999276,9
900,unshare,user_57,1,/scratch/user_57,0.15157198599990807,9
901,unshare,user_93,1,/scratch/user_93,0.1372661320019688,11
902,unshare,user_75,12,/scratch/user_75,0.15405509300035192,11
903,unshare,user_2,1,/scratch/user_2,0.1634199800028,11
904,unshare,user_3,11,/scratch/user_3,0.16549120800118544,11
905,unshare,user_84,6,/scratch/user_84,0.16477665799902752,12
906,unshare,user_9,2,/scratch/user_9,0.1452461279986892,12
907,unshare,user_71,5,/scratch/user_71,0.13903702500101645,12
908,unshare,user_46,1,/scratch/user_46,0.1421942639972258,13
909,unshare,user_87,5,/scratch/user_87,0.11962486999982502,14
910,unshare,user_68,10,/scratch/user_68,0.15452280399767915,14
911,unshare,user_86,9,/scratch/user_86,0.1471862719990895,15
912,unshare,user_12,2,/scratch/user_12,0.08659941199948662,14
913,unshare,user_57,3,/scratch/user_57,0.1503942620001908,14
914,unshare,user_41,7,/scratch/user_41,0.149231333998614,14
915,unshare,user_75,14,/scratch/user_75,0.15022159200088936,14
916,unshare,user_2,3,/scratch/user_2,0.1394585259986343,14
917,unshare,user_3,6,/scratch/user_3,0.08930281300126808,13
918,unshare,user_84,1,/scratch/user_84,0.15245569800026715,13
919,unshare,user_9,1,/scratch/user_9,0.09524179000072763,12
920,unshare,user_46,3,/scratch/user_46,0.1491342480003368,12
921,unshare,user_68,1,/scratch/user_68,0.1411850010008493,12
922,unshare,user_86,2,/scratch/user_86,0.13766525699975318,12
923,unshare,user_57,1,/scratch/user_57,0.09208367400060524,11
924,unshare,user_93,1,/scratch/user_93,0.09622296599991387,10
925,unshare,user_75,6,/scratch/user_75,0.17265319199941587,10
926,unshare,user_2,2,/scratch/user_2,0.13896372700037318,10
927,unshare,user_84,17,/scratch/user_84,0.11438889700002619,9
928,unshare,user_71,1,/scratch/user_71,0.12609097300082794,10
929,unshare,user_46,1,/scratch/user_46,0.09319876799781923,9
