,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_7,2,/scratch/user_7,0.12494707499990909,1
1,share,user_59,7,/scratch/user_59,0.13683674699996118,2
2,share,user_3,8,/scratch/user_3,0.15168401399978393,3
3,share,user_5,2,/scratch/user_5,0.12900779900019188,4
4,share,user_8,4,/scratch/user_8,0.12478215800001635,5
5,share,user_10,9,/scratch/user_10,0.1423542269999416,6
6,share,user_2,3,/scratch/user_2,0.1277242109999861,7
7,share,user_4,9,/scratch/user_4,0.1346908630002872,8
8,share,user_6,9,/scratch/user_6,0.12176089499962472,9
9,share,user_1,7,/scratch/user_1,0.12483628200016028,10
10,share,user_7,3,/scratch/user_7,0.1532148530000086,9
11,share,user_25,7,/scratch/user_25,0.1259492039998804,10
12,share,user_59,6,/scratch/user_59,0.12312986000006276,10
13,share,user_3,10,/scratch/user_3,0.13405952700031776,10
14,share,user_5,10,/scratch/user_5,0.14058892799994283,9
15,share,user_8,7,/scratch/user_8,0.14130238899997494,9
16,share,user_2,7,/scratch/user_2,0.14520665400004873,9
17,share,user_9,1,/scratch/user_9,0.10963013899981888,10
18,share,user_4,6,/scratch/user_4,0.13951042400003644,9
19,share,user_6,9,/scratch/user_6,0.130271429000004,8
20,share,user_1,7,/scratch/user_1,0.14117172200030836,8
21,share,user_7,5,/scratch/user_7,0.247073805999662,8
22,share,user_25,5,/scratch/user_25,0.14899375300001338,8
23,share,user_59,6,/scratch/user_59,0.13340489999973215,7
24,share,user_3,3,/scratch/user_3,0.13272539700028574,7
25,share,user_5,10,/scratch/user_5,0.130988306999825,7
26,share,user_2,4,/scratch/user_2,0.12291248399969845,7
27,share,user_9,2,/scratch/user_9,0.13810775100000683,7
28,share,user_4,7,/scratch/user_4,0.12593807900020693,7
29,share,user_6,2,/scratch/user_6,0.11843055000008462,8
30,share,user_1,4,/scratch/user_1,0.15296422600022197,7
31,share,user_59,3,/scratch/user_59,0.13971421599990208,6
32,share,user_3,2,/scratch/user_3,0.13705758100013554,6
33,share,user_8,9,/scratch/user_8,0.1904803739998897,7
34,share,user_2,3,/scratch/user_2,0.14801545699992857,7
35,share,user_9,5,/scratch/user_9,0.16065721599989047,7
36,share,user_6,9,/scratch/user_6,0.1420515580002757,7
37,share,user_1,7,/scratch/user_1,0.12932434200001808,7
38,share,user_7,3,/scratch/user_7,0.12399873799995476,8
39,share,user_59,2,/scratch/user_59,0.1320547280001847,8
40,share,user_3,6,/scratch/user_3,0.1365632449997065,7
41,share,user_5,8,/scratch/user_5,0.12602766200006954,6
42,share,user_8,6,/scratch/user_8,0.13690545500003282,6
43,share,user_2,5,/scratch/user_2,0.12728316799984896,5
44,share,user_9,5,/scratch/user_9,0.13512965700010682,5
45,share,user_4,8,/scratch/user_4,0.16276043199968626,5
46,share,user_6,4,/scratch/user_6,0.13740487399991252,5
47,share,user_1,9,/scratch/user_1,0.13179418499976236,4
48,share,user_7,5,/scratch/user_7,0.1248332830000436,4
49,share,user_59,4,/scratch/user_59,0.1262383299999783,4
50,share,user_5,7,/scratch/user_5,0.11617387399974177,4
51,share,user_2,7,/scratch/user_2,0.12355902799981777,4
52,share,user_9,1,/scratch/user_9,0.1345719870000721,5
53,share,user_4,4,/scratch/user_4,0.1302191380000295,5
54,share,user_1,6,/scratch/user_1,0.1488834190004127,5
55,share,user_59,8,/scratch/user_59,0.1412043469999844,5
56,share,user_3,4,/scratch/user_3,0.14493048700023792,5
57,share,user_8,2,/scratch/user_8,0.13123380800016093,6
58,share,user_9,1,/scratch/user_9,0.14889858500009723,6
59,share,user_4,4,/scratch/user_4,0.1390474639997592,5
60,share,user_6,8,/scratch/user_6,0.12155601999984356,5
61,share,user_1,2,/scratch/user_1,0.13972617500030537,5
62,share,user_3,1,/scratch/user_3,0.13352902499991615,5
63,share,user_5,4,/scratch/user_5,0.14224172600006568,5
64,share,user_2,3,/scratch/user_2,0.13453252900035295,5
65,share,user_9,7,/scratch/user_9,0.1578220789997431,5
66,share,user_4,6,/scratch/user_4,0.1396338409999771,5
67,share,user_6,4,/scratch/user_6,0.13458269600005224,6
68,share,user_1,3,/scratch/user_1,0.122408440000072,6
69,share,user_7,4,/scratch/user_7,0.13579707600001711,6
70,share,user_59,9,/scratch/user_59,0.16189001200018538,7
71,share,user_3,8,/scratch/user_3,0.14515636199985238,7
72,share,user_5,9,/scratch/user_5,0.13891021300014472,7
73,share,user_8,10,/scratch/user_8,0.13710037299961186,7
74,share,user_2,5,/scratch/user_2,0.14735382900016702,7
75,share,user_9,2,/scratch/user_9,0.12435648900009255,7
76,share,user_4,9,/scratch/user_4,0.14099967899983312,6
77,share,user_6,4,/scratch/user_6,0.13974717400014924,6
78,share,user_73,7,/scratch/user_73,0.12482332400031737,7
79,share,user_7,6,/scratch/user_7,0.13215139500016448,6
80,share,user_59,4,/scratch/user_59,0.12853896400019948,6
81,share,user_3,4,/scratch/user_3,0.14025684299986096,6
82,share,user_5,1,/scratch/user_5,0.15074242599985155,6
83,share,user_8,9,/scratch/user_8,0.1361338690003322,6
84,share,user_2,5,/scratch/user_2,0.14164280700015297,6
85,share,user_9,1,/scratch/user_9,0.14046280299999125,6
86,share,user_4,5,/scratch/user_4,0.14824441600012506,6
87,share,user_6,6,/scratch/user_6,0.13254748000008476,6
88,share,user_73,5,/scratch/user_73,0.14198443399982352,6
89,share,user_1,10,/scratch/user_1,0.13055130499969891,5
90,share,user_7,9,/scratch/user_7,0.13222406200020487,5
