tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,share,user_11,1,/scratch/user_11,0.23578003699731198,1
0,share,user_20,9,/scratch/user_20,0.22578720700039412,1
0,share,user_8,11,/scratch/user_8,0.24620949200107134,2
0,share,user_14,2,/scratch/user_14,0.22055495899985544,3
0,share,user_10,9,/scratch/user_10,0.22151208399736788,4
0,share,user_17,10,/scratch/user_17,0.23742511999807903,5
0,share,user_18,14,/scratch/user_18,0.35003053699983866,6
0,share,user_19,7,/scratch/user_19,0.21680342000036035,7
0,share,user_3,4,/scratch/user_3,0.2790113970004313,8
0,share,user_13,4,/scratch/user_13,0.32039813099981984,9
0,share,user_12,3,/scratch/user_12,0.23080166500221821,10
0,share,user_4,17,/scratch/user_4,0.2705314409977291,11
0,share,user_16,3,/scratch/user_16,0.22402279200105113,12
0,share,user_1,7,/scratch/user_1,0.26260761199955596,13
0,share,user_2,7,/scratch/user_2,0.2329180800006725,14
0,share,user_6,8,/scratch/user_6,0.2453095349992509,15
1,share,user_5,18,/scratch/user_5,0.276374441000371,16
1,share,user_20,13,/scratch/user_20,0.33182475400099065,16
1,share,user_8,17,/scratch/user_8,0.27579327399871545,16
1,share,user_10,10,/scratch/user_10,0.3051321389975783,16
1,share,user_17,13,/scratch/user_17,0.2831333549984265,16
1,share,user_19,9,/scratch/user_19,0.295368684001005,16
1,share,user_3,7,/scratch/user_3,0.27787602500029607,16
1,share,user_21,12,/scratch/user_21,0.2851082300003327,17
1,share,user_13,21,/scratch/user_13,0.289509686997917,17
1,share,user_12,18,/scratch/user_12,0.33397312899978715,17
1,share,user_4,20,/scratch/user_4,0.33357246299783583,17
1,share,user_16,20,/scratch/user_16,0.3781357810003101,17
1,share,user_1,1,/scratch/user_1,0.31486642899835715,17
1,share,user_2,1,/scratch/user_2,0.2633162389975041,17
1,share,user_6,12,/scratch/user_6,0.26338965600007214,17
1,share,user_15,10,/scratch/user_15,0.28100506600094377,17
2,share,user_49,1,/scratch/user_49,0.21302755400029127,15
2,share,user_5,8,/scratch/user_5,0.23200046499914606,15
2,share,user_20,12,/scratch/user_20,0.30748464799762587,15
2,share,user_14,13,/scratch/user_14,0.24780212599944207,15
2,share,user_19,11,/scratch/user_19,0.23887417100195307,15
2,share,user_3,3,/scratch/user_3,0.24393462800071575,15
2,share,user_7,4,/scratch/user_7,0.20286576700164005,16
2,share,user_88,12,/scratch/user_88,0.2140180969981884,17
2,share,user_13,12,/scratch/user_13,0.25472220799929346,17
2,share,user_9,12,/scratch/user_9,0.20914718200219795,18
2,share,user_4,15,/scratch/user_4,0.26706587099761236,18
2,share,user_16,1,/scratch/user_16,0.24499046199707664,18
2,share,user_2,9,/scratch/user_2,0.2387529640000139,18
2,share,user_6,12,/scratch/user_6,0.2274579269978858,19
2,share,user_15,18,/scratch/user_15,0.25582883400056744,19
3,share,user_49,12,/scratch/user_49,0.2230596779991174,20
3,share,user_5,19,/scratch/user_5,0.26688791400010814,20
3,share,user_20,19,/scratch/user_20,0.3033857770024042,20
3,share,user_14,5,/scratch/user_14,0.26126808199842344,20
3,share,user_17,19,/scratch/user_17,0.25328654299664777,20
3,share,user_18,10,/scratch/user_18,0.2385899229993811,20
3,share,user_43,20,/scratch/user_43,0.23649150699930033,21
3,share,user_19,10,/scratch/user_19,0.26370591500017326,21
3,share,user_3,13,/scratch/user_3,0.23949150800035568,21
3,share,user_84,2,/scratch/user_84,0.19667093799944269,22
3,share,user_7,21,/scratch/user_7,0.2544015439998475,22
3,share,user_88,12,/scratch/user_88,0.25552195999989635,22
3,share,user_21,9,/scratch/user_21,0.2539644190001127,22
3,share,user_56,22,/scratch/user_56,0.21520914000211633,23
3,share,user_9,10,/scratch/user_9,0.2481042969993723,23
3,share,user_12,8,/scratch/user_12,0.2554933360006544,23
3,share,user_4,7,/scratch/user_4,0.2521244210001896,23
3,share,user_16,15,/scratch/user_16,0.24045946700061904,23
3,share,user_1,10,/scratch/user_1,0.23484305199963273,23
