tick,operation,from_user,to_users_count,resource,latency,num_contexts
0,unshare,user_2,1,/scratch/user_2,0.2063889270002619,5
0,unshare,user_14,9,/scratch/user_14,0.24907320799957233,7
0,unshare,user_7,3,/scratch/user_7,0.14529301800030225,8
0,unshare,user_6,6,/scratch/user_6,0.24229702999946312,10
0,unshare,user_5,3,/scratch/user_5,0.22409202400012873,12
0,unshare,user_8,3,/scratch/user_8,0.21620622299997194,13
0,unshare,user_20,3,/scratch/user_20,0.23002112500034855,14
0,unshare,user_12,14,/scratch/user_12,0.2245814399993833,15
1,unshare,user_49,17,/scratch/user_49,0.14314123900021514,17
1,unshare,user_7,11,/scratch/user_7,0.25134641700060456,18
1,unshare,user_6,2,/scratch/user_6,0.2008849600006215,17
1,unshare,user_9,3,/scratch/user_9,0.25028509000003396,18
1,unshare,user_20,10,/scratch/user_20,0.2563780239997868,19
2,unshare,user_13,3,/scratch/user_13,0.2146576979994279,20
2,unshare,user_49,10,/scratch/user_49,0.21947701199951553,20
2,unshare,user_22,6,/scratch/user_22,0.23284425200017722,21
2,unshare,user_9,7,/scratch/user_9,0.2181754790008199,21
2,unshare,user_3,9,/scratch/user_3,0.21389458199973888,21
2,unshare,user_8,1,/scratch/user_8,0.21170834100030334,21
2,unshare,user_20,10,/scratch/user_20,0.28491500099971745,21
2,unshare,user_48,2,/scratch/user_48,0.22409329199945205,21
3,unshare,user_1,5,/scratch/user_1,0.2478897370001505,21
3,unshare,user_13,2,/scratch/user_13,0.2331594639999821,21
3,unshare,user_49,23,/scratch/user_49,0.20149238599969976,22
3,unshare,user_2,9,/scratch/user_2,0.21483149899995624,22
3,unshare,user_14,3,/scratch/user_14,0.25390979900021193,23
3,unshare,user_11,13,/scratch/user_11,0.22061860099984187,23
3,unshare,user_7,13,/scratch/user_7,0.2630748469991886,24
3,unshare,user_10,11,/scratch/user_10,0.21613483000055567,25
3,unshare,user_6,6,/scratch/user_6,0.21137993299998925,25
3,unshare,user_3,10,/scratch/user_3,0.1584206070001528,24
3,unshare,user_16,7,/scratch/user_16,0.23279122299936716,24
4,unshare,user_17,10,/scratch/user_17,0.2645782629997484,25
4,unshare,user_52,13,/scratch/user_52,0.2764470499996605,25
4,unshare,user_19,19,/scratch/user_19,0.2309304020000127,25
4,unshare,user_14,11,/scratch/user_14,0.22269801900074526,26
4,unshare,user_10,6,/scratch/user_10,0.2837481510005091,26
4,unshare,user_5,4,/scratch/user_5,0.2440148119994774,27
5,unshare,user_13,4,/scratch/user_13,0.20783550199939782,27
5,unshare,user_19,14,/scratch/user_19,0.226565846000085,26
5,unshare,user_9,12,/scratch/user_9,0.2340678589998788,25
5,unshare,user_8,19,/scratch/user_8,0.21854942200025107,25
5,unshare,user_16,10,/scratch/user_16,0.2016911140008233,25
5,unshare,user_20,2,/scratch/user_20,0.25624406400038424,25
6,unshare,user_49,10,/scratch/user_49,0.3089685249997274,27
6,unshare,user_2,6,/scratch/user_2,0.290003185000387,27
6,unshare,user_19,20,/scratch/user_19,0.2310053359997255,28
6,unshare,user_82,2,/scratch/user_82,0.2619032970005719,29
6,unshare,user_22,7,/scratch/user_22,0.30060268899978837,29
6,unshare,user_7,17,/scratch/user_7,0.23484061600083805,29
6,unshare,user_10,8,/scratch/user_10,0.23126350399979856,29
6,unshare,user_9,12,/scratch/user_9,0.14858474700031366,28
6,unshare,user_5,16,/scratch/user_5,0.22434936599984212,28
6,unshare,user_8,2,/scratch/user_8,0.22128954700019676,29
6,unshare,user_48,20,/scratch/user_48,0.2717441820004751,29
6,unshare,user_60,1,/scratch/user_60,0.21949930399932782,29
7,unshare,user_4,19,/scratch/user_4,0.2284271449998414,30
7,unshare,user_1,25,/scratch/user_1,0.2359195750004801,29
7,unshare,user_18,27,/scratch/user_18,0.22300037599961797,29
7,unshare,user_2,15,/scratch/user_2,0.22213292100059334,29
7,unshare,user_81,5,/scratch/user_81,0.2736203040003602,29
7,unshare,user_82,12,/scratch/user_82,0.24505725099970732,29
7,unshare,user_14,21,/scratch/user_14,0.22187071600001218,29
7,unshare,user_87,1,/scratch/user_87,0.2157261579995975,28
7,unshare,user_79,10,/scratch/user_79,0.23456021199945098,29
7,unshare,user_8,8,/scratch/user_8,0.2681672899998375,29
7,unshare,user_16,11,/scratch/user_16,0.2801618690000396,29
7,unshare,user_20,1,/scratch/user_20,0.2755608030001895,29
7,unshare,user_83,8,/scratch/user_83,0.2749076829995829,29
7,unshare,user_12,8,/scratch/user_12,0.30063591599991923,29
8,unshare,user_1,4,/scratch/user_1,0.27948899999955756,30
8,unshare,user_52,2,/scratch/user_52,0.325788740000462,32
8,unshare,user_15,7,/scratch/user_15,0.31478153500029293,33
8,unshare,user_19,15,/scratch/user_19,0.26805871600026876,33
8,unshare,user_82,25,/scratch/user_82,0.26373865099958493,33
8,unshare,user_87,1,/scratch/user_87,0.3695837440000105,33
8,unshare,user_22,24,/scratch/user_22,0.243867770000179,33
8,unshare,user_10,19,/scratch/user_10,0.29876622700066946,33
8,unshare,user_6,18,/scratch/user_6,0.2647523159994307,33
8,unshare,user_48,10,/scratch/user_48,0.36398852199999965,33
8,unshare,user_83,10,/scratch/user_83,0.3420125659995392,33
9,unshare,user_17,27,/scratch/user_17,0.43048644000009517,33
9,unshare,user_18,8,/scratch/user_18,0.21912103999966348,34
9,unshare,user_67,30,/scratch/user_67,0.24711589100024867,35
9,unshare,user_19,6,/scratch/user_19,0.26347504000023036,35
9,unshare,user_81,3,/scratch/user_81,0.2508605880002506,35
9,unshare,user_11,14,/scratch/user_11,0.26915551900037826,35
9,unshare,user_87,18,/scratch/user_87,0.2382197630004157,35
9,unshare,user_6,19,/scratch/user_6,0.2848378369999409,35
9,unshare,user_77,11,/scratch/user_77,0.23132299999997485,35
9,unshare,user_60,9,/scratch/user_60,0.21585460100050113,35
10,unshare,user_4,28,/scratch/user_4,0.22350274000018544,35
